id,contest_name,company_type,institution,target,rewards,app_period,contest_benefit,fields
127312,2023 디지털정부서비스 아이디어 공모,공공기관/공기업,행정안전부,대상 제한 없음,2400만 원,23.3.23 ~ 23.4.27,기타,기획/아이디어
127314,제6회 해양작품 감상 우수원고 모집,기타,인터넷한국해양문학관,대상 제한 없음,10만 원,23.3.25 ~ 23.5.15,기타,문학/시나리오
127316,2023년도 튠업 뮤지션(24기) 공모,비영리단체/협회/재단,CJ문화재단,대상 제한 없음,1500만 원,23.3.8 ~ 23.4.5,기타,예체능/패션
127319,제2회 아이코리아 아이그리다 공모전,기타,사단법인 아이코리아,청소년,210만 원,23.4.3 ~ 23.4.28,"기타, 상장 수여",디자인/순수미술/공예
127321,2023년 (주)브이에스엠그룹 10주년 기념 취·창업 응원 장학생 모집,중소기업,(주)브이에스엠그룹,대학생,900만 원,23.4.3 ~ 23.5.7,기타,창업
127326,2023 울산큰애기 상품 공모전,공공기관/공기업,울산광역시 중구청,대상 제한 없음,700만 원,23.5.15 ~ 23.5.19,기타,캐릭터/만화/게임
127327,2023년 버스정류장 문학글판 창작 시 공모,비영리단체/협회/재단,안양문화예술재단,대상 제한 없음,-,23.4.1 ~ 23.5.31,기타,문학/시나리오
127328,제15회 전국 세대공감 사랑과 효 공모전,공공기관/공기업,"과천시, 사단법인 한국효문화센터",청소년,-,23.4.3 ~ 23.5.19,"기타, 상장 수여","디자인/순수미술/공예, 문학/시나리오"
127329,제8회 세계일보 UCC&사진 공모전,중소기업,세계일보,대상 제한 없음,1500만 원,23.3.27 ~ 23.6.23,"기타, 상장 수여",사진/영상/UCC
127330,제6회 노인 인권 사진공모전 (내가 만들어가는 노년),기타,전라남도서부노인보호전문기관,대상 제한 없음,100만 원,23.3.20 ~ 23.5.19,기타,사진/영상/UCC
127331,2023년 상반기 현풍닭칼국수 캐릭터 공모전,중소기업,(주)지앤씨신칼 / 현풍닭칼국수,대상 제한 없음,180만 원,23.4.1 ~ 23.5.1,기타,캐릭터/만화/게임
127332,제24회 대한민국 반도체설계대전,비영리단체/협회/재단,한국반도체산업협회,대학생,4100만 원,23.3.22 ~ 23.8.4,"기타, 상장 수여",과학/공학
127342,2023 서울생활문화센터 낙원 생애 첫 음원 만들기 1차 모집,기타,서울생활문화센터 낙원,대상 제한 없음,-,23.3.28 ~ 23.4.28,기타,예체능/패션
127344,2023 울산콘텐츠코리아랩 시제품제작지원사업,기타,울산콘텐츠코리아랩,대상 제한 없음,1억 원,23.3.24 ~ 23.4.21,기타,창업
127348,2023년 청년 도박문제 예방아이디어 경진대회 참가팀 모집,공공기관/공기업,한국도박문제예방치유원,"대학생, 직장인/일반인",190만 원,23.3.27 ~ 23.5.8,상장 수여,"기획/아이디어, 기타"
127379,2023년 상반기 현풍닭칼국수 캐릭터 공모전,중소기업,(주)지앤씨신칼,대상 제한 없음,180만 원,23.4.1 ~ 23.5.1,상장 수여,캐릭터/만화/게임
127382,제2회 아이코리아 아이그리다 공모전,-,사단법인 아이코리아,-,-,-,-,
127385,제1회 포천시 쇼츠 영상 공모전,공공기관/공기업,포천시,대상 제한 없음,1000만 원,23.4.3 ~ 23.5.22,"기타, 상장 수여",사진/영상/UCC
127390,2023 산업보안논문경진대회,비영리단체/협회/재단,한국산업보안연구학회,"대학생, 직장인/일반인",2500만 원,23.4.3 ~ 23.7.31,상장 수여,"학술, 과학/공학"
127423,서울특별시 시민안전 소방유튜브 공모전,-,노원소방서,-,-,-,-,
127448,한국중견기업연합회(a.k.a. 중견련) 31초 숏폼 공모전,비영리단체/협회/재단,한국중견기업연합회,대상 제한 없음,290만 원,23.3.29 ~ 23.5.16,"기타, 상장 수여",사진/영상/UCC
127450,2023년 한국한의학연구원 숏폼 영상 공모전,공공기관/공기업,한국한의학연구원,대상 제한 없음,120만 원,23.3.13 ~ 23.5.31,기타,"광고/마케팅, 사진/영상/UCC"
127514,제4회 자전거 여행을 담다 사진 공모전,기타,동호인스포츠 / 아람비,대상 제한 없음,600만 원,23.3.14 ~ 23.5.15,"기타, 상장 수여",사진/영상/UCC
127515,KIRSH 그래픽 디자인 컨테스트,중소기업,키르시 주식회사,대상 제한 없음,80만 원,23.3.24 ~ 23.4.14,기타,디자인/순수미술/공예
127516,2023 목포시 숏폼 공모전,공공기관/공기업,목포시,대상 제한 없음,500만 원,23.4.10 ~ 23.4.26,기타,사진/영상/UCC
127517,2023 발달장애인 아트콜라보 지원사업 ‘아우름’ 미술작품 공모전,기타,강남세움복지관,대상 제한 없음,140만 원,23.3.13 ~ 23.4.14,"기타, 상장 수여",디자인/순수미술/공예
127518,거창군 지방소멸대응 인구활력 사업(아이디어) 제안 공모,공공기관/공기업,거창군,대상 제한 없음,260만 원,23.3.27 ~ 23.4.20,"기타, 상장 수여",기획/아이디어
127519,중앙회화대전 - 2023 기본의 가치,비영리단체/협회/재단,"중앙일보 / 아람비, 한국미술협회",대상 제한 없음,1100만 원,23.3.15 ~ 23.6.12,기타,디자인/순수미술/공예
127520,한국중견기업연합회(a.k.a. 중견련) 31초 숏폼 공모전,비영리단체/협회/재단,한국중견기업연합회,대상 제한 없음,290만 원,23.3.29 ~ 23.4.25,기타,사진/영상/UCC
127521,2023 상반기 행복한 남구 담벼락 문안 공모전,공공기관/공기업,광주광역시 남구,대상 제한 없음,60만 원,23.3.20 ~ 23.4.7,기타,네이밍/슬로건
127522,2023 달서 전국대학생 발명아이디어 콘테스트,공공기관/공기업,대구광역시 달서구,대학생,490만 원,23.4.24 ~ 23.6.9,기타,기획/아이디어
127523,2023 학생 철도 창의 작품전,비영리단체/협회/재단,(사)한국철도학회,대학생,570만 원,23.4.3 ~ 23.5.23,"기타, 상장 수여",기획/아이디어
127524,제22회 이주홍문학축전 제3회 이주홍 어린이 독후감 쓰기 대회,비영리단체/협회/재단,사단법인 이주홍문학재단 / 이주홍문학관,청소년,130만 원,23.4.1 ~ 23.4.28,"기타, 상장 수여",문학/시나리오
127526,2023 농어촌청소년 성장 네트워크 지원사업 공모,비영리단체/협회/재단,농어촌청소년육성재단,대상 제한 없음,3000만 원,23.3.23 ~ 23.4.6,기타,기타
127527,화성 뱃놀이 축제 바람의 사신단 댄스 퍼레이드 참가팀 모집,공공기관/공기업,화성시 / 화성시문화재단,대상 제한 없음,1940만 원,23.3.20 ~ 23.4.10,기타,예체능/패션
127528,2023년 한국한의학연구원 숏폼 영상 공모전,기타,한국한의학연구원,대상 제한 없음,100만 원,23.3.13 ~ 23.4.13,기타,사진/영상/UCC
127539,2023년 (주)브이에스엠그룹 10주년 기념 취·창업 응원 장학생 모집,중소기업,브이에스엠그룹,대학생,1000만 원,23.4.3 ~ 23.5.7,"기타, 상장 수여","창업, 기타"
127546,「제3회 치매안심마을 어린이 그림 공모전」,비영리단체/협회/재단,강서구치매안심센터,청소년,140만 원,23.5.2 ~ 23.5.31,상장 수여,디자인/순수미술/공예
127561,[온라인세미나/무료] 데이터사이언티스트가 GPT를 만났을 때,중소기업,마인즈앤컴퍼니 (AICONNECT),대상 제한 없음,-,23.3.29 ~ 23.4.5,기타,"과학/공학, 학술"
127591,[패퍼하츠]패션쇼츠영상 공모전을 개최합니다.,스타트업,에프에스엠에이치(FSMH),"대학생, 직장인/일반인",260만 원,23.3.29 ~ 23.4.30,"실제상용화, 기타","사진/영상/UCC, 예체능/패션"
127595,2023 울산큰애기 상품 공모전,-,울산광역시 중구청,-,-,-,-,
127648,전자책 공동출판 프로젝트 『사랑으로 열 문장』,스타트업,페이퍼케이브,대상 제한 없음,-,23.3.27 ~ 23.5.14,기타,문학/시나리오
127656,[한국경영정보학회-영림원소프트랩 공동 주최] 2023년 춘계학술대회 - 대학(원)생 ERP 아이디어 공모전,중소기업,(주)영림원소프트랩,대학생,160만 원,23.3.29 ~ 23.5.22,"인턴/정규직채용, 상장 수여","기획/아이디어, 학술"
127662,2023년 KAC 사회공헌 아이디어 공모,공공기관/공기업,한국공항공사,대상 제한 없음,290만 원,23.3.27 ~ 23.4.21,기타,기획/아이디어
127683,제 4회 아이러브북 <이달의 책> 공모전,중소기업,아이러브북,대상 제한 없음,100만 원,23.4.10 ~ 23.4.30,"기타, 상장 수여",문학/시나리오
127686,지역사회 참여형 식생활 지원 플랫폼 네이밍 공모전 이름을 부탁해,기타,주관충북대학교보건과학융합연구소,대상 제한 없음,39만 원,23.4.3 ~ 23.4.21,기타,네이밍/슬로건
127688,남강댐 환경·사회적가치 캐릭터 공모전,기타,한국수자원공사 남강댐지사,대상 제한 없음,220만 원,23.3.30 ~ 23.4.28,기타,캐릭터/만화/게임
127689,23회 전국호수예술제 음악경연대회,중소기업,시민신문사,대상 제한 없음,500만 원,23.3.14 ~ 23.4.29,기타,예체능/패션
127691,2023년 부천단비기업 창업지원사업,기타,부천시사회적경제센터,대상 제한 없음,-,23.3.14 ~ 23.4.12,"기타, 상장 수여",창업
127694,틱톡양동통맥챌린지,공공기관/공기업,광주광역시서구청,대상 제한 없음,200만 원,23.4.1 ~ 23.4.23,기타,사진/영상/UCC
127696,지구시민으로의 성장! 환경 지구본 공모전,비영리단체/협회/재단,교보생명 / 환경보전협회,"청소년, 대학생",750만 원,23.3.29 ~ 23.4.14,기타,기획/아이디어
127698,제33회 시인이 되다 빛창공모전 여름편 공모,중소기업,신세계안과,대상 제한 없음,118만 원,23.3.30 ~ 23.4.30,기타,문학/시나리오
127700,디네상스 크리에이티브 챌린지 2023,중소기업,(주)화현관광개발,"대학생, 직장인/일반인",-,23.4.5 ~ 23.5.8,기타,기획/아이디어
127724,해남군 제2스포츠타운 명칭 공모,공공기관/공기업,전라남도 해남군,대상 제한 없음,530만 원,23.3.27 ~ 23.3.31,기타,네이밍/슬로건
127725,2023 상반기 천안시 정책 아이디어 공모전,공공기관/공기업,충청남도 천안시,대상 제한 없음,1150만 원,23.3.27 ~ 23.5.4,기타,기획/아이디어
127726,학교교육 지원자로서의 학부모 인식 정립 슬로건 공모,공공기관/공기업,대구광역시교육청,대상 제한 없음,650만 원,23.3.20 ~ 23.4.21,기타,네이밍/슬로건
127744,[청주대학교 산학협력단] AI(인공지능) 교육생 모집,기타,청주대학교 산학협력단,"대학생, 직장인/일반인",-,23.3.6 ~ 23.4.6,기타,과학/공학
127764,제19회 대한민국청소년박람회 나는 대한민국청소년이다 청소년강연자 모집 안,공공기관/공기업,한국청소년활동진흥원,청소년,200만 원,23.3.29 ~ 23.4.23,기타,"기획/아이디어, 사진/영상/UCC"
127772,[2023년 영림원소프트랩 주최] FLEXTUDIO 기업 문화 혁신 지원 모바일 앱 아이디어 공모전,중소기업,(주)영림원소프트랩,"대학생, 직장인/일반인",2800만 원,23.3.30 ~ 23.6.12,"입사시 가산점, 상장 수여",기획/아이디어
127799,제19회 대한민국청소년박람회 K-유스타 경연대회 참가자 모집 안내,공공기관/공기업,한국청소년활동진흥원,청소년,380만 원,23.3.29 ~ 23.4.28,기타,"예체능/패션, 전시/페스티벌"
127811,망월지 두꺼비 캐릭터 그리기 공모전,공공기관/공기업,대구광역시 수성구청,대상 제한 없음,500만 원,23.3.27 ~ 23.4.21,"실제상용화, 상장 수여","디자인/순수미술/공예, 캐릭터/만화/게임"
127824,제3회 국립생태원 연구논문 공모전,기타,국립생태원,대상 제한 없음,1000만 원,23.3.20 ~ 23.9.30,기타,"학술, 과학/공학"
127830,2023년 한-아세안 청년 프레젠테이션 대회,공공기관/공기업,전라북도국제교류센터,대학생,-,23.4.3 ~ 23.4.21,상장 수여,"기획/아이디어, 기타"
127834,2023 사이버범죄 예방 콘텐츠 공모전,공공기관/공기업,경찰청,대상 제한 없음,590만 원,23.3.31 ~ 23.5.31,기타,"사진/영상/UCC, 디자인/순수미술/공예"
127870,2023년 대학생·청년 동아리 기획봉사 공모전,공공기관/공기업,(사)대전광역시자원봉사센터,대학생,-,23.4.8 ~ 23.4.14,"기타, 상장 수여","기획/아이디어, 기타"
127899,제4회 황순원 스마트소설 공모전,기타,황순원문학촌 소나기마을 / 문학나무,직장인/일반인,250만 원,23.3.31 ~ 23.4.11,"기타, 상장 수여",문학/시나리오
127900,2023년 학교 밖 청소년 지원 홍보 콘텐츠 공모전,기타,한국청소년상담복지개발원,대상 제한 없음,400만 원,23.3.9 ~ 23.5.8,"기타, 상장 수여","디자인/순수미술/공예, 네이밍/슬로건"
127901,2023 청색지 신인상 공모(시),중소기업,청색종이,"대학생, 직장인/일반인",100만 원,23.3.1 ~ 23.4.10,기타,문학/시나리오
127902,부산 남구 도시브랜드 네이밍 공모전,공공기관/공기업,부산광역시 남구,대상 제한 없음,250만 원,23.3.20 ~ 23.4.7,기타,네이밍/슬로건
127903,2023년 김해시 청렴콘텐츠 공모전,공공기관/공기업,김해시,대상 제한 없음,350만 원,23.3.15 ~ 23.4.28,기타,사진/영상/UCC
127904,한국지질자원연구원 CM SONG 공모전,공공기관/공기업,한국지질자원연구원,대상 제한 없음,900만 원,23.3.15 ~ 23.4.30,기타,예체능/패션
127905,2023 다육 가드닝 전국대회,공공기관/공기업,화순군,대상 제한 없음,480만 원,23.2.27 ~ 23.3.31,기타,디자인/순수미술/공예
127906,제1회 시민안전 소방유튜브 공모전,기타,서울소방재난본부,대상 제한 없음,300만 원,23.3.2 ~ 23.4.17,기타,사진/영상/UCC
127907,2023 심훈문학상 작품 공모,중소기업,아시아 출판사,대상 제한 없음,1500만 원,23.3.16 ~ 23.6.30,기타,문학/시나리오
127909,2023 대산창작기금 작품공모,비영리단체/협회/재단,대산문화재단,대상 제한 없음,1000만 원,23.3.2 ~ 23.6.1,기타,문학/시나리오
127910,2023 김포시 행정서비스 개선 아이디어 공모전,공공기관/공기업,김포시,대상 제한 없음,450만 원,23.3.27 ~ 23.4.24,기타,기획/아이디어
127911,2023년 전남자치경찰 과학치안 아이디어 공모전,공공기관/공기업,전남자치경찰,대상 제한 없음,800만 원,23.3.21 ~ 23.5.1,기타,기획/아이디어
127912,2023년 장애인식개선 작품공모전,공공기관/공기업,충주시 / 충청북도장애인종합복지관,대상 제한 없음,60만 원,23.3.15 ~ 23.5.4,기타,"사진/영상/UCC, 디자인/순수미술/공예"
127913,2023년도 충북자치경찰 청렴·인권작품 공모전,비영리단체/협회/재단,충청북도자치경찰위원회,대상 제한 없음,200만 원,23.4.3 ~ 23.4.25,기타,디자인/순수미술/공예
127914,Dr.min의 MUSIC Community: HOPE 보컬 페스티벌 4회,기타,닥터민뮤직,대상 제한 없음,100만 원,23.4.5 ~ 23.4.20,기타,예체능/패션
127915,2023년 제 14회 허암예술제,공공기관/공기업,인천광역시 서구 / 인천광역시 서구문화원,대상 제한 없음,600만 원,23.4.5 ~ 23.4.21,"기타, 상장 수여","문학/시나리오, 디자인/순수미술/공예"
127916,2023 D2B[Design-to-Business] 디자인페어 공모전,공공기관/공기업,"특허청,한국무역협회 / (주)윕스","대학생, 직장인/일반인",4700만 원,23.3.20 ~ 23.6.9,기타,디자인/순수미술/공예
127917,2023년 한국보훈복지의료공단 제5회 요양 QI 경진대회,공공기관/공기업,한국보훈복지의료공단,대상 제한 없음,2800만 원,23.4.3 ~ 23.4.30,기타,기획/아이디어
127935,2023 D2B[Design-to-Business] 디자인페어 공모전,중소기업,㈜윕스,"대학생, 직장인/일반인",4700만 원,23.3.20 ~ 23.6.9,실제상용화,디자인/순수미술/공예
127977,2023년 제4회 ICT 장애인 보조공학기기 공모전,공공기관/공기업,한국장애인고용공단 보조공학센터,대상 제한 없음,1200만 원,23.4.1 ~ 23.4.30,기타,"과학/공학, 기획/아이디어"
127987,제2회 전기안전 정책 경진대회,공공기관/공기업,공모전사무국,직장인/일반인,1400만 원,23.4.1 ~ 23.4.28,기타,기획/아이디어
128011,컴포트랩 스포츠웨어 로고 공모전,중소기업,컴포트랩,대상 제한 없음,500만 원,23.4.3 ~ 23.5.1,기타,"디자인/순수미술/공예, 예체능/패션"
128032,빨강다람쥐 초대형 10인분 떡볶이 도전먹방,중소기업,(주)펀앤아이,대상 제한 없음,100만 원,23.4.1 ~ 23.4.30,기타,기타
128033,펀비어킹 초대형 피자 6판 도전먹방,중소기업,(주)펀앤아이,대상 제한 없음,100만 원,23.4.1 ~ 23.4.30,기타,기타
128063,2023년 전라남도 고향사랑기금사업 아이디어 공모,공공기관/공기업,전라남도,대상 제한 없음,160만 원,23.3.15 ~ 23.5.12,기타,기획/아이디어
128064,2023년 대국민 안전사진·포스터 공모전,공공기관/공기업,인천국제공항공사,대상 제한 없음,770만 원,23.3.29 ~ 23.4.28,기타,"디자인/순수미술/공예, 사진/영상/UCC"
128065,보성 티 음료 개발대회 2023 보성 티 마스터 컵,공공기관/공기업,"보성군, 보성녹차연합회",대상 제한 없음,770만 원,23.3.28 ~ 23.4.16,"기타, 상장 수여",기타
128066,2023년 공군 창업경진대회,중소기업,"공군본부 / 한국경제신문, 대전일자리경제진흥원",직장인/일반인,1700만 원,23.3.2 ~ 23.4.14,"기타, 상장 수여",창업
128067,2023 대한민국 해병대 창업경진대회,기타,해병대사령부 / 한국경제신문,직장인/일반인,550만 원,23.3.2 ~ 23.4.13,"기타, 상장 수여",창업
128068,2023 육군 창업경진대회,공공기관/공기업,"육군본부 / 한국경제신문, 대전 일자리 경제진흥원",직장인/일반인,1700만 원,23.2.1 ~ 23.4.7,"기타, 상장 수여",창업
128069,제3회 광주 예술관광 스타트업 공모전,비영리단체/협회/재단,광주관광기업지원센터 / 광주관광재단,대상 제한 없음,2억 원,23.3.30 ~ 23.4.17,기타,디자인/순수미술/공예
128070,한성대학교 방송국 HBS 제45회 낙산가요제 예선 참가자 모집,기타,한성대학교 방송국 HBS / 한성대학교,대학생,200만 원,23.3.20 ~ 23.4.9,기타,"예체능/패션, 전시/페스티벌"
128071,2023 겸재교 댄스 페스티벌 온라인 댄스 영상 공모전,비영리단체/협회/재단,중랑문화재단,대상 제한 없음,350만 원,23.4.3 ~ 23.4.25,기타,사진/영상/UCC
128072,2023 컴포트랩 스포츠웨어 로고 공모전,중소기업,컴포트랩,대상 제한 없음,500만 원,23.4.3 ~ 23.5.1,기타,디자인/순수미술/공예
128073,제3회 그린리모델링 챌린지,공공기관/공기업,"국토교통부, 국토안전관리원, 대한설비공학회, (사)한국그린빌딩협의회 / 그린리모델링 지역거",대상 제한 없음,1450만 원,23.3.13 ~ 23.7.4,"기타, 상장 수여","디자인/순수미술/공예, 건축/건설/인테리어"
128074,2023년 제4회 ICT 장애인 보조공학기기 공모전,공공기관/공기업,고용노동부 / 한국장애인고용공단 보조공학센터,대상 제한 없음,1200만 원,23.4.1 ~ 23.4.30,"기타, 상장 수여",과학/공학
128075,2023 OBS경인TV 꿈꾸는U 5월 방송영상 공모전,중소기업,OBS경인TV,대상 제한 없음,-,23.4.1 ~ 23.4.16,기타,사진/영상/UCC
128134,제3회 서울 Book&Contents Fair 작품 공모,스타트업,인스타페이,"대학생, 직장인/일반인",5000만 원,23.4.3 ~ 23.4.9,상장 수여,문학/시나리오
128170,제4회 전기안전 우수논문 공모전,공공기관/공기업,한국전기안전공사,직장인/일반인,1200만 원,23.4.3 ~ 23.4.24,입사시 가산점,학술
128179,난 빛나! 외국어 찾은 만큼! - 외국어 찾고 치킨상품권 챙겨가자!,비영리단체/협회/재단,사단법인 한글문화연대,대상 제한 없음,57만 원,23.3.31 ~ 23.4.27,기타,"기획/아이디어, 광고/마케팅"
128182,제10회 산업안전보건 조사자료 논문 경진대회,중견기업,올콘 (한국경제신문),대상 제한 없음,1050만 원,23.3.13 ~ 23.6.14,기타,"학술, 과학/공학"
128206,2023 대한민국지역문화대전 제38회 전국향토문화공모전,중소기업,디노마드,대상 제한 없음,1억 4000만 원,23.4.1 ~ 23.6.29,기타,"문학/시나리오, 학술"
128238,제12회 경찰청 인권영화제 소재공모,공공기관/공기업,경찰청,대상 제한 없음,350만 원,23.3.29 ~ 23.5.24,"실제상용화, 상장 수여","기획/아이디어, 사진/영상/UCC"
128245,제3회 웅진씽크빅 게임 개발 챌린지,중견기업,웅진씽크빅,"대학생, 직장인/일반인",5400만 원,23.4.3 ~ 23.5.25,기타,캐릭터/만화/게임
128247,2023 금융권 공동채용 박람회 슬로건 공모전,비영리단체/협회/재단,"은행연합회, 금융투자협회, 생명보험협회, 손해보험협회, 여신금융협회, 저축은행중앙회 등 금","대학생, 직장인/일반인",30만 원,23.4.3 ~ 23.4.12,기타,네이밍/슬로건
128248,제2회 장한상수상자 창업성공스토리 감상문 공모전,공공기관/공기업,"완도군, (사)장보고글로벌재단 / 장한상수상자협의회",청소년,1320만 원,23.3.20 ~ 23.8.25,기타,"문학/시나리오, 창업"
128249,2023 제1회 애니툰 웹툰&웹소설 정기 공모전,중소기업,주식회사 애니툰,대상 제한 없음,5500만 원,23.4.1 ~ 23.5.31,기타,캐릭터/만화/게임
128250,2023 세계아동미술대회,비영리단체/협회/재단,월간교육신문 / 키드잡아동문화협회,청소년,-,23.3.20 ~ 23.5.8,"기타, 상장 수여",디자인/순수미술/공예
128251,KMOU 마스코트 디자인 개발 공모전,기타,한국해양대학교,대상 제한 없음,500만 원,23.5.22 ~ 23.5.31,기타,"디자인/순수미술/공예, 캐릭터/만화/게임"
128285,"신한AI, 보다 나은 금융 생활을 위한 AI 서비스 아이디어 경진대회",기타,데이콘,"대학생, 직장인/일반인",500만 원,23.4.10 ~ 23.5.15,"입사시 가산점, 인턴/정규직채용","과학/공학, 기획/아이디어"
128286,상하의 봄 릴스 공모전,중소기업,상하농원,대상 제한 없음,-,23.4.1 ~ 23.4.30,기타,사진/영상/UCC
128287,시트러스 찬란히 빛나는 여름이 되리 유튜브 치어리딩 동영상 공모전,기타,시트러스,대상 제한 없음,900만 원,23.5.3 ~ 23.7.1,기타,사진/영상/UCC
128293,넥센세인트나인 마스터즈 10번째 대회 슬로건 공모전,중견기업,"(주)넥센, 넥센타이어 / KLPGA",대상 제한 없음,-,23.4.3 ~ 23.4.11,기타,네이밍/슬로건
128294,2023년 공공데이터 기반 청소년상담복지사업 국민 아이디어 공모전,기타,한국청소년상담복지개발원,대상 제한 없음,260만 원,23.4.1 ~ 23.4.30,"기타, 상장 수여",기획/아이디어
128296,2023 문화가 있는 날 청춘마이크 달빛청춘문화동맹 공존 참여예술가 모집,공공기관/공기업,"문화체육관광부 / 예술공방큐, 지역문화진흥원","대학생, 직장인/일반인",210만 원,23.4.3 ~ 23.4.18,기타,디자인/순수미술/공예
128297,제33회 거창국제연극제 국내참가단체 모집,비영리단체/협회/재단,(재)거창문화재단,"대학생, 직장인/일반인",-,23.3.27 ~ 23.4.8,기타,예체능/패션
128298,제12회 경찰청 인권영화제 소재 공모전,공공기관/공기업,경찰청,대상 제한 없음,350만 원,23.3.29 ~ 23.5.25,기타,"사진/영상/UCC, 문학/시나리오"
128299,DRB SPACE CHALLENGE 공모전 참가팀 모집,기타,DRB,대상 제한 없음,2000만 원,23.4.3 ~ 23.6.1,기타,"과학/공학, 기획/아이디어"
128300,"제25회 글여울 장편소설 문명, 그 화려한 역설 비밀찾기 프로젝트 공모",중소기업,도서출판 글여울,"대학생, 직장인/일반인",9000만 원,23.4.5 ~ 23.4.26,기타,문학/시나리오
128308,DRB 스페이스 챌린지,중견기업,디알비,대상 제한 없음,2000만 원,23.4.3 ~ 23.5.31,"기타, 상장 수여","기획/아이디어, 과학/공학"
128355,제7회 금융보안원 논문공모전,비영리단체/협회/재단,금융보안원,대상 제한 없음,2250만 원,23.4.3 ~ 23.8.31,입사시 가산점,학술
128370,"[록시땅/하퍼스 바자] 업사이클링 신진 아티스트 공모전 <Re, Think>",중견기업,허스트중앙(유),"대학생, 직장인/일반인",1000만 원,23.4.3 ~ 23.4.23,"해외연수, 전시기회, 기타",디자인/순수미술/공예
128384,[경기도경제과학진흥원] 2023년 경기 창업허브 「창업 실전교육」,스타트업,주식회사 렛츠,대상 제한 없음,200만 원,23.4.4 ~ 23.4.21,기타,"기획/아이디어, 창업"
128386,[문화체육관광부] 제9회 전통 기록문화 활용 대학생 콘텐츠 공모전,공공기관/공기업,문화체육관광부 / 한국국학진흥원,대학생,2300만 원,23.4.26 ~ 23.5.3,기타,"기획/아이디어, 문학/시나리오"
128394,2023 제7회 글로벌 청소년 환경 에세이대회 (Global Youth Environment Essay Competition),비영리단체/협회/재단,(사)한국소프트웨어역량교육협회,청소년,-,23.4.4 ~ 23.5.31,상장 수여,기타
128426,제16회 알테어 최적화 대회(AOC2023),외국계기업,한국알테어,대학생,480만 원,23.4.4 ~ 23.5.31,"기타, 상장 수여","과학/공학, 학술"
128428,제4회 푸코와 함께하는 학교폭력 및 사이버폭력예방 공모전,비영리단체/협회/재단,푸른나무재단,"청소년, 직장인/일반인",500만 원,23.3.31 ~ 23.4.24,상장 수여,"디자인/순수미술/공예, 문학/시나리오"
128435,[챗GPT 러닝데이 & MS 애저톤] - 총 상금 300만원,중소기업,(주)인공지능팩토리,"대학생, 직장인/일반인",300만 원,23.4.4 ~ 23.4.18,기타,"과학/공학, 기타"
128440,제 5회 전국학생 재난구호안전 미술 공모전,비영리단체/협회/재단,(사)대한재난구호안전봉사회 / (사)한국소방 자원봉사단 우리함께,청소년,-,23.4.1 ~ 23.5.27,"기타, 상장 수여",디자인/순수미술/공예
128442,가평군 군(軍) 협력사업 아이디어 공모전,공공기관/공기업,가평군,대상 제한 없음,200만 원,23.4.1 ~ 23.4.30,기타,기획/아이디어
128446,2023년 상반기 병무정책 발전 아이디어 공모전,공공기관/공기업,병무청,대상 제한 없음,150만 원,23.4.3 ~ 23.4.18,"기타, 상장 수여",기획/아이디어
128447,식량종자산업 발전을 위한 아이디어 공모전,공공기관/공기업,국립종자원,대상 제한 없음,400만 원,23.4.3 ~ 23.6.1,기타,기획/아이디어
128449,2023년 밀양시 상반기 정책제안 테마형 공모전,공공기관/공기업,밀양시,대상 제한 없음,420만 원,23.4.3 ~ 23.4.30,기타,"기획/아이디어, 기타"
128450,2023년 제2회 영천시 공공데이터 활용 경진대회,공공기관/공기업,영천시,대상 제한 없음,1000만 원,23.4.17 ~ 23.6.17,"기타, 상장 수여",과학/공학
128452,[LG전자] 세상에서 단 하나 뿐인 나만의 에어로퍼니처 만들기!,대기업,LG전자,대상 제한 없음,-,23.4.4 ~ 23.4.20,기타,기타
128453,2023년 제15회 경북여성 창업아이디어 경진대회,공공기관/공기업,"경상북도 / (재)경북여성정책개발원,경북광역여성새로일하기센터,칠곡여성새로일하기센터",직장인/일반인,2400만 원,23.4.3 ~ 23.4.29,기타,"기획/아이디어, 창업"
128455,2023 제30회 한라환경대상,공공기관/공기업,제주특별자치도 / 한라일보사,대상 제한 없음,1000만 원,23.4.3 ~ 23.5.12,"기타, 상장 수여",기타
128457,공직자의 이해충돌 방지법 홍보 슬로건 공모전,비영리단체/협회/재단,국민권익위원회,대상 제한 없음,185만 원,23.4.4 ~ 23.4.24,"기타, 상장 수여",네이밍/슬로건
128497,제13회 대한민국 호국미술대전,공공기관/공기업,육군본부,대상 제한 없음,4800만 원,23.3.27 ~ 23.6.16,"기타, 상장 수여",디자인/순수미술/공예
128498,2023 영산강문화관 청년작가 공모,기타,K-water / KWECO 영산강문화관,"대학생, 직장인/일반인",150만 원,23.4.10 ~ 23.4.15,기타,디자인/순수미술/공예
128499,제16회 알테어 최적화 대회(AOC2023),외국계기업,한국알테어,대학생,480만 원,23.4.4 ~ 23.6.1,"기타, 상장 수여",과학/공학
128500,2022-2023 옵티미스트 코리아 영어 에세이 대회,외국계기업,옵티미스트 코리아,청소년,90만 원,23.4.1 ~ 23.4.11,기타,기타
128501,2023년 제 33회 한산모시 문화제 전국 신진 디자이너 경진대회,공공기관/공기업,서천군,"대학생, 직장인/일반인",-,23.4.4 ~ 23.4.29,기타,디자인/순수미술/공예
