id,activity_name,company_type,institution,target,app_period,activity_period,recruit,prefer,activity_benefit,interests,fields,,,,,,,,,,,
120468,"[d·camp] 스타트업을 위한 로컬 진출 가이드 (지원사업 설명회, 1:1 멘토링)",비영리단체/협회/재단,디캠프,대상 제한 없음,23.2.2 ~ 23.2.15,23.2.20 ~ 23.2.20,00명,기타,"전문가/임직원 멘토링, 행사 참여",창업/자기계발,"멘토링, 강연",,,,,,,,,,,
120473,[무료 오픽] 토커비 24기 오픽 인강 체험단 모집 (~2/19),중소기업,토커비,대상 제한 없음,23.2.6 ~ 23.2.20,23.2.20 ~ 23.2.24,00명,기타,사은품 지급,기타,기타,,,,,,,,,,,
120475,한국관광공사 대학생 기자단 트래블리더 15기 모집,공공기관/공기업,한국관광공사,대학생,23.2.6 ~ 23.2.26,23.3.24 ~ 23.11.30,32명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험","행사 참여, 수료증 및 인증서","여행/호텔/항공, 디자인/사진/예술/영상",기자단,,,,,,,,,,,
120479,2023년 청년예술가 첫 개인전 지원사업 통합 전시회,-,MnJ문화복지재단,-,-,-,0명,모두 지원 가능,-,,,,,,,,,,,,,
120481,[고용노동부] 이번 겨울 마지막 기회! <2박 3일 실무경험 프로젝트 9기>로 마케팅 실무역량 쌓고 알차게 방학 마무리하자!(~2/19),중소기업,오픈놀,"대학생, 직장인/일반인",23.2.6 ~ 23.2.19,23.2.22 ~ 23.2.24,00명,휴학 중/시간 투자 가능,"실무 교육, 전문가/임직원 멘토링","교육, 경영/컨설팅/마케팅","멘토링, 강연",,,,,,,,,,,
120483,수포자 탈출을 위한 <수리 기초 연산연습 100 문제> 무료 배포 이벤트,중소기업,위포트,대상 제한 없음,23.2.6 ~ 23.2.28,23.2.6 ~ 23.2.28,0000000명,기타,"사은품 지급, 실무 교육","교육, 콘텐츠",기타,,,,,,,,,,,
120484,“누구나 질문하고 답하는 리서치 커뮤니티” Quinoa(퀴노아) 대학생 서포터즈 모집,대기업,주식회사엘지씨엔에스,대학생,23.1.26 ~ 23.2.15,23.2.15 ~ 23.3.2,200명,파워블로거/SNS,활동비,기타,서포터즈,,,,,,,,,,,
120488,가재울청소년센터 SNS이벤트,비영리단체/협회/재단,가재울청소년센터,대상 제한 없음,23.2.3 ~ 23.2.28,23.2.3 ~ 23.3.5,0명,기타,사은품 지급,"교육, 과학/공학/기술/IT",기타,,,,,,,,,,,
120489,송파구 반려인봉사단 '함께하시개' 단원 모집,공공기관/공기업,송파구자원봉사센터,"대학생, 직장인/일반인",23.2.6 ~ 23.3.6,23.4.1 ~ 23.11.30,10명,"파워블로거/SNS, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 기타",봉사활동시간,"사회공헌/교류, 기타","봉사단-국내, 서포터즈",,,,,,,,,,,
120490,한국관광공사 여행전문 기자단 다님 7기 모집,공공기관/공기업,한국관광공사,대상 제한 없음,23.2.6 ~ 23.3.5,23.4.1 ~ 23.11.30,10명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험","활동비, 수료증 및 인증서","여행/호텔/항공, 디자인/사진/예술/영상",기자단,,,,,,,,,,,
120491,[LG CNS] AI Genius 대학생 서포터즈 9기 모집 (~2/17),대기업,LG CNS,대학생,23.1.27 ~ 23.2.17,23.1.27 ~ 23.2.17,16명,"멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험","활동비, 봉사활동시간","교육, 과학/공학/기술/IT","서포터즈, 봉사단-국내",,,,,,,,,,,
120512,한국플랜트산업협회 제53기 봄학기 플랜트 교육생 모집,중소기업,(주)커리어넷,대학생,23.2.6 ~ 23.3.5,23.3.27 ~ 23.6.2,0명,기타,실무 교육,교육,기타,,,,,,,,,,,
120514,취업을 디자인하자! 웹디자인&퍼블리싱 취업교육생 모집(부산/경남),중소기업,양정인력개발센터,"대학생, 직장인/일반인",23.2.6 ~ 23.3.21,23.3.22 ~ 23.8.21,20명,기타,"활동비, 실무 교육","교육, 기타","기타, 강연",,,,,,,,,,,
120516,2023 청주시청소년참여위원회,공공기관/공기업,청주시청소년수련관,"청소년, 대학생",23.2.6 ~ 23.3.3,23.3.4 ~ 24.1.1,20명,"콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험","활동비, 수료증 및 인증서","정치/사회/법률, 사회공헌/교류",기타,,,,,,,,,,,
120517,[고용노동부] 2023부산 관광/MICE 취업교육생 모집,중소기업,양정인력개발센터,"대학생, 직장인/일반인",23.2.6 ~ 23.3.21,23.3.22 ~ 23.6.26,19명,기타,"활동비, 수료증 및 인증서","여행/호텔/항공, 교육","기타, 강연",,,,,,,,,,,
120527,한국꿈재단 2023 ‘런치위드히어로’ 사무 보조 모집,비영리단체/협회/재단,한국꿈재단,"대학생, 직장인/일반인",23.2.6 ~ 23.2.15,23.2.13 ~ 23.3.31,2명,"리더십, 휴학 중/시간 투자 가능","교통비, 봉사활동시간","교육, 사회공헌/교류","서포터즈, 기타",,,,,,,,,,,
120530,[국비무료] 게임프로그래밍 | 부산게임학원! 유니티기반 VR/AR 콘텐츠 개발 취업 교육,중소기업,(주)JJENC / 예일직업전문학교,대상 제한 없음,23.2.6 ~ 23.3.20,23.3.13 ~ 23.8.30,30명,휴학 중/시간 투자 가능,"실무 교육, 수료증 및 인증서","교육, 과학/공학/기술/IT",기타,,,,,,,,,,,
120534,위포트 홍기찬의 23상 오프라인 무료 취업특강,중소기업,위포트,대상 제한 없음,23.2.6 ~ 23.2.28,23.2.9 ~ 23.2.28,50명,기타,실무 교육,교육,강연,,,,,,,,,,,
120535,✨ 2023 ABC 부트캠프 {파이썬 프로그래밍 40일 챌린지} 월 100만원 지급!,중소기업,(주)유클리드소프트,"대학생, 직장인/일반인",23.2.1 ~ 23.2.28,23.3.13 ~ 23.5.8,25명,휴학 중/시간 투자 가능,"활동비, 사은품 지급","교육, 과학/공학/기술/IT","기타, 멘토링",,,,,,,,,,,
120537,2023 청소년 고민나눔 멘토링 힐링톡톡 서포터즈 1기 모집(~2/8),비영리단체/협회/재단,소셜밸런스,대학생,23.1.25 ~ 23.2.8,23.2.23 ~ 23.8.23,50명,멘토링/수업 진행 경험,봉사활동시간,사회공헌/교류,서포터즈,,,,,,,,,,,
120541,윈스펙 온라인 직무역량강화캠프 4기 모집,중소기업,윈스펙,대상 제한 없음,23.2.6 ~ 23.2.26,23.3.3 ~ 23.3.16,000명,파워블로거/SNS,"실무 교육, 수료증 및 인증서",교육,서포터즈,,,,,,,,,,,
120543,ART1ST(아트퍼스트) 시즌1 참여자 모집,비영리단체/협회/재단,사단법인 오늘은,대학생,23.2.2 ~ 23.2.13,23.2.27 ~ 23.6.24,00명,기타,"전문가/임직원 멘토링, 행사 참여","언론/미디어, 디자인/사진/예술/영상",멘토링,,,,,,,,,,,
120544,[롯데제과] 대학생 마케터 히든서포터즈 23기 모집 (~2/19),-,스펙업,-,-,-,0명,모두 지원 가능,-,,,,,,,,,,,,,
120545,4차산업 사물인터넷(iot)시스템 개발자 교육,기타,한국직업능력교육원 안산,대상 제한 없음,23.2.6 ~ 23.2.21,23.2.6 ~ 23.2.21,25명,"멘토링/수업 진행 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험, 기타","실무 교육, 수료증 및 인증서","교육, 과학/공학/기술/IT","멘토링, 기타",,,,,,,,,,,
120552,'한국어 발음 교정 프로그램' 봉사자 모집,비영리단체/협회/재단,국제청년센터,대학생,23.2.6 ~ 23.2.25,23.3.3 ~ 23.5.26,10명,"멘토링/수업 진행 경험, 외국어",봉사활동시간,"교육, 사회공헌/교류",멘토링,,,,,,,,,,,
120555,[MnJ문화복지재단]2023년 청년예술가 첫 개인전 지원사업 통합 전시회,비영리단체/협회/재단,MnJ문화복지재단,대상 제한 없음,23.2.7 ~ 23.4.21,23.2.7 ~ 23.3.19,00명,기타,행사 참여,"문화/역사, 행사/페스티벌",기타,,,,,,,,,,,
120557,[추천대외활동]감성커피 서포터즈 - 감성 플레이어 1기 모집,중소기업,공모전사무국,대학생,23.2.6 ~ 23.2.19,23.2.27 ~ 23.3.14,30명,기타,사은품 지급,경영/컨설팅/마케팅,서포터즈,,,,,,,,,,,
120562,2023년「다문화가족 자녀 멘토링사업」대학생 멘토 봉사자 모집 공고,공공기관/공기업,인천서구가족센터,대학생,23.2.6 ~ 23.3.8,23.3.6 ~ 23.12.8,0명,"멘토링/수업 진행 경험, 리더십","활동비, 봉사활동시간",교육,멘토링,,,,,,,,,,,
120574,"부산물류학원, 국비지원으로 부담없이 무역물류사무원으로 빠르고 확실하게 취업하려면?",중소기업,양정인력개발센터,"대학생, 직장인/일반인",23.2.6 ~ 23.3.2,23.3.2 ~ 23.7.7,20명,기타,"활동비, 실무 교육","기타, 유통/물류","기타, 멘토링",,,,,,,,,,,
120584,[부산 국비 100%지원] 무료 직업교육훈련 교육생 모집! 관광컨벤션 전문가를 꿈꾼다면 여기로!,중소기업,양정인력개발센터,"대학생, 직장인/일반인",23.2.6 ~ 23.3.22,23.3.22 ~ 23.6.26,20명,기타,"활동비, 실무 교육","행사/페스티벌, 기타","강연, 멘토링",,,,,,,,,,,
120585,기획 교육을 듣고 축제 현장을 함께할 1986 PLAYER를 모집합니다!,기타,1986프로덕션,대학생,23.2.6 ~ 23.2.19,23.3.2 ~ 23.5.30,00명,"콘텐츠 기획/제작 경험, 행사 기획 경험","실무 교육, 수료증 및 인증서","행사/페스티벌, 콘텐츠","서포터즈, 기타",,,,,,,,,,,
120587,"(부산/경남)국비교육 받고 웹퍼블리싱 취업 성공 수강후기 (신청대상, 지원혜택)",중소기업,양정인력개발센터,"대학생, 직장인/일반인",23.2.6 ~ 23.3.22,23.3.22 ~ 23.8.21,22명,기타,"활동비, 실무 교육","디자인/사진/예술/영상, 기타","강연, 멘토링",,,,,,,,,,,
120590,2023년 주민 기자단 모집,공공기관/공기업,광진구,"대학생, 직장인/일반인",23.2.2 ~ 23.2.16,23.3.1 ~ 23.12.31,15명,기타,"활동비, 수료증 및 인증서",정치/사회/법률,기자단,,,,,,,,,,,
120591,제주특별자치도 2023년 행복 충전 전기차 서포터즈 모집,공공기관/공기업,제주특별자치도,대상 제한 없음,23.1.27 ~ 23.2.9,23.2.9 ~ 23.12.31,30명,기타,"행사 참여, 수료증 및 인증서","정치/사회/법률, 환경/에너지",서포터즈,,,,,,,,,,,
120592,제5기 중랑 SNS 서포터즈 랑랑이 모집,공공기관/공기업,중랑구,"대학생, 직장인/일반인",23.1.30 ~ 23.2.22,23.3.1 ~ 23.12.31,30명,"파워블로거/SNS, 기타","수료증 및 인증서, 봉사활동시간","정치/사회/법률, 콘텐츠",서포터즈,,,,,,,,,,,
120593,식품 대기업 취업스펙완성 실무경험 프로젝트 (4기),외국계기업,우먼센스,대상 제한 없음,23.1.20 ~ 23.2.12,23.2.13 ~ 23.6.13,00명,기타,실무 교육,"경영/컨설팅/마케팅, 요리/식품","멘토링, 강연",,,,,,,,,,,
120594,2023년도 용인관광 SNS 서포터즈 모집,공공기관/공기업,용인시,대상 제한 없음,23.2.1 ~ 23.2.14,23.3.2 ~ 24.2.28,25명,"파워블로거/SNS, 타 대외활동 경험, 기타",활동비,"여행/호텔/항공, 정치/사회/법률",서포터즈,,,,,,,,,,,
120595,서산시 2023년 여성친화도시 주민 서포터즈 모집,공공기관/공기업,서산시,대상 제한 없음,23.2.1 ~ 23.2.17,-,20명,"파워블로거/SNS, 기타",활동비,정치/사회/법률,서포터즈,,,,,,,,,,,
120598,2023년 원주시 대학생 관광 서포터즈 모집,공공기관/공기업,원주시,대학생,23.2.1 ~ 23.3.2,23.4.1 ~ 23.11.30,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 기타","활동비, 행사 참여",여행/호텔/항공,서포터즈,,,,,,,,,,,
120600,기장군 소통&공감 민선8기 군정홍보 명예 서포터즈 모집,공공기관/공기업,기장군,대상 제한 없음,23.2.6 ~ 23.2.28,-,30명,기타,행사 참여,정치/사회/법률,서포터즈,,,,,,,,,,,
120604,월곡청소년센터 대학생 서포터즈 멘토롱 또똣 2기 모집,기타,월곡청소년센터,대학생,23.2.4 ~ 23.3.31,23.3.1 ~ 23.12.31,10명,기타,"수료증 및 인증서, 봉사활동시간",기타,"서포터즈, 멘토링",,,,,,,,,,,
120606,2023년도 충청북도 SNS 파워콘텐츠 창작자 모집,공공기관/공기업,충청북도청,대상 제한 없음,22.2.18 ~ 23.2.8,-,5명,"사진/영상/디자인 툴, 기타","활동비, 행사 참여","정치/사회/법률, 콘텐츠",서포터즈,,,,,,,,,,,
120610,크라운제과 26기 모니터 요원 모집,중견기업,크라운제과,"대학생, 직장인/일반인",23.1.23 ~ 23.2.8,23.2.1 ~ 24.1.31,0명,기타,"활동비, 사은품 지급",요리/식품,기타,,,,,,,,,,,
120615,2023년 제4기 부산광역시중구청소년참여위원회 위원 모집,기타,부산중구청소년상담복지센터,"청소년, 대학생",23.2.6 ~ 23.3.10,23.3.1 ~ 23.12.31,0명,기타,"수료증 및 인증서, 봉사활동시간","정치/사회/법률, 기타",기타,,,,,,,,,,,
120617,한국관광공사 대학생 기자단 트래블리더 15기 모집,공공기관/공기업,한국관광공사,대학생,23.2.6 ~ 23.2.26,23.3.24 ~ 23.11.30,32명,기타,"활동비, 수료증 및 인증서",여행/호텔/항공,기자단,,,,,,,,,,,
120621,한국관광공사가 여행전문 크리에이터 다님 7기 모집,공공기관/공기업,한국관광공사,대상 제한 없음,23.2.6 ~ 23.3.5,23.4.1 ~ 23.11.30,10명,기타,행사 참여,여행/호텔/항공,서포터즈,,,,,,,,,,,
120623,"2023년 대학생 서포터즈 봄봄(함께 봄, 나눠 봄) 모집",기타,시립구로청소년센터,"청소년, 대학생",23.2.6 ~ 23.2.17,23.3.1 ~ 23.12.31,0명,기타,"수료증 및 인증서, 봉사활동시간",기타,서포터즈,,,,,,,,,,,
120625,2023 청년 자원봉사 프로그램 기획단 모집,기타,고양시자원봉사센터,"대학생, 직장인/일반인",23.1.27 ~ 23.2.17,23.3.1 ~ 23.11.30,0명,기타,"수료증 및 인증서, 봉사활동시간","정치/사회/법률, 환경/에너지",봉사단-국내,,,,,,,,,,,
120627,전주시민축구단 장내아나운서 모집,기타,전주시민축구단,"대학생, 직장인/일반인",23.2.6 ~ 23.2.12,-,0명,기타,"활동비, 사은품 지급","체육/헬스, 기타",기타,,,,,,,,,,,
120637,동탄어울림종합사회복지관 온라인(메타버스) 학습멘토링 봉사자 모집,기타,화성시동탄어울림종합사회복지관 / 경기사회복지공동모금회,"대학생, 직장인/일반인",23.2.6 ~ 23.3.5,23.4.1 ~ 23.9.30,20명,기타,봉사활동시간,과학/공학/기술/IT,"멘토링, 봉사단-국내",,,,,,,,,,,
120638,2023년 서울어린이대공원에서 주슨트(동물전문해설사) 모집,기타,서울어린이대공원,"대학생, 직장인/일반인",23.2.6 ~ 23.2.17,23.4.1 ~ 23.11.30,0명,기타,"활동비, 봉사활동시간","환경/에너지, 기타",기타,,,,,,,,,,,
120639,한국법무보호복지공단 인천지부 대학생위원회 하람 5기 모집,공공기관/공기업,한국법무보호복지공단,대학생,23.1.19 ~ 23.2.19,23.3.1 ~ 24.2.29,00명,기타,"활동비, 봉사활동시간",정치/사회/법률,서포터즈,,,,,,,,,,,
120641,중소벤처기업부 제2기 국민 서포터즈 모집,공공기관/공기업,중소벤처기업부,대상 제한 없음,23.2.6 ~ 23.2.16,23.3.1 ~ 23.12.31,50명,기타,"활동비, 사은품 지급",정치/사회/법률,서포터즈,,,,,,,,,,,
120642,2023년 서울청년정책네트워크 모집,기타,서울특별시 미래청년기획단,"대학생, 직장인/일반인",23.2.6 ~ 23.3.5,23.4.1 ~ 23.12.31,500명,기타,"수료증 및 인증서, 봉사활동시간",정치/사회/법률,기타,,,,,,,,,,,
120643,정관장 & 동인비 NEW 이너진 서포터즈 모집,대기업,KGC라이프앤진,대학생,23.2.6 ~ 23.2.22,23.3.4 ~ 23.6.2,0명,"파워블로거/SNS, 기타","활동비, 사은품 지급",콘텐츠,서포터즈,,,,,,,,,,,
120644,감성커피 서포터즈 감성 플레이어 1기 모집,중소기업,감성커피,"대학생, 직장인/일반인",23.2.6 ~ 23.2.19,23.3.1 ~ 23.5.31,30명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 기타","사은품 지급, 수료증 및 인증서",요리/식품,서포터즈,,,,,,,,,,,
120650,"[ㄱㅁㅈ] ""공모전 수상률 71.2%"" 취업·스펙 클럽 5기 모집",중소기업,기역미음지읒,"대학생, 직장인/일반인",23.2.1 ~ 23.2.16,23.3.10 ~ 23.4.2,00명,기타,"실무 교육, 수료증 및 인증서","경영/컨설팅/마케팅, 콘텐츠","기타, 마케터",,,,,,,,,,,
120651,동해 영상홍보단,비영리단체/협회/재단,(재) 동해문화관광재단,대상 제한 없음,23.2.6 ~ 23.3.7,23.4.1 ~ 23.12.31,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 기타","활동비, 수료증 및 인증서","행사/페스티벌, 콘텐츠","서포터즈, 마케터",,,,,,,,,,,
120656,제11기 뇌전증 인식개선 서포터즈 “We are Epilizer”,비영리단체/협회/재단,사단법인 한국뇌전증협회,대학생,23.2.6 ~ 23.2.13,23.2.27 ~ 23.4.14,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험","수료증 및 인증서, 봉사활동시간","의료/보건, 사회공헌/교류",서포터즈,,,,,,,,,,,
120662,오금청소년센터 제4기 청소년운영위원회 모집,비영리단체/협회/재단,오금청소년센터,"청소년, 대학생",23.2.1 ~ 23.2.12,23.2.1 ~ 23.2.12,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험, 행사 기획 경험","행사 참여, 봉사활동시간","행사/페스티벌, 교육",서포터즈,,,,,,,,,,,
120664,한국핀테크지원센터 11기 대학생 기자단 모집,공공기관/공기업,한국핀테크지원센터,대학생,23.1.30 ~ 23.2.19,23.2.28 ~ 23.3.15,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력","활동비, 전문가/임직원 멘토링","경제/금융, 창업/자기계발",서포터즈,,,,,,,,,,,
