인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
85966,5월 멘토링 프로그램 대학생 멘토 모집,티가든프로메스,중소기업,22.4.22 ~ 22.4.29,00명,멘토링/수업 진행 경험,교육,멘토링,인천,22.4.22 ~ 22.4.29,대학생
85967,2022년 상반기 금융권 취업설명회,더허브,중소기업,22.4.22 ~ 22.5.11,30명,"리더십, 타 대외활동 경험",경제/금융창업/자기계발,강연,"서울, 경기",22.5.13 ~ 22.5.28,"대학생, 직장인/일반인"
85971,(활동비 지급)[2022년 마포혁신교육지구 『우리가족 마.피.아.찾기 대학생 멘토 모집』],시립마포청소년센터,공공기관/공기업,22.4.13 ~ 모집시 마감,5명,"사진/영상/디자인 툴, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험",언론/미디어콘텐츠,멘토링서포터즈,서울 마포구,22.5.7 ~ 22.10.31,"대학생, 직장인/일반인"
85975,반포종합사회복지관 2022년 청소년기자단 디자인팀 봉사자 모집(재공고),반포종합사회복지관,비영리단체/협회/재단,22.4.22 ~ 22.7.15,2명,"사진/영상/디자인 툴, 휴학 중/시간 투자 가능, 타 대외활동 경험, 기타",디자인/사진/예술/영상사회공헌/교류,서포터즈기자단,지역 제한없음,22.5.21 ~ 22.12.31,"대학생, 직장인/일반인"
85976,2022 WISET-ASML 글로벌 멘토링 멘티 모집 공고,한국여성과학기술인육성재단(WISET),공공기관/공기업,22.4.13 ~ 22.5.4,30명,외국어,과학/공학/기술/IT,멘토링,지역 제한없음,22.5.19 ~ 22.8.31,대학생
85983,"2022 관악정보서포터즈 ""MZ서포터즈"" 1기 모집 공고",관악구가족센터,공공기관/공기업,22.4.19 ~ 모집시 마감,10명,파워블로거/SNS,콘텐츠,서포터즈,서울 관악구,22.4.19 ~ 22.5.10,대학생
85986,연제청년창업나래센터 <5월 오픈클래스> 참여자 모집,연제청년창업나래센터,비영리단체/협회/재단,22.4.22 ~ 22.5.19,10명,기타,교육창업/자기계발,멘토링강연,부산,22.4.22 ~ 22.5.19,대상 제한 없음
85987,2022 대구관광 크리에이터D 2기 모집,대구관광 크리에이터D 2기 운영사무국,기타,22.4.21 ~ 22.5.1,10명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 기타",여행/호텔/항공디자인/사진/예술/영상,기자단,지역 제한없음,22.5.13 ~ 22.11.30,대상 제한 없음
86034,국제청년센터 광주 지역 대학대표 모집,국제청년센터,비영리단체/협회/재단,22.4.22 ~ 22.5.16,00명,"콘텐츠 기획/제작 경험, 외국어, 휴학 중/시간 투자 가능",기타,기타,광주,22.4.22 ~ 22.12.31,대학생
86036,1:1 중∙고등 학습멘토링 같이에듀 대학생멘토 2기 모집,청소년그루터기재단,비영리단체/협회/재단,22.4.20 ~ 22.5.10,200명,기타,교육사회공헌/교류,멘토링,지역 제한없음,22.7.1 ~ 22.11.30,대학생
86040,2022 수원시자원봉사센터 홍보기자단 착한공터 서포터즈 모집,수원시자원봉사센터,공공기관/공기업,22.4.20 ~ 22.4.30,15명,기타,언론/미디어정치/사회/법률,서포터즈기자단,경기 수원시,22.5.1 ~ 22.12.31,대학생
86041,2022년 대학생 고등교육정책 모니터단 모집,교육부 / 한국장학재단,비영리단체/협회/재단,22.4.20 ~ 22.4.26,100명,기타,교육,서포터즈,지역 제한없음,22.5.1 ~ 22.12.31,대학생
86042,LG에너지솔루션 글로벌 대학생 크리에이터 배터리더스 모집,LG에너지솔루션,대기업,22.4.19 ~ 22.5.16,0명,기타,경영/컨설팅/마케팅콘텐츠,서포터즈,해외,22.6.1 ~ 22.12.31,대학생
86043,"홀트아동복지회 시설청소년 자립지원사업 파랑새, 꿈날 5기멘토 모집",홀트아동복지회,비영리단체/협회/재단,22.4.1 ~ 22.4.30,0명,기타,사회공헌/교류,서포터즈,지역 제한없음,22.5.1 ~ 24.2.29,"대학생, 직장인/일반인"
86044,제37회 서울국제관광전 SNS 서포터즈 모집,"서울국제관광전조직위원회,국제관광인포럼(TITF) / (주)코트파",비영리단체/협회/재단,22.4.20 ~ 22.4.29,30명,기타,문화/역사콘텐츠,서포터즈,서울,22.5.16 ~ 22.6.26,대상 제한 없음
86045,2022년 대구관광 크리에이터D 2기 기자단 모집,(재)대구관광재단,비영리단체/협회/재단,22.4.21 ~ 22.5.1,10명,파워블로거/SNS,여행/호텔/항공콘텐츠,서포터즈기자단,대구,22.5.13 ~ 22.11.30,대상 제한 없음
86046,2022년 제3기 한기+국민참여단 모집,한국전력기술(주),공공기관/공기업,22.4.22 ~ 22.5.6,30명,기타,경영/컨설팅/마케팅기타,서포터즈,지역 제한없음,22.5.1 ~ 23.5.31,"대학생, 직장인/일반인"
86047,2022년 4월 성수수제화 체험단 모집,2022 서울특별시 성수수제화 활성화 지원사업,기타,22.4.22 ~ 22.5.1,4명,파워블로거/SNS,콘텐츠기타,서포터즈,서울 성동구,-,대상 제한 없음
86048,[주얼리 마케팅 아카데미] 주얼리 스타일링 마스터 과정 참가자 모집 #무료 교육,종로여성인력개발센터,비영리단체/협회/재단,22.4.22 ~ 22.5.16,00명,기타,뷰티/미용/화장품,멘토링강연,지역 제한없음,22.5.26 ~ 22.8.23,대상 제한 없음
86049,[국비 지원 직업교육훈련] 공연콘텐츠기획 양성 과정 모집,종로여성인력개발센터,비영리단체/협회/재단,22.4.23 ~ 22.5.9,0명,기타,행사/페스티벌,멘토링강연,지역 제한없음,22.5.19 ~ 22.8.18,대상 제한 없음
86050,#국비지원 #무료교육 [공연 티켓마케팅 및 매니지먼트 실무] 교육생 모집(~5/3),종로여성인력개발센터,비영리단체/협회/재단,22.4.23 ~ 22.5.3,0명,기타,행사/페스티벌,멘토링강연,지역 제한없음,22.5.18 ~ 22.8.12,대상 제한 없음
86052,#국비지원 #무료교육 뮤지컬 기반 K-CONTENTS 크리에이터 아카데미 교육생 모집,종로여성인력개발센터,비영리단체/협회/재단,22.4.23 ~ 모집시 마감,00명,기타,행사/페스티벌,멘토링강연,지역 제한없음,22.6.27 ~ 22.7.27,대상 제한 없음
86053,#국비지원 #무료교육 [문화기획 Culture Economics 전문가 양성] 교육생 모집(~5/11),종로여성인력개발센터,비영리단체/협회/재단,22.4.23 ~ 22.5.11,00명,기타,문화/역사,멘토링강연,지역 제한없음,22.5.24 ~ 22.9.2,대상 제한 없음
86054,"[해양수산부, 인천광역시 주최] 제3회 인천국제해양포럼 온라인 서포터즈 3기 모집 (4/25 ~ 5/10)",인천항만공사,-,-,0명,모두 지원 가능,,,-,-,-
86056,[서대문구가족센터] 가족사랑 기자단 2기 모집,서대문구가족센터,-,-,0명,모두 지원 가능,,,-,-,-
86057,우리 동네 Net-Zero 프로젝트 : 탄소공감 서포터즈 모집 (~5/3까지),서울특별시립보라매청소년센터,공공기관/공기업,22.4.23 ~ 22.5.3,10명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",환경/에너지사회공헌/교류,서포터즈봉사단-국내,서울 동작구,22.4.23 ~ 22.5.3,"청소년, 대학생"
86058,[은평 오랑] 청년특강 현직자 멘토링 참가자 모집 ( ~4/25),서울청년센터 은평 오랑,공공기관/공기업,22.4.23 ~ 22.4.25,70명,기타,교육경영/컨설팅/마케팅,멘토링,지역 제한없음,22.4.29 ~ 22.4.29,"대학생, 직장인/일반인"
86065,[2022 UnivExpo Seoul] 2022 유니브엑스포 서울 강연 사전 관객 모집,유니브엑스포 서울,비영리단체/협회/재단,22.4.25 ~ 22.5.2,00명,기타,행사/페스티벌,강연기타,지역 제한없음,22.5.14 ~ 22.5.15,대상 제한 없음
86066,[무료교육] 메타버스 개발자 / 빅데이터 분석가 양성 및 정규직 취업 과정 추가 모집 합니다.(~5/8),사단법인 디엠씨코넷,비영리단체/협회/재단,22.4.25 ~ 22.5.8,20명,"콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 타 대외활동 경험",경영/컨설팅/마케팅과학/공학/기술/IT,강연멘토링,서울,22.4.25 ~ 22.5.8,대상 제한 없음
86068,[삼성생명] 2022년 금융영업전문가 과정 18기 대외활동 모집,삼성생명,대기업,22.5.2 ~ 22.5.27,00명,"휴학 중/시간 투자 가능, 타 대외활동 경험",경제/금융경영/컨설팅/마케팅,강연멘토링,지역 제한없음,22.6.1 ~ 22.7.31,"대학생, 직장인/일반인"
86069,"[대학내일] 제일 트렌디한 Z세대 커뮤니티, 제트워크 시즌6 모집 (~5/6)",대학내일,중견기업,22.4.25 ~ 22.5.6,00명,기타,기타,서포터즈마케터,지역 제한없음,22.5.16 ~ 22.7.22,"청소년, 대학생"
86070,2022 강원랜드 멘토링 장학생 모집,강원랜드,비영리단체/협회/재단,22.4.25 ~ 22.5.8,00명,기타,교육,서포터즈멘토링,지역 제한없음,22.5.1 ~ 23.2.28,대학생
86072,2022년 NIE서포터즈 10기 및 시민참여혁신단 모집 ( ~ 5/5까지),NIE 서포터즈 및 시민참여혁신단 모집 운영사무국,공공기관/공기업,22.4.15 ~ 22.5.5,0명,사진/영상/디자인 툴,디자인/사진/예술/영상환경/에너지,서포터즈,지역 제한없음,22.5.23 ~ 22.11.23,대학생
86073,[과학기술정보통신부] 디지털 청년고민해결단 온라인멘토링 멘티모집(~5/9),K-ICT창업멘토링센터,공공기관/공기업,22.4.25 ~ 22.5.9,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 휴학 중/시간 투자 가능, 행사 기획 경험",경영/컨설팅/마케팅,멘토링,지역 제한없음,22.5.1 ~ 22.7.31,대상 제한 없음
86075,[미니인턴] 포트폴리오의 모든것! 노션 포트폴리오 템플릿&가이드북,미니인턴,중소기업,22.4.18 ~ 22.5.1,5000명,기타,교육기타,기타,지역 제한없음,22.4.18 ~ 22.5.1,대상 제한 없음
86077,장애인 지원주택 모델 사업 성과 공유회 개최,사회복지법인엔젤스헤이븐,비영리단체/협회/재단,22.5.4 ~ 모집시 마감,100명,"취재/인터뷰/기사 경험, 리더십, 타 대외활동 경험",의료/보건사회공헌/교류,강연,서울 은평구,22.4.25 ~ 22.5.4,대상 제한 없음
86078,[KT] KT AIVLE School (에이블스쿨) 2기 모집,KT,대기업,22.4.25 ~ 22.5.27,0명,"컴퓨터 활용능력, 휴학 중/시간 투자 가능, 기타",과학/공학/기술/IT,멘토링,지역 제한없음,22.7.26 ~ 23.1.19,대상 제한 없음
86079,#무료교육 ★UXUI 디자인 실무★ 교육생 모집,종로여성인력개발센터,비영리단체/협회/재단,22.4.25 ~ 22.5.2,00명,기타,디자인/사진/예술/영상,멘토링강연,지역 제한없음,22.5.3 ~ 22.11.23,대상 제한 없음
86080,학습멘토링 같이에듀 대학생멘토 2기 모집,아이들과미래재단X하나금융그룹,비영리단체/협회/재단,22.4.25 ~ 22.5.18,00명,기타,교육사회공헌/교류,멘토링,지역 제한없음,22.7.1 ~ 22.11.30,대학생
86082,[서울시x멀티캠퍼스] 서울형 청년인턴 직무캠프 (글로벌 경영일반/글로벌마케팅·영업) (~5/16),멀티캠퍼스,대기업,22.4.25 ~ 22.5.16,00명,기타,경영/컨설팅/마케팅,멘토링강연,지역 제한없음,22.6.7 ~ 22.8.19,대상 제한 없음
86085,[현직자멘토링] IT·데이터/공기업/유통·커머스 분야 대기업 현직자와 함께하는 5월 직무 멘토링,루키즈 캠퍼스,중소기업,22.4.25 ~ 22.5.15,00명,타 대외활동 경험,교육창업/자기계발,멘토링강연,지역 제한없음,22.5.3 ~ 22.5.17,"대학생, 직장인/일반인"
86087,42기 WFK(월드프렌즈코리아) 청년봉사단 온라인 해외봉사,한국대학사회봉사협의회,비영리단체/협회/재단,22.4.22 ~ 22.5.16,100명,"사진/영상/디자인 툴, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 외국어, 리더십, 휴학 중/시간 투자 가능",교육사회공헌/교류,봉사단-해외해외탐방-무료,지역 제한없음,22.6.4 ~ 22.8.26,대학생
86097,2022 농식품 청년 스토리텔링 디자인단,aT한국농수산식품유통공사,공공기관/공기업,22.4.25 ~ 22.5.13,90명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상요리/식품,서포터즈마케터,지역 제한없음,22.5.23 ~ 22.10.31,대학생
86107,서울청년센터 강동오랑<598로컬크리에이터 - 취업준비편>참여자 모집,서울청년센터 강동오랑,공공기관/공기업,22.4.22 ~ 22.5.11,12명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 리더십, 행사 기획 경험",디자인/사진/예술/영상경영/컨설팅/마케팅,기타,서울 강동구,22.5.24 ~ 22.8.25,"대학생, 직장인/일반인"
86108,하자센터 내일 진로상담소 러닝크루 추가모집,서울시립청소년미래진로센터(하자센터),공공기관/공기업,22.4.25 ~ 22.5.5,9명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력",디자인/사진/예술/영상콘텐츠,기자단멘토링,서울 영등포구,22.4.29 ~ 22.8.26,"청소년, 대학생"
86110,국제방송교류재단,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
86117,제 19회 글로벌비전 캠페인 기획 G.V 서포터즈를 모집합니다.,글로벌비전,비영리단체/협회/재단,22.4.25 ~ 22.5.10,12명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 타 대외활동 경험, 행사 기획 경험",환경/에너지사회공헌/교류,서포터즈마케터,"서울, 인천, 경기",22.5.19 ~ 23.1.19,대학생
86118,인공지능 사관학교 3기 교육생 2차 모집,(사)스마트인재개발원,공공기관/공기업,22.4.13 ~ 22.5.6,00명,"멘토링/수업 진행 경험, 리더십",교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.6.20 ~ 22.12.12,직장인/일반인
86125,뚜벅이마을 살아보기 모집,(주)메이드인피플,기타,22.4.25 ~ 22.5.6,10명,기타,창업/자기계발기타,기타서포터즈,경상 영덕군,22.5.23 ~ 22.7.8,"대학생, 직장인/일반인"
86132,런핏 대학생 서포터즈 런핏 챌린저 1기 모집,라이브데이터,스타트업,22.4.26 ~ 22.5.8,15명,파워블로거/SNS,과학/공학/기술/IT콘텐츠,서포터즈,지역 제한없음,22.5.13 ~ 22.8.12,대학생
86145,충남콘텐츠코리아랩 콘텐츠 시제품 제작지원 모집,충남콘텐츠코리아랩,비영리단체/협회/재단,22.4.25 ~ 22.5.4,15명,기타,창업/자기계발콘텐츠,기타,충청,22.5.4 ~ 22.11.30,대상 제한 없음
86152,대외활동[꿈드림프로젝트-온라인 번역기부 봉사활동],투썬플랫폼,중소기업,22.4.25 ~ 상시모집,30명,외국어,교육사회공헌/교류,봉사단-국내봉사단-해외,지역 제한없음,22.4.25 ~ 22.6.27,청소년
86161,[한솔복지관]SK희망메이커 멘토 모집~05.18(수))(SK기업수료증발급),한솔종합사회복지관,비영리단체/협회/재단,22.4.27 ~ 22.5.18,20명,"멘토링/수업 진행 경험, 리더십",교육사회공헌/교류,멘토링,경기 분당구,22.4.27 ~ 22.5.18,대학생
86198,2022 유니브엑스포 부산 기획단 추가모집 (~5/25),2022유니브엑스포,비영리단체/협회/재단,22.5.16 ~ 22.5.25,00명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌디자인/사진/예술/영상,기타,부산,22.6.1 ~ 22.10.31,대학생
86207,서울시보라매인터넷중독예방상담센터 2022년 여성가족부 프로그램 후기청소년 교육봉사자 모집,서울시보라매인터넷중독예방상담센터 / 동일,비영리단체/협회/재단,22.4.20 ~ 22.5.10,0명,기타,정치/사회/법률사회공헌/교류,봉사단-국내서포터즈,서울,-,대학생
86208,해양수산과학기술진흥원 6기 해양수산과학기술 청년 크리에이터 모집,해양수산과학기술진흥원,비영리단체/협회/재단,22.4.22 ~ 22.5.6,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 기타",환경/에너지콘텐츠,서포터즈,지역 제한없음,22.6.1 ~ 23.1.31,직장인/일반인
86209,2022 이랜드복지재단 시립중랑노인종합복지관 대학생 서포터즈 모집,이랜드복지재단 시립중랑노인종합복지관,비영리단체/협회/재단,22.4.25 ~ 22.5.13,0명,기타,콘텐츠사회공헌/교류,서포터즈,서울 중랑구,22.5.1 ~ 22.8.31,대학생
86210,주중한국문화원 청년 크리에이터 1기 모집,주중한국문화원,비영리단체/협회/재단,22.4.22 ~ 22.5.26,10명,"파워블로거/SNS, 기타",문화/역사콘텐츠,서포터즈,지역 제한없음,22.6.16 ~ 22.12.30,"대학생, 직장인/일반인"
86211,2022년도 농식품 청년 스토리텔링 디자인단 모집,aT한국농수산식품유통공사 / 농림축산식품부,공공기관/공기업,22.4.25 ~ 22.5.13,90명,기타,디자인/사진/예술/영상요리/식품,서포터즈,지역 제한없음,22.5.1 ~ 22.10.31,대학생
86212,에버스케이프 마케터스 1기 모집,삼성물산 리조트부문 조경사업팀,중소기업,22.4.25 ~ 22.5.8,9명,기타,환경/에너지,서포터즈,서울,22.6.1 ~ 22.10.31,대학생
86219,재무관리(신입-대졸) 채용,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
86229,[삼성물산] 에버스케이프 마케터스 1기 모집,삼성물산(주),기타,22.4.25 ~ 22.5.8,9명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",환경/에너지기타,마케터,지역 제한없음,22.6.4 ~ 22.10.29,대학생
86230,"롯데 유통, 플랫폼 취업사관학교 드림메이커스 4기 모집",롯데장학재단,대기업,22.3.20 ~ 22.5.2,100명,기타,유통/물류,기타,지역 제한없음,22.5.1 ~ 23.3.31,대학생
86245,[스타벅스 창업카페 시즌9] 오프닝 데이 - '부릉(VROONG)' 대표 강연,"스타벅스, 서울창조경제혁신센터",대기업,22.4.26 ~ 22.4.28,00명,기타,경영/컨설팅/마케팅창업/자기계발,강연멘토링,지역 제한없음,22.4.29 ~ 22.4.29,대상 제한 없음
86249,[국가경영전략연구원] 청년 성장 프로그램 UNLOCK 온라인 토론회,국가경영전략연구원,비영리단체/협회/재단,22.4.26 ~ 22.5.8,00명,기타,교육정치/사회/법률,멘토링강연,지역 제한없음,22.5.10 ~ 22.5.22,"대학생, 직장인/일반인"
86254,2022. 에코 메이커스 뉴 메이커 모집,산울림청소년센터,비영리단체/협회/재단,22.4.26 ~ 22.5.14,10명,"리더십, 기타",교육환경/에너지,기타,경기 부천시,22.5.21 ~ 22.12.16,"청소년, 대학생"
86264,콘텐츠 마케팅 실무 전문가 양성과정,(주)JJENC / 예일직업전문학교,중소기업,22.4.26 ~ 22.4.28,30명,기타,교육콘텐츠,기타멘토링,부산,22.4.28 ~ 22.9.20,대상 제한 없음
86274,[에코마케팅] 국내마케팅 Restart 신입/채용연계형 인턴 채용,(주)에코마케팅,-,-,0명,모두 지원 가능,,,-,-,-
86284,2022 Global e-Commerce School (마케팅 실습비 지원 및 무료 멘토링 혜택),트레이드스쿨,중소기업,22.4.26 ~ 22.5.13,00명,기타,교육경영/컨설팅/마케팅,멘토링기타,지역 제한없음,22.4.26 ~ 22.5.13,대학생
86286,[K-Beauty Expo KOREA 2022] 인플루언서 모집,주식회사 킨텍스,공공기관/공기업,22.4.26 ~ 22.5.21,5명,"파워블로거/SNS, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 행사 기획 경험",행사/페스티벌뷰티/미용/화장품,서포터즈마케터,경기 고양시,22.5.23 ~ 22.10.8,대상 제한 없음
86300,2022 부산푸드필름페스타 자원활동가 모집,부산푸드필름페스타,비영리단체/협회/재단,22.4.25 ~ 22.5.27,00명,"외국어, 타 대외활동 경험, 기타",행사/페스티벌콘텐츠,봉사단-국내기타,부산,22.7.1 ~ 22.7.3,"대학생, 직장인/일반인"
86306,[현직자멘토링] 국내·외 우수기업 현직자와 함께하는 IT·데이터 & 유통·커머스 분야 취업 멘토링,루키즈 캠퍼스,중소기업,22.4.25 ~ 22.5.23,15명,리더십,교육창업/자기계발,멘토링강연,지역 제한없음,22.5.3 ~ 22.5.25,"대학생, 직장인/일반인"
86311,엔지닉 반도체 빡공스터디 22기,엔지닉,중소기업,22.4.25 ~ 22.5.6,200명,기타,교육과학/공학/기술/IT,멘토링기타,지역 제한없음,22.5.9 ~ 22.5.20,대상 제한 없음
86313,멸치 파트너스 1기 모집,오금동에서,스타트업,22.4.26 ~ 22.5.2,20명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",언론/미디어디자인/사진/예술/영상,서포터즈,지역 제한없음,22.5.3 ~ 22.5.18,대학생
86317,[한국산업인력공단] K-move스쿨 미국취업연계 교육과정 3기 참가자 선발모집 (~5/8),[한국산업인력공단,중소기업,22.4.26 ~ 22.5.8,00명,기타,경제/금융경영/컨설팅/마케팅,멘토링강연,지역 제한없음,22.5.9 ~ 22.11.17,대상 제한 없음
86321,2022 WISET-Schneider Electric 글로벌 멘토링 멘티 모집,한국여성과학기술인육성재단(WISET),공공기관/공기업,22.4.25 ~ 22.5.15,20명,"외국어, 기타",과학/공학/기술/IT환경/에너지,멘토링기타,지역 제한없음,22.5.27 ~ 22.11.30,대학생
86327,지구를 지키는 농부 서포터즈 대학생 모집(~5.8),친환경농산물자조금관리위원회,비영리단체/협회/재단,22.4.25 ~ 22.5.8,7명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",환경/에너지사회공헌/교류,서포터즈,지역 제한없음,22.5.23 ~ 22.11.30,대학생
86328,웹 3D 라이브러리(Three.js)를 이용한 메타버스 환경 구축 및 인터랙티브 웹 개발,한국메타버스산업협회,비영리단체/협회/재단,22.4.26 ~ 22.5.10,15명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 휴학 중/시간 투자 가능, 타 대외활동 경험",과학/공학/기술/IT콘텐츠,강연기타,지역 제한없음,22.5.25 ~ 22.5.27,대상 제한 없음
86343,청소년 진로역량 강화 대학생 진로 멘토 모집,서울청소년센터,공공기관/공기업,22.4.26 ~ 22.7.25,8명,"멘토링/수업 진행 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",교육사회공헌/교류,봉사단-국내멘토링,서울 중구,22.5.14 ~ 22.6.18,대학생
86344,2022년 상반기 경력채용(건축/기계/전기/부대토목),링커리어,-,-,0명,모두 지원 가능,,,-,-,-
86348,[고용노동부] K-Digital Training 국내 유일 의료·바이오 AI 융합인재 취업연계,한국직업개발원,중소기업,22.4.26 ~ 모집시 마감,30명,기타,의료/보건과학/공학/기술/IT,기타멘토링,지역 제한없음,22.7.11 ~ 22.12.9,대상 제한 없음
86352,"[인재양성 HR연구소] 전기차 배터리 공정실무 2기 (5/8,일 ~ 5/9,월)",인재양성 HR연구소,중소기업,22.4.21 ~ 22.5.2,50명,기타,교육환경/에너지,강연멘토링,서울,22.5.8 ~ 22.5.9,대학생
86358,?현대리바트의 첫 서포터즈? 리바티스트 1기를 모집!,현대리바트,대기업,22.4.25 ~ 22.5.8,30명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상기타,서포터즈,지역 제한없음,22.5.11 ~ 22.8.9,"대학생, 직장인/일반인"
86383,MnJ문화복지재단 청소년 꿈지원 사업 2022년 드림프로젝트 8기 모집,MnJ문화복지재단,비영리단체/협회/재단,22.4.14 ~ 22.5.15,0명,기타,정치/사회/법률기타,서포터즈,지역 제한없음,22.6.1 ~ 22.11.30,청소년
86386,제3회 인천국제해양포럼 온라인 서포터즈 3기 모집,"해양수산부, 인천광역시 / 인천항만공사",비영리단체/협회/재단,22.4.25 ~ 22.5.10,0명,기타,콘텐츠기타,서포터즈,인천,22.5.23 ~ 22.7.29,"대학생, 직장인/일반인"
86388,한국청년지속가능발전협의회(YSDA Korea) ✨사무국 1기✨ 추가 모집 합니다!,한국청년지속가능발전협의회,비영리단체/협회/재단,22.4.26 ~ 22.5.8,10명,"컴퓨터 활용능력, 리더십, 행사 기획 경험",행사/페스티벌사회공헌/교류,서포터즈봉사단-국내,지역 제한없음,22.5.14 ~ 22.10.31,"대학생, 직장인/일반인"
86389,극지연구소 대학생 기자단 폴라이터 6기 모집,극지연구소,기타,22.4.8 ~ 22.5.8,0명,"사진/영상/디자인 툴, 기타",정치/사회/법률기타,기자단서포터즈,지역 제한없음,22.5.1 ~ 22.12.31,대학생
86390,지역 소셜 플랫폼 루머러스 1기 서포터즈 모집,ROOMER,중소기업,22.4.26 ~ 22.5.5,12명,"파워블로거/SNS, 기타",경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,22.5.11 ~ 22.8.11,"대학생, 직장인/일반인"
86391,2022 강원랜드 멘토링 장학 신규 장학생 모집,강원랜드,기타,22.4.25 ~ 22.5.8,00명,기타,교육기타,서포터즈멘토링,지역 제한없음,22.5.1 ~ 23.2.28,"청소년, 대학생"
86392,현대리바트 서포터즈 리바티스트 1기 모집,현대리바트,중견기업,22.4.25 ~ 22.5.8,30명,기타,콘텐츠기타,서포터즈,경기 용인시,22.5.1 ~ 22.8.31,"대학생, 직장인/일반인"
86394,"'제'일 '트'렌디한 Z세대 커뮤니티, <제트워크 시즌 6>",대학내일 20대연구소,공공기관/공기업,22.4.25 ~ 22.5.6,00명,"취재/인터뷰/기사 경험, 기타",경영/컨설팅/마케팅콘텐츠,기자단기타,지역 제한없음,22.5.16 ~ 22.7.22,대상 제한 없음
86395,"[고용노동부x서울시] 서울지역혁신프로젝트 ""디지털 미디어 마케터 취업연계 과정""",(사)ESC상생포럼,비영리단체/협회/재단,22.4.26 ~ 모집시 마감,25명,기타,경영/컨설팅/마케팅창업/자기계발,마케터멘토링,"서울, 경기",22.6.20 ~ 22.8.12,대상 제한 없음
86412,양천구 어린이날 100주년 기념식 행사 보조 대학생 자원봉사자 모집(신월청소년문화센터),신월청소년문화센터,공공기관/공기업,22.4.27 ~ 22.5.3,30명,"리더십, 타 대외활동 경험",행사/페스티벌기타,기타서포터즈,지역 제한없음,22.5.4 ~ 22.5.5,"대학생, 직장인/일반인"
86414,2022 모다라 서포터즈 제1차 모집,모다라,중소기업,22.4.26 ~ 22.5.8,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",디자인/사진/예술/영상콘텐츠,서포터즈,지역 제한없음,22.5.9 ~ 22.5.31,대상 제한 없음
86417,[모집연장] 2022 해양환경공단 대학생 홍보대사 11기 모집 (~5/2 까지),주식회사 수퍼씨,중소기업,22.4.11 ~ 22.5.2,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 타 대외활동 경험, 기타",환경/에너지기타,기자단서포터즈,지역 제한없음,22.5.20 ~ 22.12.9,대학생
86420,[범계역청년출구] 문화로운 청년생활 5월 원데이클래스 참여자 모집,범계역청년출구,비영리단체/협회/재단,22.4.24 ~ 22.7.22,10명,기타,교육기타,기타,경기 안양시,22.5.11 ~ 22.5.18,"대학생, 직장인/일반인"
86423,제15기 어린이법제관 온라인 발대식 및 토론마당 자원봉사자 모집 (추가모집),디투씨,중소기업,22.4.27 ~ 22.5.1,15명,"멘토링/수업 진행 경험, 타 대외활동 경험",행사/페스티벌교육,봉사단-국내멘토링,서울 동작구,22.5.9 ~ 22.5.12,"대학생, 직장인/일반인"
