인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
56962,음악공장B 5기 서포터즈,음악공장B | 5 기,-,21.3.1 ~ 21.3.29,5명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상콘텐츠,서포터즈기타,경기 부천시,21.4.17 ~ 21.12.31,"대학생, 직장인/일반인"
56964,캠틱종합기술원 2021년 청년 취업동아리 및 컨설팅 지원사업 참여자 모집,캠틱종합기술원,-,21.2.22 ~ 21.3.31,0명,모두 지원 가능,경영/컨설팅/마케팅기타,기타멘토링,지역 제한없음,21.4.1 ~ 21.8.20,-
56969,양재종합사회복지관 대학생연합봉사단 1기 모집,양재종합사회복지 | 1 기,-,21.2.26 ~ 21.3.16,15명,멘토링/수업 진행 경험,교육사회공헌/교류,봉사단-국내멘토링,-,21.3.22 ~ 21.11.30,대학생
56974,울산 남구 치매안심센터 2기 SNS 서포터즈 기자단 모집,울산 남구보건소 치매안심센터,-,21.3.1 ~ 21.3.31,00명,모두 지원 가능,의료/보건콘텐츠,서포터즈기자단,울산,21.4.1 ~ 21.12.31,"대학생, 직장인/일반인"
56977,양재종합사회복지관 대학생연합봉사단 1기 모집,양재종합사회복지 | 1 기,-,21.2.26 ~ 21.3.16,15명,"멘토링/수업 진행 경험, 리더십",교육사회공헌/교류,서포터즈봉사단-국내,서울 서초구,21.3.22 ~ 21.11.30,대학생
56984,2021 씨엘톡톡 디어 와이 솔루션 블로그 체험단 모집,유진비앤엘,-,21.2.25 ~ 21.3.7,50명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",뷰티/미용/화장품,마케터기자단,지역 제한없음,21.3.8 ~ 21.3.31,"대학생, 직장인/일반인"
56988,한국대학생포럼 12기 활동인원 모집,청년김영삼연구회 | 12 기,-,21.2.26 ~ 21.3.14,00명,"타 대외활동 경험, 행사 기획 경험",정치/사회/법률사회공헌/교류,서포터즈기타,서울,21.3.27 ~ 21.12.31,대학생
56992,나나프로젝트,역사랑,-,21.2.27 ~ 21.3.10,0명,모두 지원 가능,문화/역사정치/사회/법률,서포터즈,서울 종로구,21.3.11 ~ 21.3.25,대학생
56993,(주)아트리즈 피키캐스트 서포터즈 2기,피키캐스트 (주)아트리즈 | 2 기,-,21.2.27 ~ 21.3.6,70명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",언론/미디어콘텐츠,서포터즈마케터,지역 제한없음,21.3.8 ~ 21.5.30,"대학생, 직장인/일반인"
56994,[한국클라우드컴퓨팅연구조합] 2021년 혁신성장 클라우드 아카데미 4기 모집,한국클라우드컴퓨팅연구조합 | 4 기,-,21.2.28 ~ 21.4.9,0명,모두 지원 가능,교육과학/공학/기술/IT,멘토링,지역 제한없음,21.4.10 ~ 21.10.30,대상 제한 없음
56998,와디즈 더 넥스트 메이커(the Next Maker),와디즈 | 1 기,-,21.2.18 ~ 21.4.18,00명,기타,창업/자기계발,기타,지역 제한없음,21.3.15 ~ 21.6.15,"대학생, 직장인/일반인"
56999,SK 대학생 자원봉사단 SUNNY 2021 상반기 모집,SK행복나눔재단,-,21.3.1 ~ 21.3.14,0명,모두 지원 가능,교육환경/에너지,서포터즈봉사단-국내,지역 제한없음,21.3.29 ~ 21.6.18,대학생
57000,문제해결 팀 역량강화 프로그램 DREAM LAB 참가팀 2차 모집 [-3/14],DREAM LAB,-,21.3.1 ~ 21.3.14,00명,모두 지원 가능,사회공헌/교류,기타,서울,21.3.18 ~ 21.5.28,대상 제한 없음
57004,부평구청소년수련관 대학생서포터즈 이스트 10기 모집,부평구청소년수련관 | 10 기,-,21.3.1 ~ 21.3.12,00명,"콘텐츠 기획/제작 경험, 리더십, 행사 기획 경험, 기타",행사/페스티벌콘텐츠,서포터즈봉사단-국내,인천 부평구,21.3.27 ~ 22.2.28,대학생
57009,청정원 대학생 봉사단 4기 모집,청정원 | 4 기,-,21.3.2 ~ 21.3.15,0명,모두 지원 가능,요리/식품사회공헌/교류,봉사단-국내,지역 제한없음,21.4.1 ~ 22.1.31,대학생
57010,[여주도시관리공단] 정보공개 모니터단,여주도시관리공단 | 1 기,-,21.3.2 ~ 21.3.15,10명,"파워블로거/SNS, 휴학 중/시간 투자 가능, 타 대외활동 경험",기타,기타,지역 제한없음,21.4.1 ~ 21.10.29,"대학생, 직장인/일반인"
57011,[경남관광박람회사무국] 대학생 서포터즈 모집 공고,경남관광박람회사무국 | 8 기,-,21.2.16 ~ 21.3.14,00명,"파워블로거/SNS, 타 대외활동 경험",여행/호텔/항공행사/페스티벌,서포터즈,경상 창원시,21.3.22 ~ 21.5.22,대학생
57013,2021 더불어민주당 경기도당 대학생위원회 캠퍼스지부 모집,더불어민주당,-,21.2.22 ~ 21.3.21,0명,모두 지원 가능,정치/사회/법률,기타,경기,21.3.22 ~ 21.12.31,대학생
57014,시나공 한능검 서포터즈,(주)도서출판 길벗 | 7 기,-,21.3.1 ~ 21.3.7,100명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",문화/역사콘텐츠,서포터즈마케터,지역 제한없음,21.3.15 ~ 21.4.15,대학생
57016,재능퐁 서포터즈 4기 모집,재능퐁,-,21.3.1 ~ 21.4.30,40명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈기자단,지역 제한없음,21.5.1 ~ 21.8.31,대상 제한 없음
57019,제2회 아세안 영화주간 – 온택트 영화보는 서포터즈 모집,한국국제교류재단,-,21.3.1 ~ 21.3.8,0명,모두 지원 가능,경영/컨설팅/마케팅,서포터즈,"서울, 부산",21.3.12 ~ 21.3.22,대상 제한 없음
57024,4.7 서울시장 재보궐선거 투표참관인 모집,국민의당 서울특별시당,-,21.2.27 ~ 21.3.6,0명,모두 지원 가능,정치/사회/법률기타,기타,서울,21.4.2 ~ 21.4.7,대상 제한 없음
57026,오리온 2021 봄 한정 딸기블라썸 체험단 모집,오리온,-,21.3.26 ~ 21.3.3,100명,파워블로거/SNS,경영/컨설팅/마케팅요리/식품,서포터즈마케터,지역 제한없음,21.3.5 ~ 21.3.12,대상 제한 없음
57027,한국대학스포츠협회 KUSF 대학생 기자단,한국대학스포츠협회 | 15 기,-,21.2.26 ~ 21.3.7,00명,모두 지원 가능,언론/미디어체육/헬스,기자단서포터즈,지역 제한없음,21.3.15 ~ 22.2.28,대학생
57032,경기도워라밸링크 2021 서포터즈 모집,경기도워라밸링크,-,21.3.1 ~ 21.3.10,10명,모두 지원 가능,경영/컨설팅/마케팅정치/사회/법률,서포터즈,경기,21.3.15 ~ 21.5.15,대상 제한 없음
57034,경상남도대학생봉사단 10기 모집,경상남도자원봉사센터,-,21.3.2 ~ 21.3.28,300명,모두 지원 가능,경영/컨설팅/마케팅사회공헌/교류,봉사단-국내,경상,21.4.1 ~ 21.12.31,대학생
57046,2021 과학기술정보통신부 연애(愛)인(연구안전 서포터스) 모집,과학기술정보통신부,-,21.3.2 ~ 21.3.19,0명,사진/영상/디자인 툴,과학/공학/기술/IT콘텐츠,서포터즈,지역 제한없음,21.3.22 ~ 21.12.31,대학생
57049,청년 정신건강 인식개선 홍보지원단 모집,울산광역정신건강복지센터,-,21.2.26 ~ 21.3.19,0명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,21.4.1 ~ 21.8.31,대학생
57054,"오비맥주 대학생서포터즈 ""오비랑"" 2기 환경재단과 함께하는 ECO SPEAKER 모집",오비맥주,-,21.3.2 ~ 21.3.14,20명,모두 지원 가능,환경/에너지,서포터즈,"서울, 인천, 경기",21.3.22 ~ 21.6.30,대상 제한 없음
57057,구미여성새로일하기센터 SNS 서포터즈 1기모집,구미여성새로일하기센터,-,21.2.26 ~ 21.3.5,5명,파워블로거/SNS,경영/컨설팅/마케팅콘텐츠,서포터즈,경상 구미시,21.3.8 ~ 21.12.31,"대학생, 직장인/일반인"
57066,제5회 TV CHOSUN 인터내셔널 포럼 대학생 서포터즈,TV CHOSUN | 5 기,-,21.3.2 ~ 21.3.17,00명,기타,언론/미디어교육,서포터즈,서울,21.3.22 ~ 21.4.4,대학생
57068,삼성 GSAT 온라인 스터디,에듀윌,-,21.2.22 ~ 21.3.4,0명,모두 지원 가능,기타,기타,지역 제한없음,21.3.8 ~ 21.3.17,대상 제한 없음
57069,무중력지대 영등포 [2021 영등포 청년 네트워크] 참가자 모집,무중력지대 영등포 | 2 기,-,21.3.2 ~ 21.3.14,30명,모두 지원 가능,정치/사회/법률사회공헌/교류,멘토링기타,서울 영등포구,21.3.27 ~ 21.12.31,"대학생, 직장인/일반인"
57070,CSR패밀리 6기,대구광역시사회복지협의회 | 6 기,-,21.3.1 ~ 21.3.31,15명,모두 지원 가능,사회공헌/교류기타,서포터즈,대구 동구,21.5.3 ~ 21.12.31,대학생
57074,2021 혁신성장 청년인재 집중양성 국비지원교육,(주)브로스그룹,-,21.3.1 ~ 21.3.12,0명,모두 지원 가능,교육과학/공학/기술/IT,멘토링,"서울, 부산, 대구, 대전, 경기",21.4.12 ~ 21.10.29,"대학생, 직장인/일반인"
57075,"국가인권위원회 2021 온라인 서포터즈 ""별별기자단"" 모집",국가인권위원회,-,21.3.2 ~ 21.3.11,20명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",언론/미디어정치/사회/법률,기자단서포터즈,지역 제한없음,21.3.1 ~ 21.12.31,대상 제한 없음
57083,제9회 디아스포라영화제 자원활동가 '디아이즈' 모집,인천광역시,-,21.3.2 ~ 21.4.13,00명,모두 지원 가능,행사/페스티벌경영/컨설팅/마케팅,봉사단-국내,인천,21.5.21 ~ 21.5.23,"대학생, 직장인/일반인"
57084,"제주은행 영상 크리에이터, '지니어스' 2기 모집",제주은행,-,21.3.2 ~ 21.3.15,10명,모두 지원 가능,경제/금융콘텐츠,서포터즈기타,제주,21.4.1 ~ 21.5.31,"대학생, 직장인/일반인"
57087,연수구청소년수련관 청년서포터즈 청춘다움 9기 모집,연수구청소년수련관 | 9 기,-,21.3.2 ~ 21.3.11,5명,모두 지원 가능,문화/역사행사/페스티벌,서포터즈기타,인천 연수구,21.3.20 ~ 21.12.31,"대학생, 직장인/일반인"
57088,"제주은행 영상 크리에이터, '지니어스' 2기 모집",제주은행 | 2 기,-,21.3.2 ~ 21.3.15,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",여행/호텔/항공디자인/사진/예술/영상,서포터즈,"제주 서귀포시, 제주시",21.4.5 ~ 21.5.31,"대학생, 직장인/일반인"
57091,GISTeR 크리에이터 1기 모집,한국과학기술젠더혁신센터,-,21.2.26 ~ 21.3.10,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",디자인/사진/예술/영상과학/공학/기술/IT,기타,지역 제한없음,21.3.22 ~ 21.12.10,대학생
57095,문화예술봉사단메리 2021 상반기 오케스트라/합창/공연기획 단원 모집 (~3.12),사단법인 문화예술봉사단메리,-,21.2.16 ~ 21.3.12,00명,모두 지원 가능,콘텐츠사회공헌/교류,봉사단-국내,서울 서대문구,21.3.27 ~ 21.8.8,"청소년, 대학생"
57097,"모람플랫폼 서포터즈, 모라미2기 모집 공고!",모람플랫폼 | 2 기,-,21.3.2 ~ 21.3.31,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 행사 기획 경험",문화/역사디자인/사진/예술/영상,서포터즈마케터,"광주 광산구, 남구, 동구, 북구, 서구",21.4.12 ~ 21.7.31,대학생
57098,2021 광주광역시사회복지협의회 서포터즈 복지크루 모집,광주광역시사회복지협의회,-,21.2.26 ~ 21.3.12,0명,모두 지원 가능,경영/컨설팅/마케팅사회공헌/교류,서포터즈,광주,21.3.15 ~ 21.12.31,대상 제한 없음
57099,DARKNESS ARCHIVE 서포터즈1기 모집,DARKNESS ARCHIVE,-,21.3.2 ~ 21.3.10,0명,모두 지원 가능,경영/컨설팅/마케팅뷰티/미용/화장품,서포터즈,지역 제한없음,21.3.17 ~ 21.5.20,대상 제한 없음
57100,더불어민주당 경기도당대학생위원회 2021년 캠퍼스지부원 모집,더불어민주당 경기도당대학생위원회,-,21.3.2 ~ 상시모집,00명,모두 지원 가능,언론/미디어사회공헌/교류,기타강연,"서울, 경기",21.3.1 ~ 21.12.31,대학생
57104,2021년 성주군 SNS서포터즈(2기) 모집,성주군,-,21.3.2 ~ 21.3.17,20명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,경상 성주군,21.4.2 ~ 21.11.30,대상 제한 없음
57105,[멘토모집]탈북청소년과 함께하는 1:1학습지도 멘토링,(사)북한인권시민연합,-,21.3.3 ~ 21.3.8,0명,"멘토링/수업 진행 경험, 외국어",교육사회공헌/교류,멘토링,서울,21.3.12 ~ 21.12.31,"대학생, 직장인/일반인"
57108,ABC쿠킹스튜디오 ABC앰버서더 5기 모집,ABC쿠킹스튜디오,-,21.3.2 ~ 21.3.10,6명,파워블로거/SNS,경영/컨설팅/마케팅요리/식품,서포터즈마케터,지역 제한없음,21.4.1 ~ 21.6.30,대상 제한 없음
57119,"2021년 코로나 블루 극복 프로젝트 ""방방콕콕 ASMR여행""",서초구립방배유스센터 | 1 기,-,21.3.3 ~ 21.3.3,5명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 타 대외활동 경험",디자인/사진/예술/영상콘텐츠,서포터즈기타,서울 서초구,21.4.10 ~ 21.12.18,대학생
57120,2021 충청남도 청소년어울림마당 모니터링단 모집,여성가족부,-,21.3.2 ~ 21.3.28,25명,모두 지원 가능,사회공헌/교류기타,기타,충청,21.4.1 ~ 21.11.30,"청소년, 대학생"
57122,2021 종로한복축제 서포터즈 누비라(Nubi-ra) 3기 모집,종로문화재단 | 3 기,-,21.3.2 ~ 21.3.26,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험, 행사 기획 경험",문화/역사디자인/사진/예술/영상,서포터즈기자단,서울 종로구,21.4.3 ~ 21.10.10,대학생
57134,2021 수원펫쇼 서포터즈 모집,수원펫쇼,-,21.2.15 ~ 21.3.7,30명,파워블로거/SNS,행사/페스티벌경영/컨설팅/마케팅,서포터즈,경기 수원시,21.3.15 ~ 21.4.18,대상 제한 없음
57135,한국전력 전기사랑 기자단 8기 모집,한국전력,-,21.3.2 ~ 21.3.14,40명,모두 지원 가능,환경/에너지콘텐츠,기자단,지역 제한없음,21.4.1 ~ 22.3.31,대학생
57138,부산광역시자원봉사센터 대학생재능기부연합봉사단 제55기 세바 모집,부산광역시자원봉사센터 | 55 기,-,21.3.1 ~ 21.3.21,130명,"사진/영상/디자인 툴, 타 대외활동 경험",사회공헌/교류,봉사단-국내서포터즈,부산,21.4.12 ~ 21.12.15,대학생
57139,[모집] 대구 뉴스레터 토핑과 함께할 에디터를 모집합니다! (~3/10),어울리(EOULLI),-,21.3.3 ~ 21.3.10,1명,"취재/인터뷰/기사 경험, 타 대외활동 경험",언론/미디어,기자단기타,대구,21.3.15 ~ 21.4.30,"대학생, 직장인/일반인"
57142,"2021 대학생 멘토링 동아리 지원사업 ""동아리야, 멘토링하자!""",한국사회복지협의회 멘토링사업팀,-,21.2.26 ~ 21.3.30,00명,모두 지원 가능,교육사회공헌/교류,멘토링봉사단-국내,지역 제한없음,21.5.1 ~ 21.9.30,대학생
57143,연수구다문화가족지원센터 다문화가족자녀 1:1멘토링 멘토,연수구다문화가족지원센터 | 3 기,-,21.3.1 ~ 상시모집,10명,"멘토링/수업 진행 경험, 타 대외활동 경험",교육사회공헌/교류,멘토링봉사단-국내,인천 연수구,21.4.1 ~ 21.11.19,대학생
57155,2021년 상반기 찾아가는 SW 교육기부단,코드클럽 한국위원회 | 0 기,-,21.3.3 ~ 21.3.11,00명,"멘토링/수업 진행 경험, 컴퓨터 활용능력, 타 대외활동 경험",교육과학/공학/기술/IT,봉사단-국내멘토링,지역 제한없음,21.4.1 ~ 21.7.3,대상 제한 없음
57165,"온라인 코딩 대외활동, 코뮤니티 모각코 모집",휴몬랩,-,21.3.2 ~ 22.3.14,00명,기타,과학/공학/기술/IT창업/자기계발,기타멘토링,지역 제한없음,21.3.17 ~ 21.4.6,대상 제한 없음
57174,십시일밥 식권사업팀 신입 사무국원 모집,십시일밥,-,21.3.4 ~ 21.3.12,1명,모두 지원 가능,사회공헌/교류,기타,서울 강남구,21.3.23 ~ 22.4.19,대학생
57177,대구청소년지원재단 활동진흥센터 2021 대구청소년동아리봉사단 활동지도자 '단비' 모집,대구청소년지원재단 활동진흥센터,-,21.3.4 ~ 21.3.10,00명,모두 지원 가능,사회공헌/교류,서포터즈,대구,21.3.31 ~ 22.2.27,"대학생, 직장인/일반인"
57178,[사단법인 문화예술봉사단메리] 2021 상반기 연주단원/기획단원 모집! (~03.19),사단법인 문화예술봉사단메리,-,21.2.16 ~ 21.3.19,00명,모두 지원 가능,콘텐츠사회공헌/교류,봉사단-국내멘토링,서울,21.3.27 ~ 21.8.8,"청소년, 대학생"
57182,동구청년센터the꿈 청년커뮤니티지원 '꼼지락 꼼지락' 1기 모집,동구청년센터the꿈,-,21.3.3 ~ 21.3.17,13명,모두 지원 가능,기타,기타,대구,21.4.1 ~ 21.7.31,대상 제한 없음
57183,동작구청 2021 청년정책 네트워크 2차 모집,동작구청 | 2 기,-,21.2.25 ~ 21.3.17,31명,"휴학 중/시간 투자 가능, 타 대외활동 경험",언론/미디어교육,서포터즈,서울 동작구,21.3.1 ~ 21.12.31,"대학생, 직장인/일반인"
57186,금천구 청년네트워크,금천구청 아동청년과 | 3 기,-,21.2.24 ~ 21.3.26,55명,모두 지원 가능,정치/사회/법률,서포터즈기타,서울 금천구,21.4.1 ~ 22.3.31,"대학생, 직장인/일반인"
57193,"KIRD ""경력개발 멘토링"" 신청자 모집 (현재 이벤트중)",국가과학기술인력개발 | 1 기,-,21.3.4 ~ 상시모집,200명,멘토링/수업 진행 경험,교육과학/공학/기술/IT,멘토링,지역 제한없음,21.3.4 ~ 21.10.31,대상 제한 없음
57194,2021 마포청소년문화의집 대학생 서포터즈 유스토리 모집,마포청소년문화의집,-,21.3.3 ~ 21.3.18,12명,모두 지원 가능,교육사회공헌/교류,서포터즈,서울 마포구,21.3.27 ~ 21.12.31,"대학생, 직장인/일반인"
57197,한국경제신문 대학생 서포터즈 3기 모집(~3/10),한국경제신문 | 3 기,-,21.3.1 ~ 21.3.10,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",언론/미디어경영/컨설팅/마케팅,서포터즈마케터,서울 중구,21.3.26 ~ 21.6.18,대학생
57202,2021 대학인재 재능나눔 참가자 모집,충북인재양성재단,-,21.3.2 ~ 21.4.29,0명,모두 지원 가능,교육사회공헌/교류,봉사단-국내기타,충청,21.5.31 ~ 21.10.31,대학생
57214,2021년 김해진로교육지원센터 꿈해동 대학생 서포터즈단 모집,김해진로교육지원센터,-,21.3.3 ~ 21.3.24,20명,모두 지원 가능,콘텐츠사회공헌/교류,서포터즈,경상 김해시,21.4.1 ~ 21.11.30,대학생
57217,위드샵 서포터즈 2기 모집,위드샵,-,21.3.1 ~ 21.3.31,20명,파워블로거/SNS,경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,21.4.2 ~ 21.12.31,대상 제한 없음
57219,셰어하우스 STAY WORK&LIVE 서포터즈 모집,주식회사 엘에스엠,-,21.3.2 ~ 21.3.12,0명,모두 지원 가능,경영/컨설팅/마케팅기타,서포터즈,서울,21.4.1 ~ 21.6.30,"대학생, 직장인/일반인"
57223,[Curiosity Project Team] 해외취업 다국적기업 취업,Curiosity Project Team,-,21.2.26 ~ 21.3.10,200명,기타,경영/컨설팅/마케팅기타,강연멘토링,-,21.3.10 ~ 21.3.10,대상 제한 없음
57224,[안랩 장학코스] 안랩샘아카데미 11기 기초과정 모집,맘이랜서 | 12 기,-,21.3.3 ~ 21.9.8,0명,모두 지원 가능,,,지역 제한없음,-,-
57225,서대문 청소년 프로보노 S-지니어 3기 모집,시립서대문청소년센터 | 3 기,-,-,0명,모두 지원 가능,,서포터즈봉사단-국내,서울 서대문구,-,대학생
57226,서대문 청소년 프로보노 S-지니어 3기 모집,시립서대문청소년센터 | 3 기,-,21.2.16 ~ 21.3.13,20명,모두 지원 가능,언론/미디어환경/에너지,서포터즈봉사단-국내,서울 서대문구,21.3.27 ~ 21.7.31,대학생
57232,[아라크나인] 서포터즈 1기 모집,아라크나인,-,21.3.5 ~ 21.3.25,0명,파워블로거/SNS,경영/컨설팅/마케팅뷰티/미용/화장품,서포터즈,지역 제한없음,21.4.3 ~ 21.6.30,대상 제한 없음
57233,[자연이랑] 자연味인 2기 모집,자연이랑,-,21.3.2 ~ 21.3.14,24명,모두 지원 가능,경영/컨설팅/마케팅요리/식품,서포터즈,지역 제한없음,21.4.1 ~ 21.9.30,대상 제한 없음
57236,관악여성새로일하기센터 융합형 인재 영상기획자과정 영상제작실무 과정,관악여성인력개발센터,-,21.3.4 ~ 21.3.31,0명,모두 지원 가능,교육디자인/사진/예술/영상,멘토링강연,지역 제한없음,21.4.6 ~ 21.6.25,-
57237,알체라 안면인식 소프트웨어 베타 프로그램 체험,알체라,-,21.2.22 ~ 21.3.14,00명,컴퓨터 활용능력,과학/공학/기술/IT,기타,지역 제한없음,21.3.15 ~ 21.6.30,대상 제한 없음
57240,[Curiosity Project Team] 해외취업 다국적기업 취업,Curiosity Project Team,-,-,0명,모두 지원 가능,,,-,-,-
57241,Curiosity Project Team 광명시 청년 글로벌 기업 온라인 취업멘토링,Curiosity Project Team,-,21.2.26 ~ 21.3.10,200명,기타,기타,기타,지역 제한없음,21.3.10 ~ 21.3.10,대상 제한 없음
57243,달꿈 2021 대학생멘토단,(주)달꿈 | 4 기,-,21.3.4 ~ 상시모집,00명,멘토링/수업 진행 경험,교육사회공헌/교류,멘토링기타,"서울, 인천, 경기",21.3.22 ~ 21.12.31,"청소년, 대학생"
57246,[군포시청소년재단] 미디어 유스 크리에이터,군포시청소년재단 | 1 기,-,21.3.1 ~ 모집시 마감,00명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",언론/미디어행사/페스티벌,마케터서포터즈,경기 군포시,21.3.1 ~ 21.12.31,대상 제한 없음
57258,"오비맥주 대학생서포터즈 ""오비랑"" 2기 환경재단과 함께하는 ECO SPEAKER 모집",공모전사무국,-,21.3.2 ~ 21.3.14,20명,"파워블로거/SNS, 기타",디자인/사진/예술/영상기타,서포터즈,지역 제한없음,21.3.22 ~ 21.6.30,대학생
57261,크리스탈 제이드 프렌즈,크리스탈제이드 | 4 기,-,21.3.3 ~ 21.3.14,45명,파워블로거/SNS,경영/컨설팅/마케팅요리/식품,서포터즈,"서울 강남구, 용산구, 부산 부산진구",21.3.15 ~ 21.4.30,대상 제한 없음
57262,2021 라운드어스 축구실무아카데미 2기,라운드어스 | 2 기,-,21.2.22 ~ 21.3.11,0명,모두 지원 가능,교육체육/헬스,멘토링,지역 제한없음,21.3.26 ~ 21.5.31,대상 제한 없음
57264,이타서울 미션클리어 대학생 서포터즈 1기,사단법인 이타서울 | 1 기,-,21.3.5 ~ 21.3.12,16명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 기타",환경/에너지사회공헌/교류,서포터즈봉사단-국내,서울,21.3.22 ~ 21.4.21,대학생
57268,남동소래아트홀서포터즈5기모집,남동소래아트홀 | 5 기,-,21.3.4 ~ 21.3.23,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌콘텐츠,서포터즈,인천 남동구,21.3.4 ~ 21.3.23,대상 제한 없음
57272,서울청년센터 마포 오랑 포리메이트,서울청년센터 마포 오랑 | 1 기,-,21.3.3 ~ 21.3.17,7명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",디자인/사진/예술/영상콘텐츠,서포터즈기자단,서울 마포구,21.4.9 ~ 21.7.16,"대학생, 직장인/일반인"
57274,로컬콘텐츠상품개발사업,관악여성인력개발센터 | 2 기,-,21.2.1 ~ 모집시 마감,16명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상창업/자기계발,강연기타,서울 관악구,21.3.31 ~ 21.12.31,"대학생, 직장인/일반인"
57276,[어울리] 대학생 자치단체를 위한 조직문화 & 리더십 강의,어울리(EOULLI),-,21.3.4 ~ 21.3.17,00명,모두 지원 가능,교육창업/자기계발,강연멘토링,지역 제한없음,21.3.18 ~ 21.3.18,대학생
57277,CU덕후 26기,BGF리테일 | 26 기,-,21.3.4 ~ 21.3.9,80명,모두 지원 가능,기타,서포터즈,지역 제한없음,21.3.19 ~ 21.5.13,"대학생, 직장인/일반인"
57278,사단법인 문화예술봉사단메리 대학생 기획단원 4기 추가모집,사단법인 문화예술봉사단메리 | 4 기,-,21.3.2 ~ 21.3.14,00명,모두 지원 가능,행사/페스티벌디자인/사진/예술/영상,봉사단-국내멘토링,강원 춘천시,21.3.20 ~ 21.6.26,대상 제한 없음
57279,사단법인 문화예술봉사단메리 대학생 청소년 연주단원 4기 추가모집,사단법인 문화예술봉사단메리 | 4 기,-,21.3.2 ~ 21.3.14,00명,모두 지원 가능,문화/역사행사/페스티벌,봉사단-국내,강원 춘천시,21.3.20 ~ 21.6.26,대상 제한 없음
57280,사단법인 문화예술봉사단메리 대학생 청소년 합창단원 1기 추가모집,사단법인 문화예술봉사단메리 | 1 기,-,21.3.2 ~ 21.3.14,00명,모두 지원 가능,문화/역사행사/페스티벌,봉사단-국내,강원 춘천시,21.3.20 ~ 21.6.26,대상 제한 없음
57283,로컬콘텐츠상품개발사업,관악여성인력개발센터 | 2 기,-,-,0명,모두 지원 가능,,,-,-,-
57285,강한별 출판사 서포터즈 3기 모집,강한별출판사,-,21.3.4 ~ 21.3.9,100명,파워블로거/SNS,경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,21.3.11 ~ 21.5.11,대상 제한 없음
57286,2021년 삼각산시민청 예술가 3기 공개모집,삼각산시민청 | 3 기,-,21.3.4 ~ 21.3.23,00명,기타,행사/페스티벌디자인/사진/예술/영상,기타,"서울 강북구, 노원구, 도봉구, 성북구",21.5.1 ~ 22.4.30,"대학생, 직장인/일반인"
57289,[시립보라매청소년센터] 국가보훈처 공모사업 [청소년 보훈기획단-커넥터(Connector)] 모집,서울특별시립보라매청소년수련관 | 1 기,-,21.3.3 ~ 21.3.24,20명,모두 지원 가능,문화/역사디자인/사진/예술/영상,서포터즈마케터,서울 동작구,21.4.1 ~ 21.10.31,"청소년, 대학생"
57290,위트코리아 반려동물 에디터 4기 모집,위트 | 4 기,-,21.3.5 ~ 21.3.26,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",경영/컨설팅/마케팅콘텐츠,서포터즈마케터,지역 제한없음,21.4.1 ~ 21.6.30,대상 제한 없음
57292,[춘천마임축제]2021 청년축제학교 '깨비짱' 모집 (~03.22),(사)춘천마임축제,-,21.3.2 ~ 21.3.22,00명,"휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",문화/역사행사/페스티벌,서포터즈기타,강원 춘천시,21.3.31 ~ 21.5.30,"대학생, 직장인/일반인"
