인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
91851,[온라인 취업특강] 성공적인 취업을 위한 노션 포트폴리오 제작하기(~6/22),청년일다방,공공기관/공기업,22.6.15 ~ 22.6.22,300명,기타,기타,강연,지역 제한없음,22.6.29 ~ 22.6.29,대상 제한 없음
91855,[온라인 취업특강] 트렌드에 맞는 AI모의면접 준비(~6/22),청년일다방,공공기관/공기업,22.6.15 ~ 22.6.22,300명,기타,기타,강연,지역 제한없음,22.6.29 ~ 22.6.29,대상 제한 없음
91861,제16회 농촌경관 사진공모전 - sns기자단 모집(~6/24),한국농어촌공사,공공기관/공기업,22.6.13 ~ 22.6.24,20명,파워블로거/SNS,기타,기자단,지역 제한없음,22.6.13 ~ 22.6.24,대상 제한 없음
91869,2022 『제주청년의 날』 운영 프로젝트팀 공모,주식회사 일로와,중소기업,22.6.9 ~ 22.6.30,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌콘텐츠,서포터즈멘토링,"제주 서귀포시, 제주시",-,"대학생, 직장인/일반인"
91880,"[서울국제여성영화제] 24회 서울국제여성영화제 자원활동가 ""시우프렌즈"" 모집(~06/29)",서울국제여성영화제,비영리단체/협회/재단,22.6.8 ~ 22.6.29,0명,기타,행사/페스티벌,서포터즈봉사단-국내,서울 마포구,22.8.25 ~ 22.9.1,"대학생, 직장인/일반인"
91893,"[클로즈업] ""요즘 직업, 저도 참 궁금한데요"" 라이브 참여 신청",클로즈업,중견기업,22.6.13 ~ 22.8.24,100명,기타,창업/자기계발콘텐츠,강연멘토링,지역 제한없음,22.6.30 ~ 22.6.30,"대학생, 직장인/일반인"
91894,[한국광고아카데미] 멘토링 광고 캠프(~7/4),한국광고아카데미,공공기관/공기업,22.6.15 ~ 22.7.4,00명,"멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 휴학 중/시간 투자 가능, 기타",언론/미디어교육,멘토링,지역 제한없음,22.7.13 ~ 22.8.1,대상 제한 없음
91895,[미니인턴X올마이투어] ’더 나은 여행‘을 위한 마케팅 아이디어 제안하고 2주 만에 취업하자!(~6/28),오픈놀,중소기업,22.6.15 ~ 22.6.28,00명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",교육경영/컨설팅/마케팅,강연멘토링,지역 제한없음,22.6.15 ~ 22.6.28,대학생
91898,2022 서초구청소년센터 연합 전공 실습생 모집,서초유스센터,공공기관/공기업,22.6.12 ~ 22.6.27,6명,"콘텐츠 기획/제작 경험, 행사 기획 경험",교육,기타,지역 제한없음,22.7.12 ~ 22.8.6,대학생
91899,2022 부산국제광고제 온라인 서포터즈 모집,부산국제광고제 조직위원회,기타,22.6.13 ~ 22.6.23,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 외국어, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌콘텐츠,서포터즈마케터,지역 제한없음,22.6.28 ~ 22.9.26,"대학생, 직장인/일반인"
91900,[온라인 멘토링] 디자이너 커리어에 방향성을 입히는 법(~6/22),청년일다방,공공기관/공기업,22.6.15 ~ 22.6.22,300명,기타,디자인/사진/예술/영상,멘토링,지역 제한없음,22.6.30 ~ 22.6.30,대상 제한 없음
91903,[제7회 대한민국 국제 관광박람회]라이트업 서포터즈 7기 모집,(주)한국전시산업원,중소기업,22.6.7 ~ 22.6.24,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 기타",여행/호텔/항공행사/페스티벌,서포터즈,지역 제한없음,22.6.28 ~ 22.8.14,대상 제한 없음
91910,[온라인 멘토링] ‘설레임’으로 취업준비하기(~6/22),청년일다방,공공기관/공기업,22.6.15 ~ 22.6.22,300명,기타,기타,강연,지역 제한없음,22.6.30 ~ 22.6.30,대상 제한 없음
91917,한중수교 30주년 기념 대한민국 임시정부 역사탐방단 모집,(주)지엔컨설팅코리아,중소기업,22.6.14 ~ 22.6.26,20명,파워블로거/SNS,문화/역사교육,기타,서울,22.7.15 ~ 22.7.15,대학생
91920,제19기 EDCF 서포터즈 모집,대외경제협력기금 (EDCF),공공기관/공기업,22.6.15 ~ 22.6.24,15명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",경제/금융기타,서포터즈,지역 제한없음,22.6.15 ~ 22.6.24,대학생
91925,[코원에너지서비스] 대학생 대상 가스자격증 취득 지원 과정 무료 수강생 모집,코원에너지서비스(주),대기업,22.6.2 ~ 22.6.24,00명,휴학 중/시간 투자 가능,환경/에너지,기타,지역 제한없음,22.7.5 ~ 22.9.1,"대학생, 직장인/일반인"
91930,[부산여성 무료/부산진구청 일자리경제과 주관] 커리어 이음 프로젝트 참가자 모집(~7.11),(주)JJENC / 예일직업전문학교,공공기관/공기업,22.6.15 ~ 22.7.11,20명,기타,교육기타,기타,부산,22.7.11 ~ 22.7.29,대상 제한 없음
91933,고양생활문화센터 청년기획단 모집 연장(~6/19),고양문화재단(생활문화센터),공공기관/공기업,22.5.30 ~ 22.6.19,15명,기타,문화/역사콘텐츠,서포터즈,지역 제한없음,22.6.23 ~ 22.11.30,대학생
91938,B.Startup 캠퍼스 리빙랩(Campus Living Lab) 참가자 모집,부산창조경제혁신센터,공공기관/공기업,22.6.15 ~ 22.7.8,30명,"타 대외활동 경험, 기타",경영/컨설팅/마케팅창업/자기계발,기타,"부산 강서구, 금정구, 기장군, 남구, 동구, 동래구, 부산진구, 북구, 사상구, 사하구, 서구, 수영구, 연제구, 영도구, 중구, 해운대구",22.7.8 ~ 22.7.23,대상 제한 없음
91939,네이처컬렉션 크리에이터 서포터즈 : N-Corder Vol.1,(주)LG생활건강,대기업,22.6.14 ~ 22.6.22,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상뷰티/미용/화장품,서포터즈,지역 제한없음,22.7.1 ~ 22.9.30,대상 제한 없음
91944,2022 수원시 아동권리모니터링단 서포터즈(멘토) 모집,"굿네이버스 경기수원지부, 수원시청",비영리단체/협회/재단,22.6.14 ~ 22.6.27,30명,"멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",사회공헌/교류기타,봉사단-국내멘토링,경기 수원시,22.7.1 ~ 22.11.30,"대학생, 직장인/일반인"
91945,[서울시립과학관] 인공지능 허허실실,서울시립과학관,공공기관/공기업,22.6.15 ~ 22.6.30,12명,기타,정치/사회/법률과학/공학/기술/IT,강연,지역 제한없음,22.7.6 ~ 22.7.27,대학생
91955,2022년 파이썬활용 빅데이터 분석 전문가 국비무료 양성과정,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
91957,2022년 파이썬활용 빅데이터 분석 전문가 국비무료 양성과정,한국산업기술협회,비영리단체/협회/재단,22.6.8 ~ 22.6.28,0명,기타,과학/공학/기술/IT,강연,서울 금천구,22.6.8 ~ 22.6.28,대상 제한 없음
91962,인천청년 섬바다기자단 '파랑' 시즌2,인천녹색연합,비영리단체/협회/재단,22.6.15 ~ 22.7.20,30명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 휴학 중/시간 투자 가능",언론/미디어환경/에너지,기자단,인천,22.6.15 ~ 22.7.20,"대학생, 직장인/일반인"
91964,2022 국외문화재 청년서포터즈,아츠리퍼블릭,중소기업,22.6.14 ~ 22.7.15,35명,콘텐츠 기획/제작 경험,문화/역사,서포터즈,지역 제한없음,22.8.6 ~ 22.11.5,대학생
91965,"광주국제개발협력센터 민주, 인권, 평화 기반 국제기구 인재 육성 프로그램-대학(원)생 모집",광주국제개발협력센터,공공기관/공기업,22.6.17 ~ 상시모집,50명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",교육기타,기타멘토링,광주,22.6.28 ~ 22.7.31,대학생
91966,"2022년 「나의 책, 나의 인문기행」 인문학 명사특강",국립중앙도서관,공공기관/공기업,22.6.10 ~ 22.6.20,100명,기타,문화/역사,강연,지역 제한없음,22.6.10 ~ 22.6.20,대상 제한 없음
91969,제49회 신라문화제 <청소년 그린리더 - 화랑원화단 > 모집,(재)경주문화재단,공공기관/공기업,22.6.13 ~ 22.7.1,00명,기타,행사/페스티벌환경/에너지,서포터즈,경상 경주시,22.7.9 ~ 22.10.16,청소년
91970,"실전 전략기획 프로젝트, 청년 진짜를 기획하라 7기 모집",(주)마중물리서치,중소기업,22.6.15 ~ 22.6.26,60명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",경영/컨설팅/마케팅기타,마케터기타,부산 금정구,22.7.12 ~ 22.9.8,대학생
91971,[한국연예스포츠신문] 6기 FIP한 기자단 모집!,한국연예스포츠,기타,22.6.15 ~ 22.6.26,6명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",언론/미디어,기자단,지역 제한없음,22.7.1 ~ 22.12.31,"대학생, 직장인/일반인"
91973,사회교육중앙회 자격과정 무료수강 이벤트,한국평생교육진흥원,공공기관/공기업,22.6.15 ~ 22.7.31,00명,멘토링/수업 진행 경험,교육창업/자기계발,강연멘토링,지역 제한없음,22.6.13 ~ 22.7.24,대상 제한 없음
91975,[청소년그루터기재단] 학습멘토링 같이에듀 1:1 중·고등 학습멘토링 대학생 멘토 모집,청소년그루터기재단,공공기관/공기업,22.6.13 ~ 22.6.29,00명,"멘토링/수업 진행 경험, 리더십",교육창업/자기계발,강연멘토링,지역 제한없음,22.7.25 ~ 22.12.9,대학생
91980,대구 전통시장 SNS 서포터즈 모집,대구전통시장진흥재단,비영리단체/협회/재단,22.6.1 ~ 22.6.17,4명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",경영/컨설팅/마케팅콘텐츠,서포터즈,대구,22.6.22 ~ 22.12.31,대학생
92019,2022년 소셜벤처 경연대회 참가자 모집,링커리어링,-,-,0명,모두 지원 가능,,,-,-,-
92021,지역상권 활성화를 위한 Y.R. 프로젝트(Youth AR) 대학생 활동단 모집,구립서초유스센터,공공기관/공기업,22.6.14 ~ 22.6.20,5명,기타,디자인/사진/예술/영상과학/공학/기술/IT,서포터즈,서울 서초구,22.7.2 ~ 22.10.22,대학생
92022,2022 국외문화재 청년 서포터즈 모집,국외소재문화재재단,비영리단체/협회/재단,22.6.14 ~ 22.7.15,00명,기타,문화/역사콘텐츠,서포터즈,지역 제한없음,22.8.1 ~ 22.11.30,대학생
92023,2022 국립정동극장 서포터즈 정동기별단 by경주 8기 모집,국립정동극장,기타,22.6.10 ~ 22.6.20,3명,기타,문화/역사디자인/사진/예술/영상,서포터즈,경상 경주시,22.7.1 ~ 22.9.30,대학생
92024,국립생태원 x 한국생태관광협회 2022년 습지 SNS 기자단 모집,국립생태원 습지센터 / (사)한국생태관광협회,비영리단체/협회/재단,22.6.10 ~ 22.6.21,15명,"사진/영상/디자인 툴, 기타",환경/에너지,기자단,지역 제한없음,-,대상 제한 없음
92025,2022년 제 7회 대한민국장애인국제무용제 서포터즈 키아다즈 모집,사단법인 빛소리친구들 / 대한민국장애인국제무용제 조직위원회,비영리단체/협회/재단,22.5.27 ~ 22.7.24,00명,기타,디자인/사진/예술/영상,서포터즈,서울 마포구,22.10.29 ~ 22.11.6,"대학생, 직장인/일반인"
92026,한국건설교통신기술협회 제10기 서포터즈 모집,한국건설교통신기술협회,비영리단체/협회/재단,22.5.2 ~ 22.6.17,10명,기타,기타,서포터즈,서울 송파구,22.7.1 ~ 23.6.30,대학생
92027,2021 더불어민주당 서울 강북(갑) 청년위원회 위원 모집,더불어민주당,기타,22.6.7 ~ 22.12.31,0명,기타,정치/사회/법률,서포터즈,지역 제한없음,22.6.15 ~ 22.12.31,직장인/일반인
92041,CJ도너스캠프 대학생 봉사단 모집,CJ도너스캠프,대기업,22.5.25 ~ 22.7.18,112명,기타,디자인/사진/예술/영상요리/식품,봉사단-국내,서울 중구,22.8.16 ~ 22.8.26,대학생
92042,대외활동을 찾는 대학생들 주목? 굿네이버스 2022년 상반기 NGO Traveler를 모집합니다!,사단법인 굿네이버스 인터내셔날 호남본부,비영리단체/협회/재단,22.6.16 ~ 22.6.30,16명,"휴학 중/시간 투자 가능, 기타",사회공헌/교류,서포터즈기타,"광주, 전라",22.7.1 ~ 22.8.31,대학생
92044,[EVENT] 직업심리검사 참여하GO 득템하GO,유브레인,중소기업,22.6.9 ~ 22.6.30,00명,기타,창업/자기계발기타,기타,지역 제한없음,22.6.9 ~ 22.6.30,대상 제한 없음
92053,[EBS지원센터] 2022 EBS 온라인 멘토 모집,TMD교육그룹,기타,22.6.16 ~ 상시모집,00명,멘토링/수업 진행 경험,교육,멘토링,지역 제한없음,22.7.1 ~ 23.2.28,대학생
92057,[프로스포츠 산업 아카데미 수강생 모집(2기)],프로스포츠산업,기타,22.6.8 ~ 22.6.29,0명,기타,체육/헬스,기타,지역 제한없음,22.7.15 ~ 22.8.30,대상 제한 없음
92059,제13회 넷마블 게임콘서트,(주)웨이브미디어,비영리단체/협회/재단,22.6.16 ~ 22.6.25,200명,기타,과학/공학/기술/IT사회공헌/교류,강연,지역 제한없음,22.6.16 ~ 22.6.25,대상 제한 없음
92061,[골드스톤파트너스] 『IRS 경제포럼 금융 분석 전문가』과정 모집(~07/10),(주)골드스톤파트너스,중소기업,22.6.16 ~ 22.7.10,10명,"리더십, 타 대외활동 경험, 기타",경제/금융경영/컨설팅/마케팅,기타,지역 제한없음,22.7.18 ~ 22.8.1,"대학생, 직장인/일반인"
92063,[서울특별시] 기술 개방형 혁신 전문가 양성 취업연계 교육과정 참여 ⭐서울시 미취업 청년 모집⭐,서울특별시,공공기관/공기업,22.6.16 ~ 22.6.30,00명,기타,과학/공학/기술/IT,멘토링강연,지역 제한없음,22.7.18 ~ 22.9.5,대상 제한 없음
92066,광주시문화재단 온라인 서포터즈 모집 안내,재단법인 광주시문화재단,공공기관/공기업,22.6.15 ~ 22.6.26,00명,파워블로거/SNS,행사/페스티벌콘텐츠,서포터즈,지역 제한없음,22.6.15 ~ 22.6.26,"대학생, 직장인/일반인"
92074,"[한국MICE협회] 2022 영마이스 리더 프로젝트 1, 2기 참가자 모집(~7/10)",한국MICE협회,비영리단체/협회/재단,22.6.16 ~ 22.7.10,0명,기타,경영/컨설팅/마케팅기타,멘토링강연,지역 제한없음,22.7.18 ~ 22.7.29,대상 제한 없음
92076,★바이로담 서포터즈 '로담하트 1기' 대 모집★,주식회사 로담바이오,중소기업,22.6.10 ~ 22.6.29,60명,파워블로거/SNS,뷰티/미용/화장품,서포터즈,지역 제한없음,22.7.1 ~ 23.1.31,대상 제한 없음
92097,함께 성장하는 교육 서포터즈를 모집합니다!,더와이랩,중소기업,22.6.16 ~ 22.6.20,00명,기타,교육창업/자기계발,서포터즈,지역 제한없음,22.6.22 ~ 22.12.9,대상 제한 없음
92098,이력서 사진촬영&메이크업(~6/22),청년일다방,공공기관/공기업,22.6.16 ~ 22.6.22,15명,기타,뷰티/미용/화장품,기타,서울 성동구,22.6.27 ~ 22.6.27,대상 제한 없음
92099,녹색소비자연대전국협의회) 대학생 에코볼런티어 모집! (~6/25),녹색소비자연대전국협의회,비영리단체/협회/재단,22.6.16 ~ 22.6.25,00명,"파워블로거/SNS, 리더십, 휴학 중/시간 투자 가능",환경/에너지,봉사단-국내서포터즈,지역 제한없음,22.6.30 ~ 22.11.30,대학생
92100,국립대한민국임시정부기념관 교육 서포터즈 '임플루언서' 1기 모집,국립대한민국임시정부기념관,공공기관/공기업,22.6.14 ~ 22.6.30,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",문화/역사콘텐츠,서포터즈,서울 서대문구,22.7.8 ~ 22.12.8,대학생
92101,3D프린터운용기능사 자격증 취득을 위한 실기 대비 과정,마포청년나루,공공기관/공기업,22.6.16 ~ 22.6.23,00명,기타,디자인/사진/예술/영상과학/공학/기술/IT,기타,지역 제한없음,22.7.4 ~ 22.7.27,"대학생, 직장인/일반인"
92103,디지털 아트워크 만들기 참가자 모집,마포청년나루,공공기관/공기업,22.6.16 ~ 22.6.26,00명,"사진/영상/디자인 툴, 기타",디자인/사진/예술/영상콘텐츠,기타,지역 제한없음,22.7.6 ~ 22.8.11,"대학생, 직장인/일반인"
92106,[취·창업 역량 강화]팔리는 시나리오 쓰기 참가자 모집,마포청년나루,공공기관/공기업,22.6.16 ~ 22.6.26,00명,기타,언론/미디어콘텐츠,기타멘토링,지역 제한없음,22.7.6 ~ 22.7.28,"대학생, 직장인/일반인"
92109,(모집 연장)스타트-윗(with) 청년: 소셜디자이너 양성과정 참가자 모집!,충남사회경제네트워크,비영리단체/협회/재단,22.6.13 ~ 22.7.11,20명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상,기타서포터즈,충청,22.7.29 ~ 22.11.4,"대학생, 직장인/일반인"
92111,"[과기정통부/KAIT] 내일배움카드X, 전공 무관! 국비 무료 인공지능 서비스 기획과정",한국정보통신진흥협회,공공기관/공기업,22.6.2 ~ 22.6.29,00명,기타,교육,기타,지역 제한없음,22.7.4 ~ 22.8.29,대상 제한 없음
92115,노동법과 자기소개서 작성법,부산노동권익센터,비영리단체/협회/재단,22.6.13 ~ 22.6.22,30명,기타,창업/자기계발,강연,부산,22.6.13 ~ 22.6.22,대상 제한 없음
92116,2022 여름방학 쏙쏙캠프(~06.22),코드클럽 한국위원회,기타,22.6.7 ~ 22.6.22,00명,"멘토링/수업 진행 경험, 외국어, 타 대외활동 경험, 행사 기획 경험",교육사회공헌/교류,봉사단-국내멘토링,지역 제한없음,22.7.18 ~ 22.8.26,대학생
92117,[KISIA] 정보보호제품 CC평가자 양성과정 교육생 모집,한국정보보호산업협회,비영리단체/협회/재단,22.6.16 ~ 22.7.8,30명,기타,교육과학/공학/기술/IT,강연,지역 제한없음,22.8.1 ~ 22.8.12,"대학생, 직장인/일반인"
92125,외교부 주최 [제2차 세계신안보포럼] 현장 및 온라인 참가 등록 안내,외교부,공공기관/공기업,22.6.16 ~ 22.6.21,00명,기타,기타,기타강연,지역 제한없음,22.6.16 ~ 22.6.21,"대학생, 직장인/일반인"
92126,22-9차 포스코취업아카데미 모집,주식회사 포스코인재창조원,대기업,22.6.15 ~ 22.6.22,00명,휴학 중/시간 투자 가능,경영/컨설팅/마케팅창업/자기계발,멘토링기타,지역 제한없음,22.7.4 ~ 22.7.22,"대학생, 직장인/일반인"
92135,CJ도너스캠프 대학생봉사단 모집,CJ나눔재단,비영리단체/협회/재단,22.5.25 ~ 22.7.18,112명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상콘텐츠,서포터즈봉사단-국내,지역 제한없음,22.8.16 ~ 23.1.31,대학생
92139,2022 UNESCO ICM SNS서포터즈 모집 공고,유네스코국제무예센터,비영리단체/협회/재단,22.6.10 ~ 22.6.23,0명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",문화/역사콘텐츠,서포터즈,지역 제한없음,22.7.8 ~ 22.12.5,대학생
92153,[고용노동부] 2022 소셜벤처 경연대회 (~7/18),스펙업,-,-,0명,모두 지원 가능,,,-,-,-
92164,평택시 SNS 시민기자단 6기 모집,앤돌핀,중소기업,22.5.9 ~ 22.6.19,50명,"파워블로거/SNS, 취재/인터뷰/기사 경험",행사/페스티벌사회공헌/교류,기자단,지역 제한없음,22.5.9 ~ 22.6.19,대상 제한 없음
92168,제2회 한국증권인재,한국증권인재개발원,-,-,0명,모두 지원 가능,,,-,-,-
92170,제2회 한국증권인재개발원 한꿈 모의투자대회,한국증권인재개발원,중소기업,22.6.13 ~ 22.7.22,0000명,휴학 중/시간 투자 가능,경제/금융경영/컨설팅/마케팅,기타강연,지역 제한없음,22.7.4 ~ 22.8.5,대상 제한 없음
92171,스마트 엔터테이먼트 : 3D 크리에이터 양성과정,구립서초유스센터,기타,22.6.4 ~ 22.6.24,11명,기타,디자인/사진/예술/영상과학/공학/기술/IT,강연기타,지역 제한없음,22.7.6 ~ 22.8.24,"청소년, 대학생"
92172,2022 인천청년문화창작소 시작공간 일부 <청년 커뮤니티 활동지원> 참여자 모집,인천문화재단,비영리단체/협회/재단,22.6.9 ~ 22.7.3,00명,기타,문화/역사디자인/사진/예술/영상,기타,지역 제한없음,22.8.1 ~ 22.11.30,"대학생, 직장인/일반인"
92184,제2회 금산 삼계탕축제 금산 삼계(蔘鷄) 간편 음식 전국 요리경연대회 참가 모집,(재)금산축제관광재단 / (사)한국음식문화진흥연구원,비영리단체/협회/재단,22.6.15 ~ 22.7.15,0명,기타,요리/식품,기타,충청 금산군,22.7.16 ~ 22.7.16,"대학생, 직장인/일반인"
92185,2022년 아이디어 융합팩토리 아이디어 사업화랩 창작자 모집 (4차),한국콘텐츠진흥원,기타,22.6.13 ~ 22.6.27,0명,기타,창업/자기계발,기타,지역 제한없음,22.7.1 ~ 22.11.30,대상 제한 없음
92186,지역상권 활성화를 위한 Y.R. 프로젝트(Youth AR) 대학생 활동단 모집,구립서초유스센터,비영리단체/협회/재단,22.6.14 ~ 22.6.20,5명,기타,정치/사회/법률과학/공학/기술/IT,서포터즈,지역 제한없음,22.7.2 ~ 22.10.22,대학생
92200,부산진구 청년마루 동아리 지원 사업||골목쌀롱,청춘연구소 컬처플러스,비영리단체/협회/재단,22.6.1 ~ 상시모집,00명,기타,교육창업/자기계발,기타,지역 제한없음,22.6.1 ~ 22.12.31,"대학생, 직장인/일반인"
92203,2022 서울 환경정책 아이디어 대토론회 참가자 모집,(사)한국로하스협회,비영리단체/협회/재단,22.5.25 ~ 22.6.22,300명,기타,환경/에너지,서포터즈,서울,22.6.25 ~ 22.7.26,대학생
92205,부산진구 청년마루||마음잡화점 참가자 모집,청춘연구소 컬처플러스,비영리단체/협회/재단,22.6.1 ~ 22.9.4,8명,기타,교육기타,기타,지역 제한없음,22.7.6 ~ 22.9.28,"대학생, 직장인/일반인"
92213,OUTTA AI 부트 캠프 참가자 모집 안내,아우타(OUTTA),비영리단체/협회/재단,22.5.16 ~ 22.6.17,150명,기타,과학/공학/기술/IT,멘토링기타,지역 제한없음,22.7.3 ~ 22.8.28,"대학생, 직장인/일반인"
92214,"롯데면세점 치어럽스 서포터즈, 치어러브 모집",롯데면세점 / 트리즈컴퍼니,대기업,22.6.8 ~ 22.6.29,15명,"파워블로거/SNS, 사진/영상/디자인 툴, 기타",디자인/사진/예술/영상정치/사회/법률,서포터즈,인천,-,대학생
92215,네이처컬렉션 크리에이터 서포터즈 N-Corder Vol.1 모집,네이처컬렉션,중소기업,22.6.15 ~ 22.6.22,20명,기타,디자인/사진/예술/영상콘텐츠,서포터즈,지역 제한없음,22.7.1 ~ 22.9.30,대상 제한 없음
92216,2022년 새활용 홍보 서포터즈 새초롬 모집,한국환경산업협회,비영리단체/협회/재단,22.6.15 ~ 22.7.6,0명,기타,환경/에너지콘텐츠,서포터즈,서울,22.7.1 ~ 22.11.30,대학생
92217,2022 메타버스 일러스트레이션 페어 서포터즈 1 기 모집,콘캣,중소기업,22.6.13 ~ 22.6.19,00명,"파워블로거/SNS, 기타",디자인/사진/예술/영상과학/공학/기술/IT,서포터즈,서울 강남구,22.6.21 ~ 22.7.14,대상 제한 없음
92218,2022년 트립닷컴 콘텐츠 크리에이터 모집 (내용 변경),트립닷컴,중소기업,22.1.1 ~ 22.6.30,0명,기타,여행/호텔/항공,서포터즈,지역 제한없음,22.5.1 ~ 22.6.30,대상 제한 없음
92230,[한국보건복지인재원] 제1기 의료기기산업 직무과정 교육생 모집(~6.29.(수)),한국보건복지인재원,비영리단체/협회/재단,22.5.30 ~ 22.6.29,00명,기타,교육,강연,지역 제한없음,22.7.5 ~ 22.7.21,대학생
92236,유엔해비타트 한국위원회 청년 서포터즈 [UHU] 참가자 모집,사단법인 유엔해비타트 한국위원회,비영리단체/협회/재단,22.6.17 ~ 22.7.6,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",환경/에너지콘텐츠,서포터즈마케터,"서울, 인천, 경기",22.7.15 ~ 22.12.15,대학생
92238,1인가구 정서안정 프로그램 <Picnic For_rest> 참여자 모집,리브위드,스타트업,22.6.17 ~ 22.6.23,00명,기타,교육사회공헌/교류,강연기타,서울 성동구,22.6.30 ~ 22.6.30,"대학생, 직장인/일반인"
92245,[찾아가는 학과멘토링 꿈시간] 상암중학교,구립도화청소년문화의집,-,-,0명,모두 지원 가능,,,-,-,-
92254,[콘텐츠 크리에이티브 콘서트] 이모티콘 ‘오니기리’ 시리즈 곽정일 작가 토크 콘서트,인천콘텐츠코리아랩,비영리단체/협회/재단,22.6.17 ~ 22.6.28,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 외국어, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",행사/페스티벌디자인/사진/예술/영상,강연기타,지역 제한없음,22.6.28 ~ 22.6.28,대상 제한 없음
92268,[WISET] 2022년 AI 실무 인재 양성과정 교육생 모집(~7/10),한국여성과학기술인육성재단(WISET),공공기관/공기업,22.6.13 ~ 22.7.10,25명,컴퓨터 활용능력,과학/공학/기술/IT,강연멘토링,지역 제한없음,22.7.12 ~ 22.9.7,"대학생, 직장인/일반인"
92270,"[ 청년 CSR 협의체, CYI 2기 대외홍보팀 추가 모집 ]",CYI,비영리단체/협회/재단,22.6.18 ~ 22.10.5,0명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",경영/컨설팅/마케팅콘텐츠,서포터즈마케터,지역 제한없음,22.6.28 ~ 22.12.31,대학생
92274,[굿네이버스 대구서부지부] 2022년 여름 희망나눔학교 자원봉사자 모집(~7/6),굿네이버스대구서부지부,비영리단체/협회/재단,22.6.17 ~ 22.7.6,10명,"멘토링/수업 진행 경험, 타 대외활동 경험",교육,봉사단-국내,"대구 남구, 달서구, 북구, 서구",22.7.21 ~ 22.8.16,대학생
92277,정보보호기업 채용 확정형 교육생 1차 모집,한국정보보호산업협회,공공기관/공기업,22.6.17 ~ 22.6.26,00명,기타,과학/공학/기술/IT,기타,지역 제한없음,22.7.1 ~ 23.2.28,"대학생, 직장인/일반인"
92278,SK희망메이커 대학생 멘토 모집,한솔종합사회복지관,비영리단체/협회/재단,22.6.17 ~ 모집시 마감,00명,"멘토링/수업 진행 경험, 기타",교육사회공헌/교류,봉사단-국내멘토링,지역 제한없음,22.6.27 ~ 22.12.31,"대학생, 직장인/일반인"
92284,[구디아카데미] 기업맞춤형 C# 기반 산업자동화 SW 개발자 양성과정,구디아카데미,중소기업,22.6.17 ~ 22.8.29,00명,컴퓨터 활용능력,교육과학/공학/기술/IT,강연멘토링,서울 금천구,22.8.29 ~ 23.2.20,"대학생, 직장인/일반인"
