인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
95346,[한국로봇융합연구원] 2022 서울로봇아카데미 교육생 모집,한국로봇융합연구원,공공기관/공기업,22.7.12 ~ 모집시 마감,0명,기타,과학/공학/기술/IT,멘토링강연,지역 제한없음,22.7.27 ~ 22.9.23,대상 제한 없음
95347,트래블테크 기업 <와그> 로컬 에디터 모집,(주)와그,스타트업,22.7.11 ~ 22.7.22,0명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",여행/호텔/항공콘텐츠,기자단기타,해외,22.7.11 ~ 22.7.22,대상 제한 없음
95351,삼성물산 리조트부문 <베네스트 마케터스> 1기 모집,삼성물산(주),대기업,22.7.11 ~ 22.7.24,6명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 리더십",체육/헬스콘텐츠,마케터,지역 제한없음,22.8.8 ~ 22.11.26,대학생
95359,제37기 신한은행 대학생 홍보대사 모집,주식회사 신한은행,기타,22.7.1 ~ 22.7.13,100명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",경제/금융콘텐츠,서포터즈멘토링,지역 제한없음,22.8.1 ~ 22.12.31,대학생
95364,[모집] 2022년 대학생 서포터즈 트윗유 3기 추가 모집,정왕어울림청소년문화의집,공공기관/공기업,22.7.12 ~ 22.7.19,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 행사 기획 경험",행사/페스티벌사회공헌/교류,서포터즈,경기 시흥시,22.8.1 ~ 22.12.31,대학생
95366,Typography Seoul ‘TS 파트너즈’ 3기 모집,윤디자인그룹,중소기업,22.7.12 ~ 22.8.12,100명,파워블로거/SNS,디자인/사진/예술/영상,서포터즈,지역 제한없음,22.9.1 ~ 23.8.31,"대학생, 직장인/일반인"
95378,런핏 제 3회 마스터 클래스 | 스타트업이 꼭 알아야 할 검색 마케팅,라이브데이터,스타트업,22.7.12 ~ 22.7.26,0명,기타,경영/컨설팅/마케팅콘텐츠,강연,지역 제한없음,22.7.27 ~ 22.7.27,대상 제한 없음
95381,청년 카페&예술 지원 사업 참여자 공개 모집,서대문구청,-,-,0명,모두 지원 가능,,,-,-,-
95382,팅커캐드로 배우는 3D프린팅 & 아두이노 교육 참가자 모집!,광운창작소,기타,22.7.12 ~ 22.11.23,20명,"컴퓨터 활용능력, 기타",과학/공학/기술/IT창업/자기계발,강연멘토링,서울 노원구,22.7.29 ~ 22.8.26,대상 제한 없음
95384,아이디어를 기획으로! 리빙랩하우스 펀딩캠프 5기 모집공고!,(주)월룸,중소기업,22.7.12 ~ 모집시 마감,6명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 외국어, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",경영/컨설팅/마케팅창업/자기계발,서포터즈멘토링,지역 제한없음,22.7.29 ~ 22.9.27,대상 제한 없음
95386,제1기 WE SUMMIT 22 서포터즈 모집,국제이스포츠연맹,비영리단체/협회/재단,22.7.11 ~ 22.8.14,10명,"외국어, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌사회공헌/교류,서포터즈,"서울 강서구, 부산 부산진구, 인천 중구",22.9.29 ~ 22.10.2,"대학생, 직장인/일반인"
95391,브리지스톤 타이어 GREEN BRIDGE 서포터즈 1기 모집,브리지스톤타이어세일즈코리아(주),외국계기업,22.7.11 ~ 22.7.29,8명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",여행/호텔/항공경영/컨설팅/마케팅,서포터즈마케터,지역 제한없음,22.8.1 ~ 22.8.22,대학생
95392,카카오엔터프라이즈와 함께 하는 K-Digital Training 6기 모집,구름,비영리단체/협회/재단,22.7.12 ~ 22.7.24,0명,컴퓨터 활용능력,교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.7.29 ~ 22.11.23,대상 제한 없음
95395,"스마트홈 분야 개인정보 활용 및 보호 과정 (재직자, 무료교육)",한국 정보보호산업협회,비영리단체/협회/재단,22.7.1 ~ 22.7.28,25명,기타,과학/공학/기술/IT,강연기타,서울 송파구,22.8.2 ~ 22.8.4,직장인/일반인
95397,제1회 하나뿐인 지구영상제 관객모니터링단(관객심사단) 모집(~7/25),(사)자연의권리찾기,기타,22.7.4 ~ 22.7.25,15명,"파워블로거/SNS, 외국어, 휴학 중/시간 투자 가능, 타 대외활동 경험",행사/페스티벌환경/에너지,기타,부산,22.8.11 ~ 22.8.15,"대학생, 직장인/일반인"
95398,"인공지능 분야 개인정보 활용 및 보호 과정 (재직자, 무료교육)",한국 정보보호산업협회,비영리단체/협회/재단,22.8.1 ~ 22.8.25,25명,기타,과학/공학/기술/IT,강연,서울 송파구,22.8.30 ~ 22.9.1,직장인/일반인
95400,트립닷컴 콘텐츠 크리에이터 모집,주식회사 씨트립코리아,외국계기업,22.7.13 ~ 상시모집,0명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",여행/호텔/항공디자인/사진/예술/영상,서포터즈,지역 제한없음,22.7.13 ~ 22.10.31,대상 제한 없음
95406,국내 문구 기업 '오롬' 청년마케터 1기 모집 (SNS 여행 콘텐츠 제작),오롬,중소기업,22.7.13 ~ 22.7.22,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",여행/호텔/항공콘텐츠,서포터즈마케터,지역 제한없음,22.8.1 ~ 22.9.25,"대학생, 직장인/일반인"
95417,[네이버 커넥트재단] 부스트캠프 AI Tech 4기 모집,네이버 커넥트재단,비영리단체/협회/재단,22.6.20 ~ 22.8.1,250명,기타,과학/공학/기술/IT,강연,지역 제한없음,22.9.19 ~ 23.2.14,"대학생, 직장인/일반인"
95420,[대한민국교육봉사단] 2022년 청소년 멘토링 프로그램 '씨드스쿨' 하반기 온/오프라인 교육봉사자(T) 추가모집(~7/24),(사)대한민국교육봉사단,비영리단체/협회/재단,22.7.12 ~ 22.7.24,0명,"멘토링/수업 진행 경험, 휴학 중/시간 투자 가능",교육기타,멘토링봉사단-국내,지역 제한없음,22.9.1 ~ 22.11.30,대학생
95425,삼성 오픈 소스 컴패니언즈 3기 모집 (SOSC 2022),삼성리서치,대기업,22.6.15 ~ 22.7.31,10명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력",과학/공학/기술/IT,서포터즈,지역 제한없음,22.8.26 ~ 23.2.28,대상 제한 없음
95428,[소다란] 이과 대학생 입시 컨설턴트 모집,소다란,중소기업,22.7.12 ~ 22.9.17,0명,멘토링/수업 진행 경험,교육,멘토링,지역 제한없음,22.7.12 ~ 22.12.31,대학생
95433,안산시 무료 진로탐색 프로젝트 [인문학글쓰기/취업특강/코딩기초창업/생활미술지도사],경기내일스퀘어안산 상상대로,공공기관/공기업,22.7.12 ~ 모집시 마감,50명,기타,교육창업/자기계발,강연멘토링,경기 안산시,22.8.9 ~ 22.11.26,대상 제한 없음
95434,"캘리그라피와 키링만들기 [무료] (안산1인가구대상,안산시지원)",경기내일스퀘어안산 상상대로,공공기관/공기업,22.7.12 ~ 모집시 마감,10명,기타,디자인/사진/예술/영상창업/자기계발,강연,경기 안산시,22.7.28 ~ 22.8.4,대상 제한 없음
95435,[인재양성HR연구소] 전기차 배터리 공정실무(4기) (~8/25),인재양성 HR연구소,중소기업,22.7.12 ~ 22.8.25,0명,기타,교육,강연,지역 제한없음,22.8.26 ~ 22.8.28,대학생
95437,7월 찾아오는 정신건강 상담실 (안산시 지원 '1:1 무료'상담),경기내일스퀘어안산 상상대로,공공기관/공기업,22.7.12 ~ 모집시 마감,3명,기타,의료/보건기타,멘토링,경기 안산시,22.7.12 ~ 22.7.15,대상 제한 없음
95440,"독서문화 프로젝트 ""주경야독"" 자원활동가 <<문서지기>> 모집",올디,스타트업,22.7.7 ~ 22.7.24,0명,리더십,행사/페스티벌,서포터즈,전라 전주시,22.9.23 ~ 22.10.4,"대학생, 직장인/일반인"
95444,[LG유플러스] 'B2B 영업' 직무 맞춤형 취업과정 (7/19~20),(주)맥시머스,외국계기업,22.7.12 ~ 22.7.17,0명,기타,경영/컨설팅/마케팅과학/공학/기술/IT,멘토링강연,지역 제한없음,22.7.19 ~ 22.7.20,대상 제한 없음
95449,[중등여름방학 특강] 디지털을 이해하다,미래교육센터 오금Hub,공공기관/공기업,22.7.4 ~ 22.7.29,0명,콘텐츠 기획/제작 경험,언론/미디어교육,강연,서울 송파구,-,청소년
95450,"독서문화 프로젝트 ""주경야독"" <온라인 홍보단> 모집",올디,스타트업,22.7.7 ~ 22.7.24,5명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",행사/페스티벌,기자단서포터즈,지역 제한없음,22.8.15 ~ 22.9.29,"대학생, 직장인/일반인"
95456,변호사 시험 문제 풀이 어플 변시콕콕 서포터즈 모집(~7/14),콕콕랩,스타트업,22.7.12 ~ 22.7.14,0명,기타,정치/사회/법률과학/공학/기술/IT,서포터즈,지역 제한없음,22.7.18 ~ 22.8.31,"대학생, 직장인/일반인"
95474,[연수구청소년수련관] 청소년 창업 프로그램 'Y스타트업' 참가자 모집,연수구 청소년수련관,비영리단체/협회/재단,22.7.12 ~ 22.7.30,20명,기타,교육창업/자기계발,기타,인천 연수구,22.8.3 ~ 22.8.27,대상 제한 없음
95518,2022 홍대 거리에 예술더하기 신진예술가 모집,마포구청 / 한국생활예술협회,공공기관/공기업,22.7.5 ~ 22.7.26,0명,기타,디자인/사진/예술/영상,기타,서울 마포구,22.8.4 ~ 22.10.28,"대학생, 직장인/일반인"
95519,2022 틴틴스타페스티벌 서포터즈 모집,포항예총,기타,22.7.4 ~ 22.7.13,20명,기타,행사/페스티벌,서포터즈봉사단-국내,경상 창원시,22.7.1 ~ 22.9.30,청소년
95520,동구어린이식당 서포터즈 모집,초록우산어린이재단 부산종합사회복지관,비영리단체/협회/재단,22.7.5 ~ 22.7.17,0명,기타,사회공헌/교류,서포터즈,부산,22.7.11 ~ 22.12.11,대학생
95521,이달의 장르소설 단편소설 7월 원고 모집,고즈넉이엔티,중소기업,22.7.11 ~ 22.7.26,0명,기타,디자인/사진/예술/영상,기타,지역 제한없음,-,대상 제한 없음
95522,트래블테크 기업 '와그' 로컬 에디터 모집,(주)와그,중소기업,22.7.11 ~ 22.7.22,0명,기타,여행/호텔/항공,서포터즈,지역 제한없음,22.8.1 ~ 23.8.31,대상 제한 없음
95523,디자인 & 타이포그래피 전문 미디어 Typography Seoul의 TS 파트너즈 3기 모집,타이포그래피 서울 / 윤디자인그룹,중소기업,22.7.12 ~ 22.8.12,100명,"파워블로거/SNS, 기타",디자인/사진/예술/영상,서포터즈,지역 제한없음,-,"대학생, 직장인/일반인"
95524,2022 KCCI 대학생 서포터즈 모집,대한상공회의소,기타,22.7.13 ~ 22.7.24,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 기타",디자인/사진/예술/영상기타,서포터즈,서울 중구,22.8.11 ~ 22.12.9,대학생
95534,금융인성교실 대학생 교육봉사단 11기 모집,위스타트,비영리단체/협회/재단,22.7.13 ~ 22.8.10,40명,기타,교육경제/금융,봉사단-국내,지역 제한없음,22.8.22 ~ 22.12.2,대학생
95545,청소년 창업 기획 활동 '야너두',시립서울청소년센터,공공기관/공기업,22.7.13 ~ 22.8.12,2명,기타,경영/컨설팅/마케팅창업/자기계발,멘토링기타,"서울 강동구, 동대문구, 마포구, 종로구, 중구",22.7.22 ~ 22.11.26,대상 제한 없음
95547,우먼센스 뷰티 대기업기획자&마케터 인재양성 프로젝트 2기 참가자 모집,우먼센스,외국계기업,22.7.13 ~ 22.7.21,0명,기타,경영/컨설팅/마케팅,멘토링강연,지역 제한없음,22.7.30 ~ 22.10.31,대상 제한 없음
95556,2030부산세계박람회 유치해 서포터즈 (모집연장),부산광역시,공공기관/공기업,22.6.22 ~ 22.7.20,50명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 행사 기획 경험",디자인/사진/예술/영상콘텐츠,서포터즈마케터,지역 제한없음,22.7.25 ~ 22.12.30,대학생
95564,[외국계 취업] 애플 현직자가 들려주는 글로벌 기업 취업준비 전략,루키즈 캠퍼스,중소기업,22.7.4 ~ 22.7.26,0명,"외국어, 리더십",교육창업/자기계발,멘토링강연,지역 제한없음,22.7.26 ~ 22.7.28,"대학생, 직장인/일반인"
95572,[한국데이터산업진흥원] 2022년 마이데이터 국민참여단 모집 (~8/8),한국데이터산업진흥원,공공기관/공기업,22.7.12 ~ 22.8.8,150명,기타,과학/공학/기술/IT,기타,지역 제한없음,22.8.17 ~ 22.9.14,"대학생, 직장인/일반인"
95575,2022년 제1차(기본반) 해운물류 청년취업 아카데미,경기평택항만공사,공공기관/공기업,22.7.13 ~ 22.7.20,30명,기타,교육유통/물류,서포터즈멘토링,지역 제한없음,22.8.1 ~ 22.9.23,대상 제한 없음
95583,[반크] 글로벌 역사 외교대사31기 모집(~7/31),사이버외교사절단 반크,비영리단체/협회/재단,22.7.8 ~ 22.7.31,150명,"콘텐츠 기획/제작 경험, 리더십",문화/역사교육,서포터즈,지역 제한없음,22.8.5 ~ 22.8.30,"청소년, 대학생"
95597,[국제청년센터] 본부 운영단 3기 홍보국원 모집,국제청년센터,비영리단체/협회/재단,22.7.13 ~ 22.8.7,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",사회공헌/교류기타,봉사단-국내기타,"서울, 경기",22.8.13 ~ 23.8.31,대학생
95598,인공지능 학습용 데이터 구축을 위한 3D 모델링,나니아랩스,스타트업,22.7.14 ~ 모집시 마감,0명,"사진/영상/디자인 툴, 기타",디자인/사진/예술/영상기타,기타,지역 제한없음,22.7.14 ~ 22.11.30,대상 제한 없음
95601,[K-디지털 트레이닝] 네이버/카카오가 설계한 IT 개발자 양성 교육 참여자 모집,더조은아카데미,중소기업,23.2.16 ~ 상시모집,0명,휴학 중/시간 투자 가능,과학/공학/기술/IT창업/자기계발,기타강연,"서울, 부산, 인천",23.2.16 ~ 23.12.31,대상 제한 없음
95604,스페이스 살림 토크콘서트 「오늘의 일」- 7월 프로그램,서울시여성가족재단 스페이스살림,비영리단체/협회/재단,22.7.13 ~ 22.9.26,0명,기타,행사/페스티벌창업/자기계발,강연,서울 동작구,22.7.28 ~ 22.7.28,대상 제한 없음
95607,제11,(사)환경교육센터,-,-,0명,모두 지원 가능,,,-,-,-
95614,2022 장애유형별 청년 자립지원 프로젝트 캠프 안내,2022 청년프로젝트 장애유형별 청년 자립 지원 프로젝트,비영리단체/협회/재단,22.7.13 ~ 22.7.22,120명,"리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 기타",행사/페스티벌기타,봉사단-국내기타,서울,22.8.4 ~ 22.8.6,"대학생, 직장인/일반인"
95615,2022 동서남북국제워크캠프,사단법인 우리들의성장이야기,비영리단체/협회/재단,22.7.13 ~ 22.8.4,0명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 리더십",문화/역사디자인/사진/예술/영상,기타,강원 철원군,22.8.24 ~ 22.8.28,"대학생, 직장인/일반인"
95616,[모집] 2022 가리봉동 열린 라운딩 여행자 모집 (2회차 주제 : 기억),주식회사 마을다님,스타트업,22.7.13 ~ 22.7.29,0명,기타,문화/역사디자인/사진/예술/영상,기타,지역 제한없음,22.7.30 ~ 22.7.30,대상 제한 없음
95620,외교부 서포터스 21기 모집,외교부,공공기관/공기업,22.7.1 ~ 22.7.19,30명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",언론/미디어콘텐츠,서포터즈,지역 제한없음,22.9.5 ~ 23.2.28,대상 제한 없음
95628,코인고스트 2기 에디터 모집,주식회사 코고스쿨,스타트업,22.7.14 ~ 22.7.20,0명,파워블로거/SNS,언론/미디어경영/컨설팅/마케팅,서포터즈기자단,지역 제한없음,22.7.21 ~ 22.8.20,대상 제한 없음
95630,"[고용노동부/아시아경제] 빅데이터 분석, E-커머스 마케팅에 관심 있다면?! 바로 지금 훈련장려금 받으면서 배워보자! 커머스 국비무료교육 취업특화과정(~7.24)",(주)아시아경제,중견기업,22.7.13 ~ 22.7.24,0명,"컴퓨터 활용능력, 휴학 중/시간 투자 가능",교육과학/공학/기술/IT,기타,지역 제한없음,22.7.13 ~ 22.7.24,대상 제한 없음
95632,[명상연습2기] 참여자 모집(~7/27),용산청년지음,공공기관/공기업,22.7.14 ~ 22.7.27,16명,기타,체육/헬스기타,기타,서울 용산구,22.8.3 ~ 22.8.31,"대학생, 직장인/일반인"
95634,윈크라우드 2기 서포터즈 모집,(주)윈크라우드,중소기업,22.7.13 ~ 22.7.27,10명,파워블로거/SNS,콘텐츠기타,서포터즈,지역 제한없음,22.8.8 ~ 22.10.21,대상 제한 없음
95652,에크네 프로젝트 해외팀원 모집,에크네,스타트업,22.7.13 ~ 22.8.7,0명,"외국어, 휴학 중/시간 투자 가능",창업/자기계발,기타,서울 성북구,22.7.25 ~ 22.12.31,"대학생, 직장인/일반인"
95653,[국가경영전략연구원] 청년 국가재정 마스터 1기,스펙업,-,-,0명,모두 지원 가능,,,-,-,-
95656,디자인 공모전 격파원 1기 모집,시립망우청소년센터,비영리단체/협회/재단,22.7.13 ~ 22.7.29,0명,"사진/영상/디자인 툴, 컴퓨터 활용능력",디자인/사진/예술/영상창업/자기계발,기타,서울 중랑구,22.7.30 ~ 22.12.31,대학생
95660,제3기 에너지경제 서포터즈,에너지경제연구원,공공기관/공기업,22.7.4 ~ 22.8.5,12명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상콘텐츠,서포터즈,지역 제한없음,22.8.26 ~ 23.1.27,대학생
95661,상상유니브 플라스틱 없.데이,상상유니브 대구운영사무국,대기업,22.7.1 ~ 22.7.27,100명,"휴학 중/시간 투자 가능, 타 대외활동 경험, 기타",환경/에너지사회공헌/교류,기타,대구 남구,22.7.29 ~ 22.7.29,대학생
95664,서울시 콘텐츠 분야 청년창작자 취업지원 사업 미래특강 참여자 모집,(주)맵씨,스타트업,22.7.13 ~ 22.9.28,0명,기타,콘텐츠,강연,지역 제한없음,22.7.20 ~ 22.9.28,대상 제한 없음
95665,[서울특별시] G밸리 IoT 실무 취업연계형 교육 아카데미,한국직업개발원,중소기업,22.7.13 ~ 22.8.10,0명,기타,과학/공학/기술/IT,멘토링,서울 구로구,22.8.16 ~ 22.9.30,직장인/일반인
95666,책과 함께 인턴 에디터 3기 모집,티더블유아이지,-,-,0명,모두 지원 가능,,,-,-,-
95667,책과함께 인턴 에디터 3기 모집,티더블유아이지,중소기업,22.7.13 ~ 22.7.22,0명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",언론/미디어콘텐츠,서포터즈,지역 제한없음,22.8.1 ~ 22.10.31,대학생
95668,굿네이버스 경원본부 NGO Traveler 6기 모집,굿네이버스경원본부,비영리단체/협회/재단,22.7.13 ~ 22.7.26,0명,"콘텐츠 기획/제작 경험, 리더십, 타 대외활동 경험, 기타",경영/컨설팅/마케팅사회공헌/교류,봉사단-국내,지역 제한없음,22.8.2 ~ 22.8.18,대학생
95671,2022 KAIA 서포터즈 제4기 모집,(주)휴비즈,중소기업,22.7.4 ~ 22.7.15,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험",언론/미디어과학/공학/기술/IT,서포터즈,지역 제한없음,22.7.13 ~ 22.7.15,대상 제한 없음
95678,[고용노동부] 리얼 회사에 입사한 것처럼 실무경험을?! 컨셉에 제대로 몰입 할 예비 마케터 구합니다. 미니컴퍼니 C 6기 모집 중 (~07/24),(주)오픈놀,중소기업,22.7.13 ~ 22.7.24,0명,"콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",교육경영/컨설팅/마케팅,기타,지역 제한없음,22.7.27 ~ 22.8.9,"대학생, 직장인/일반인"
95696,2022 KOTRA 시민참여혁신단 모집,대한무역투자진흥공사(KOTRA),공공기관/공기업,22.7.1 ~ 22.7.15,0명,기타,정치/사회/법률,서포터즈,지역 제한없음,22.7.1 ~ 23.4.30,대상 제한 없음
95697,"[광진구] 내 일을 잡(job)는 취업 올인원 프로그램_공기업, SW개발, 경영지원, 생산관리, 마케팅, 영업관리",잡아이디어,중소기업,22.7.13 ~ 22.10.14,10명,기타,경영/컨설팅/마케팅과학/공학/기술/IT,강연멘토링,서울,22.7.25 ~ 22.8.12,대상 제한 없음
95698,2022년 항공보안파트너스 대학생 서포터즈 2기 모집,항공보안파트너스(주),중소기업,22.7.5 ~ 22.7.15,15명,기타,디자인/사진/예술/영상,서포터즈,지역 제한없음,22.7.29 ~ 22.11.11,대학생
95699,대전 말모상점 1기 서포터즈 모집,"한밭협동조합연합회 중구지회, 비스트로협동조합, 서리서리사계절봉사회",비영리단체/협회/재단,22.7.7 ~ 22.7.30,10명,기타,경제/금융,서포터즈,대전,22.7.1 ~ 22.12.31,대학생
95700,2022년 대한민국 청소년 게임잼 참가자 모집,문화체육관광부 / 한국콘텐츠진흥원,공공기관/공기업,22.7.13 ~ 22.7.31,100명,기타,행사/페스티벌과학/공학/기술/IT,기타,충청 청주시,22.8.19 ~ 22.8.21,청소년
95701,청년친화강소기업 서포터즈 모집,한국고용정보원,기타,22.7.18 ~ 22.7.24,30명,기타,정치/사회/법률기타,서포터즈,지역 제한없음,22.8.1 ~ 22.10.31,대학생
95702,2022 관악강감찬축제 '전승기념 퍼레이드' 참가팀 모집,관악문화재단,비영리단체/협회/재단,22.7.8 ~ 22.7.31,0명,기타,행사/페스티벌,기타,서울 관악구,22.10.15 ~ 22.10.15,대상 제한 없음
95703,천안흥타령춤축제 2022 대학생 통역요원 모집,(재)천안문화재단,비영리단체/협회/재단,22.7.13 ~ 22.7.31,22명,"외국어, 기타",행사/페스티벌,서포터즈,충청 천안시,-,대학생
95705,우먼센스 뷰티 대기업기획자&마케터 인재양성 프로젝트 2기 모집,우먼센스,중견기업,22.7.13 ~ 22.7.21,0명,기타,경영/컨설팅/마케팅,기타,지역 제한없음,22.7.30 ~ 22.11.30,"대학생, 직장인/일반인"
95730,청소년메타버스기획단 '메타몽' 신규단원 추가 모집,대방청소년문화의집,공공기관/공기업,22.7.13 ~ 22.7.22,0명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력",과학/공학/기술/IT콘텐츠,서포터즈,지역 제한없음,22.7.30 ~ 23.2.28,"청소년, 대학생"
95732,2022푸른나래 봉사단 1기 [서울지부],푸른나래 봉사단,비영리단체/협회/재단,22.7.13 ~ 22.7.25,100명,기타,정치/사회/법률사회공헌/교류,봉사단-국내멘토링,지역 제한없음,22.7.30 ~ 22.12.27,"대학생, 직장인/일반인"
95735,"힙합 노래 제작 프로그램 ""고등래퍼""",도봉청소년누리터위드,비영리단체/협회/재단,22.7.14 ~ 22.7.29,20명,콘텐츠 기획/제작 경험,디자인/사진/예술/영상콘텐츠,기타,지역 제한없음,22.7.14 ~ 22.7.29,대상 제한 없음
95747,2022년 재능기부 멘토링 '잠실 갓 탤런트' 멘토 모집 및 신청 안내,구립잠실청소년센터,공공기관/공기업,22.7.14 ~ 22.7.20,0명,"멘토링/수업 진행 경험, 타 대외활동 경험",교육기타,멘토링봉사단-국내,서울 송파구,22.8.9 ~ 22.8.19,"청소년, 대학생"
95748,[서울지식재산센터] IP(지식재산)디딤돌프로그램-IP창업존 「IP창업스쿨(2022년 2기)」청년 교육생 모집,서울지식재산센터,공공기관/공기업,22.7.6 ~ 22.7.20,20명,기타,교육창업/자기계발,강연멘토링,서울,22.7.27 ~ 22.8.2,"대학생, 직장인/일반인"
95755,후기청소년 내일설계 모집,(재)군포시청소년재단 사회적가치혁신센터,공공기관/공기업,22.7.14 ~ 22.10.31,0명,"콘텐츠 기획/제작 경험, 기타",디자인/사진/예술/영상사회공헌/교류,서포터즈봉사단-국내,지역 제한없음,22.7.14 ~ 22.11.30,대학생
95762,DX Challenge 서포터즈 모집,패스파인더,스타트업,22.7.13 ~ 22.7.26,0명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",과학/공학/기술/IT콘텐츠,마케터서포터즈,부산,22.7.25 ~ 22.12.31,"대학생, 직장인/일반인"
95772,이노베이더 6기 및 WBCF 서포터즈 모집,인스타페이,스타트업,22.7.14 ~ 22.8.15,0명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",경영/컨설팅/마케팅과학/공학/기술/IT,서포터즈마케터,지역 제한없음,22.7.14 ~ 23.2.28,대학생
95785,방구석 탈출 프로젝트!! 습관형성 챌린지 'HABIT MAKER' 2기 모집,춘천시청년청,비영리단체/협회/재단,22.7.11 ~ 22.7.25,10명,기타,기타,기타,강원 춘천시,22.8.1 ~ 22.8.31,대상 제한 없음
95786,미래청년일자리 제로웨이스트 분야 참여자 2차 모집(~7/22),미래청년일자리,공공기관/공기업,22.7.13 ~ 22.7.22,80명,기타,환경/에너지기타,기타,서울,22.8.1 ~ 22.12.30,대상 제한 없음
95790,"온라인 청춘상담소 ""고민해결사"" 모집",춘천시청년청,비영리단체/협회/재단,22.7.8 ~ 22.7.22,10명,기타,기타,멘토링기타,강원 춘천시,22.8.1 ~ 22.12.31,대상 제한 없음
95793,?기업 개발자 부트캠프? 무료로 인공지능 교육받고 실무까지 배워서 취업하자,한국인공지능협회,비영리단체/협회/재단,22.6.14 ~ 22.7.24,24명,기타,교육창업/자기계발,기타,부산,22.7.25 ~ 23.2.24,대상 제한 없음
95803,"2022년 물산업 청년, 신규인력 교육사업 하반기 교육생 모집(7.18.~8.5.)",경기환경에너지진흥원,공공기관/공기업,22.7.18 ~ 22.8.5,50명,기타,환경/에너지,강연기타,경기,22.8.18 ~ 22.8.19,"대학생, 직장인/일반인"
95807,부산 청소년들 모두 모여라~! 2022년 제7회 부산청소년 연극캠프,부산광역시 교육청,공공기관/공기업,22.7.11 ~ 22.7.28,50명,"휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",문화/역사행사/페스티벌,서포터즈기타,부산,22.8.2 ~ 22.8.6,청소년
95818,도봉문화봉사단 3기 모집 : 도봉옛길 패랭이단과 놀자!,도봉문화원,비영리단체/협회/재단,22.6.27 ~ 22.7.21,0명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",문화/역사사회공헌/교류,봉사단-국내,서울 도봉구,22.7.16 ~ 22.11.26,"대학생, 직장인/일반인"
95835,[온라인진행] 2022 하반기 공기업 취업전략 특강 & 현직자와의 디지털/IT 분야 멘토링,루키즈 캠퍼스,중소기업,22.7.4 ~ 22.7.26,0명,"컴퓨터 활용능력, 리더십",교육창업/자기계발,멘토링강연,지역 제한없음,22.7.26 ~ 22.7.28,"대학생, 직장인/일반인"
95840,[서포터즈 모집] 2022 부산 이스포츠 경기장 서포터즈 브레-in 3기를 모집합니다!!(~7/18),부산이스포츠 경기장,공공기관/공기업,22.7.6 ~ 22.7.18,18명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 리더십, 타 대외활동 경험, 행사 기획 경험, 기타",행사/페스티벌창업/자기계발,서포터즈기자단,지역 제한없음,22.7.26 ~ 22.8.10,대상 제한 없음
