인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
91189,밝은안과21병원 CM송 공모전,링커리어링,-,-,0명,모두 지원 가능,,,-,-,-
91197,2022년 아산시 도시재생 아이디어 공모전 'SPAce@도고 캠핑톤',링커리어링,-,-,0명,모두 지원 가능,,,-,-,-
91202,2022년 한복상점 참가사 모집 공모,문화체육관광부 / 한국공예·디자인문화진흥원,공공기관/공기업,22.5.18 ~ 22.6.17,0명,기타,디자인/사진/예술/영상,기타,지역 제한없음,-,대상 제한 없음
91225,2022년 시민혁신 아이디어 공모,안산도시공사,-,-,0명,모두 지원 가능,,,-,-,-
91232,2022 AI(인공지능) 중급반 교육생 모집,청주대학교 산학협력단,비영리단체/협회/재단,22.6.10 ~ 22.6.23,0명,"컴퓨터 활용능력, 휴학 중/시간 투자 가능, 기타",교육과학/공학/기술/IT,서포터즈멘토링,충청,22.6.27 ~ 22.9.2,대상 제한 없음
91233,융합코딩지도사 교육 모집,부천여성인력개발센터,비영리단체/협회/재단,22.6.10 ~ 22.7.19,20명,컴퓨터 활용능력,교육,기타,지역 제한없음,22.7.26 ~ 22.9.22,대상 제한 없음
91234,모두의 AI학교 아이펠(AIFFEL) 부산-대구-울산 캠퍼스 교육생 모집,모두의연구소,기타,22.6.6 ~ 22.6.19,00명,"멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 휴학 중/시간 투자 가능, 기타",교육과학/공학/기술/IT,멘토링강연,지역 제한없음,22.6.27 ~ 22.12.13,대상 제한 없음
91236,[한국문화예술위원회] 문화다양성 서포터즈 <늘다양> 2기 모집,문화체육관광부/ 한국문화예술위원회,공공기관/공기업,22.6.10 ~ 22.6.26,4명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",언론/미디어디자인/사진/예술/영상,서포터즈,지역 제한없음,22.7.1 ~ 22.12.31,대학생
91240,역사꽃연구소 서포터즈 1기 모집,역사꽃연구소,중소기업,22.6.10 ~ 22.6.29,15명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",문화/역사교육,서포터즈,지역 제한없음,22.7.5 ~ 22.9.30,대학생
91246,[국립생태원/한국생태관광협회] 2022년 습지 SNS 기자단 모집 (~6/21),한국생태관광협회,비영리단체/협회/재단,22.6.10 ~ 22.6.21,15명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험",여행/호텔/항공디자인/사진/예술/영상,기자단,지역 제한없음,22.6.29 ~ 22.12.20,대상 제한 없음
91252,해외주식 소수점투자 플랫폼 '오월' 체험단 모집 (~6/27),콰라소프트,금융권,22.6.10 ~ 22.11.16,0명,기타,경제/금융,기타서포터즈,지역 제한없음,22.7.11 ~ 22.10.10,"대학생, 직장인/일반인"
91257,<2022 씨네페미니즘학교> 집중강좌 수강생 모집(6/9~선착순 마감),서울국제여성영화제,비영리단체/협회/재단,22.6.9 ~ 22.6.16,00명,기타,디자인/사진/예술/영상,강연,지역 제한없음,22.6.9 ~ 22.8.8,대상 제한 없음
91259,"[포럼] 메타버스 시대, 자본시장의 관심",데일리임팩트,기타,22.6.10 ~ 22.6.24,00명,기타,언론/미디어과학/공학/기술/IT,강연기타,지역 제한없음,22.6.24 ~ 22.6.24,"대학생, 직장인/일반인"
91267,2022년 환경분야 청년창업 지원 사업 참여기업 모집 공고,인천시사회적경제지원센터,비영리단체/협회/재단,22.6.10 ~ 22.7.1,10명,리더십,창업/자기계발,기타,인천,22.7.1 ~ 22.12.31,"대학생, 직장인/일반인"
91268,2022년 국가간 청소년 온라인 교류 청소년(대학생 포함) 및 통역 2차 모집,한국청소년활동진흥원,공공기관/공기업,22.6.8 ~ 22.6.27,56명,기타,문화/역사사회공헌/교류,해외탐방-무료,지역 제한없음,22.8.1 ~ 22.11.30,대상 제한 없음
91270,서초유스센터 청소년 스마트 체험 놀이터 자원봉사자 모집,구립서초유스센터,공공기관/공기업,22.6.1 ~ 22.6.30,000명,기타,콘텐츠기타,봉사단-국내,서울 서초구,22.6.1 ~ 22.6.30,"대학생, 직장인/일반인"
91278,[굿네이버스 인천서부지부 실습모집]2022년 하계방중 실습 모집 안내,굿네이버스,기타,22.6.10 ~ 22.6.24,0명,기타,교육사회공헌/교류,기타,인천,22.7.18 ~ 22.8.12,"대학생, 직장인/일반인"
91282,2022년 생물다양성 녹색기자단 모집연장,(사)에코맘코리아,비영리단체/협회/재단,22.5.20 ~ 22.6.17,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험",언론/미디어기타,기자단기타,지역 제한없음,22.6.20 ~ 22.7.5,"청소년, 대학생"
91283,굿네이버스 인천서부지부 NGO Traveler 모집,굿네이버스 인천서부지부,기타,22.6.9 ~ 22.6.17,00명,기타,사회공헌/교류,기타,인천,22.6.27 ~ 22.8.6,대학생
91287,2022 문화콘텐츠 기획자 양성사업 <씬 메이커스(Scene Makers)> 참여자 모집,(재)부평구문화재단,공공기관/공기업,22.6.7 ~ 22.6.21,20명,"콘텐츠 기획/제작 경험, 행사 기획 경험",행사/페스티벌디자인/사진/예술/영상,서포터즈,지역 제한없음,22.7.7 ~ 22.10.6,"대학생, 직장인/일반인"
91291,[에코마케팅] 기획하는 디자이너 채용(채용연계형 인턴/신입),(주)에코마케팅,-,-,0명,모두 지원 가능,,,-,-,-
91298,"건강한 관계형성 집단상담 프로그램 ""야, 너두 건강한 연애할 수 있어"" 모집",구립서초유스센터,비영리단체/협회/재단,22.6.10 ~ 22.7.3,10명,휴학 중/시간 투자 가능,창업/자기계발사회공헌/교류,강연기타,지역 제한없음,22.7.7 ~ 22.7.28,대학생
91299,<추가모집>기술개방 혁신전문가 교육! 정규직취업연계 인턴기회 부여! 수료증 등 경쟁력!,한국기술사업화협회,비영리단체/협회/재단,22.7.7 ~ 22.7.15,0명,기타,과학/공학/기술/IT기타,강연기타,지역 제한없음,22.7.18 ~ 22.9.5,대상 제한 없음
91312,대한장애인체육회 제12기 소셜기자단 모집,대한장애인체육회,공공기관/공기업,22.6.8 ~ 22.6.21,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",행사/페스티벌체육/헬스,기자단,지역 제한없음,22.7.1 ~ 23.6.30,대학생
91313,[부산메인직업학교/국비무료지원] 디지털 웹디자인&웹퍼블리셔 양성 교육생 모집,부산메인직업학교,기타,22.6.10 ~ 22.7.1,20명,기타,교육디자인/사진/예술/영상,기타,부산,22.6.28 ~ 22.11.1,"대학생, 직장인/일반인"
91317,월드캠프 조직위원회,사단법인 국제청소년연합 (IYF) 부산지부,비영리단체/협회/재단,22.6.10 ~ 22.6.30,300명,기타,행사/페스티벌,서포터즈,지역 제한없음,22.7.3 ~ 22.7.9,대학생
91319,[은평 오랑] 청년특강 식사편(잇팅 스텝) 참가자 모집 ( ~6/24),서울청년센터 은평 오랑,공공기관/공기업,22.6.10 ~ 22.6.24,30명,기타,요리/식품기타,강연기타,서울 은평구,22.7.2 ~ 22.7.30,"대학생, 직장인/일반인"
91323,"시흥시인재양성재단 ""모꼬지 멘토링 멘토 활동 장학생"" 모집",시흥시인재양성재단,공공기관/공기업,22.6.2 ~ 22.6.17,30명,"멘토링/수업 진행 경험, 리더십",문화/역사사회공헌/교류,멘토링,경기 시흥시,22.7.6 ~ 22.8.25,대상 제한 없음
91325,[Day1company] 슈퍼루키 올인원 인턴십,데이원컴퍼니,공공기관/공기업,22.5.30 ~ 22.6.15,00명,리더십,교육콘텐츠,강연멘토링,지역 제한없음,22.7.1 ~ 22.9.30,대상 제한 없음
91343,[인구보건복지협회x하나금융나눔재단] 수도권 대학생 멘토 1기 모집,인구보건복지협회,비영리단체/협회/재단,22.5.31 ~ 22.6.19,00명,멘토링/수업 진행 경험,문화/역사교육,봉사단-국내멘토링,지역 제한없음,22.6.28 ~ 22.10.31,대학생
91349,부산도시공사 대학생 서포터즈(6기) 모집 공고,부산도시공사,-,-,0명,모두 지원 가능,,,-,-,-
91351,어벤더치커피 찐어른 서포터즈 어벤어른 2기,(주)카페폴인,중소기업,22.6.7 ~ 22.6.22,10명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 타 대외활동 경험",요리/식품콘텐츠,서포터즈,부산,22.7.1 ~ 22.9.30,직장인/일반인
