인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
101042,국립대학 육성사업 대학생 홍보대사 9기,국립대학 육성사업 발전협의회,공공기관/공기업,22.8.22 ~ 22.9.2,14명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",교육디자인/사진/예술/영상,서포터즈기자단,지역 제한없음,22.10.1 ~ 22.12.31,대학생
101043,[미니인턴X티에스엔랩] 기업 실무과제를 수행하고 IT개발자로 취업할 수 있는 기회! 채용형 미니인턴 모집 중! (~09/05),오픈놀,중소기업,22.8.24 ~ 22.9.5,0명,"컴퓨터 활용능력, 휴학 중/시간 투자 가능",과학/공학/기술/IT,기타,지역 제한없음,22.9.7 ~ 22.9.21,"대학생, 직장인/일반인"
101044,청춘닭꼬치 서포터즈 - 청춘이 1기 모집,(주)청춘에프앤비,중소기업,22.8.24 ~ 22.8.31,00명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",요리/식품콘텐츠,서포터즈,지역 제한없음,22.9.2 ~ 22.9.30,대상 제한 없음
101059,뚜벅이 자유살기,(주)메이드인피플,스타트업,22.8.16 ~ 22.9.16,0명,기타,여행/호텔/항공체육/헬스,기타,지역 제한없음,22.8.16 ~ 22.9.16,대상 제한 없음
101085,카카오엔터프라이즈와 함께 하는 K-Digital Training 7기/6기 모집,구름,공공기관/공기업,22.8.24 ~ 22.9.26,100명,기타,교육과학/공학/기술/IT,기타,지역 제한없음,22.10.7 ~ 23.2.1,직장인/일반인
101086,"누적 취업률 85% 이상 마케팅 6주 부트캠프, 그로스쿨 마케팅 러너 1기",연플,스타트업,22.8.16 ~ 22.9.15,20명,기타,경영/컨설팅/마케팅콘텐츠,마케터기타,"서울, 인천, 경기",22.9.24 ~ 22.10.29,"대학생, 직장인/일반인"
101098,제17회 부산국제매직페스티벌 BIMFUS 4기 서포터즈 모집,(사)부산국제매직페스티벌조직위원회,비영리단체/협회/재단,22.8.23 ~ 22.9.2,0명,파워블로거/SNS,행사/페스티벌디자인/사진/예술/영상,서포터즈,부산,22.9.13 ~ 22.11.13,"대학생, 직장인/일반인"
101099,"SuperWeek 2022, ‘새로운 세상을 만들다, SuperApp’ 사전등록 경품 이벤트!",티맥스와플,-,-,0명,모두 지원 가능,,,-,-,-
101105,"SuperWeek 2022, ‘새로운 세상을 만들다, SuperApp’ 사전등록 경품 이벤트!",티맥스와플,중소기업,22.8.25 ~ 22.9.5,00000명,기타,행사/페스티벌과학/공학/기술/IT,강연기타,지역 제한없음,22.8.8 ~ 22.9.5,대상 제한 없음
101111,2022년 인터넷·스마트폰 치유캠프 멘토 모집,경기도청소년상담복지센터,비영리단체/협회/재단,22.8.24 ~ 22.9.7,00명,"사진/영상/디자인 툴, 멘토링/수업 진행 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",기타,멘토링,"경기 수원시, 전라 무주군",22.9.29 ~ 22.10.6,대학생
101121,[강남장애인복지관] 발달장애청소년 면접 메이크업 시연 및 강의 자원봉사자 모집,강남장애인복지관,공공기관/공기업,22.8.25 ~ 22.9.9,2명,기타,교육뷰티/미용/화장품,봉사단-국내강연,서울 강남구,22.9.13 ~ 22.9.13,"대학생, 직장인/일반인"
101129,스쿨룩스 크루 3기 모집,(주) 프리즘커뮤니케이션,중소기업,22.8.22 ~ 22.9.4,10명,"파워블로거/SNS, 사진/영상/디자인 툴",콘텐츠,서포터즈,지역 제한없음,22.9.8 ~ 22.10.31,대상 제한 없음
101133,지역기반형 교육복지 협력사업 유플로그 멘토모집 [청소년 브이로그 멘토 / 유급],서울시립성동청소년센터,비영리단체/협회/재단,22.8.25 ~ 22.8.31,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 기타",여행/호텔/항공교육,서포터즈봉사단-국내,서울 성동구,22.8.25 ~ 22.9.9,"대학생, 직장인/일반인"
101141,2022 체인지메이커 유스리빙랩 3기,씨닷,비영리단체/협회/재단,22.8.24 ~ 22.9.19,30명,기타,사회공헌/교류,멘토링강연,지역 제한없음,22.10.1 ~ 22.12.17,대학생
101142,(무료/점심제공)굿브레인 2022 국제 콘퍼런스에 초대합니다!,더베어컴퍼니,중소기업,22.8.25 ~ 22.9.19,00명,기타,의료/보건과학/공학/기술/IT,강연기타,지역 제한없음,22.9.21 ~ 22.9.21,대상 제한 없음
101146,[EF 코리아] 2022 EF Brand Promoter 모집,(주)이에프에듀케이션퍼스트코리아,외국계기업,22.8.24 ~ 22.9.1,0명,기타,여행/호텔/항공교육,서포터즈마케터,지역 제한없음,22.9.2 ~ 22.9.17,대학생
101147,[애드캠퍼스] 애캐머 대학생 멘토단 1기 모집,주식회사 텐덤,스타트업,22.8.24 ~ 22.8.31,0명,"멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험",교육경영/컨설팅/마케팅,서포터즈멘토링,지역 제한없음,22.9.2 ~ 22.9.30,대학생
101148,"(활동비, 봉사시간 부여)[2022년 마포혁신교육지구『우리가족 마.피.아.찾기 대학생 멘토 모집』]",시립마포청소년센터,비영리단체/협회/재단,22.8.25 ~ 모집시 마감,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험, 기타",디자인/사진/예술/영상사회공헌/교류,서포터즈봉사단-국내,서울 마포구,22.9.17 ~ 22.10.8,"대학생, 직장인/일반인"
101152,[제8회 서울국제음식영화제] 자원활동가 '음식남녀' 모집(~9/19),사단법인 서울국제음식영화제,비영리단체/협회/재단,22.8.26 ~ 22.9.19,00명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌디자인/사진/예술/영상,서포터즈기타,지역 제한없음,22.10.20 ~ 22.10.27,"대학생, 직장인/일반인"
101159,"[고용노동부/아시아경제] 100% 국비무료교육 듣고 빅데이터 분석자, 핀테크 서비스기획자가 될 수 있다? 매월 훈련장려금도 받고 취뽀하자! 취업특화과정 훈련생 모집(~9.12)",(주)아시아경제,중견기업,22.8.25 ~ 22.9.12,00명,"컴퓨터 활용능력, 휴학 중/시간 투자 가능",교육과학/공학/기술/IT,기타,지역 제한없음,22.9.13 ~ 23.2.22,대상 제한 없음
101167,2022 환경창업대전 최종발표회 및 시상식,환경부,공공기관/공기업,22.9.1 ~ 22.9.2,00명,기타,행사/페스티벌기타,기타,지역 제한없음,22.9.1 ~ 22.9.2,대상 제한 없음
101168,"[과기정통부/KAIT] 내일배움카드X, 전공 무관! 국비 무료 인공지능 서비스 기획과정 교육생 모집",한국정보통신진흥협회,공공기관/공기업,22.8.11 ~ 22.9.21,00명,기타,과학/공학/기술/IT,강연기타,지역 제한없음,22.9.26 ~ 22.11.22,대상 제한 없음
101170,KB 대학생경제금융교육봉사단 폴라리스 원주 19기 모집,원주YMCA,비영리단체/협회/재단,22.8.15 ~ 22.8.31,10명,"멘토링/수업 진행 경험, 리더십, 타 대외활동 경험",교육경제/금융,봉사단-국내멘토링,강원 원주시,22.8.15 ~ 22.8.31,대학생
101172,KOICA-NGO봉사단 Edu-Corps 단원을 찾습니다!(~9/30),서울시자원봉사 센터,공공기관/공기업,22.8.22 ~ 22.9.30,40명,"멘토링/수업 진행 경험, 외국어, 휴학 중/시간 투자 가능",교육사회공헌/교류,봉사단-해외멘토링,지역 제한없음,22.11.7 ~ 23.12.31,"대학생, 직장인/일반인"
101174,[KT&G복지재단] 제61차 꿈그림 벽화그리기 일반스탭 모집,KT&G복지재단,기타,22.8.19 ~ 22.9.6,8명,기타,행사/페스티벌사회공헌/교류,봉사단-국내,서울 중랑구,22.9.17 ~ 22.9.24,대학생
101177,[미니인턴X고용노동부] HR의 A to Z가 궁금하다면?! 리얼리티한 실무경험으로 역량 있는 지원자가 되어보세요! 미니컴퍼니C 입사자 모집 중 (~09/04),오픈놀,중소기업,22.8.25 ~ 22.9.4,00명,휴학 중/시간 투자 가능,교육기타,강연멘토링,지역 제한없음,22.9.6 ~ 22.9.21,"대학생, 직장인/일반인"
101178,동원 포킷포킷 소시지 체험단 모집,동원몰,중견기업,22.8.17 ~ 22.9.7,20명,"파워블로거/SNS, 기타",요리/식품,기타,지역 제한없음,-,대상 제한 없음
101179,먼데이타임즈 영자신문사 서포터즈 6기 모집,먼데이타임즈,중소기업,22.8.29 ~ 22.9.2,0명,기타,언론/미디어콘텐츠,서포터즈,지역 제한없음,22.9.1 ~ 23.6.30,대학생
101180,2022 청량리 도시재생 청년서포터즈 모집,청량리 도시재생현장지원센터 / 동대문구청,공공기관/공기업,22.8.22 ~ 22.9.14,0명,기타,환경/에너지,서포터즈,서울 동대문구,22.9.23 ~ 22.11.30,"대학생, 직장인/일반인"
101181,마케팅 실무 전문교육 8기 모집 중,뷰티풀라이프,기타,22.8.25 ~ 22.8.29,00명,기타,언론/미디어경영/컨설팅/마케팅,강연멘토링,지역 제한없음,22.10.2 ~ 22.12.4,대상 제한 없음
101182,아트리핀(atripin) 클로즈베타 테스트 서포터즈 1기 모집,크리온,중소기업,22.8.22 ~ 22.9.4,00명,기타,디자인/사진/예술/영상과학/공학/기술/IT,서포터즈,지역 제한없음,22.9.6 ~ 22.10.4,대학생
101183,제7회 늘푸른연극제 서포터즈 모집,스튜디오반 / 제7회 늘푸른연극제운영위원회,비영리단체/협회/재단,22.8.24 ~ 22.9.12,00명,"파워블로거/SNS, 기타",디자인/사진/예술/영상,서포터즈,서울,22.9.1 ~ 23.1.31,대상 제한 없음
101185,CU공식 서포터즈 CU덕후 35기 모집,BGFretail,중견기업,22.8.23 ~ 22.8.28,80명,"파워블로거/SNS, 기타",요리/식품콘텐츠,서포터즈,지역 제한없음,22.9.2 ~ 22.10.27,"대학생, 직장인/일반인"
101186,월드 웰니스관광페어 인 서울 2022 서포터즈 모집,"세계비즈앤스포츠월드, 세계일보, 서울관광재단",비영리단체/협회/재단,22.8.24 ~ 22.8.30,0명,"사진/영상/디자인 툴, 기타",콘텐츠,서포터즈,서울,22.9.5 ~ 22.10.2,대상 제한 없음
101187,네이처리퍼블릭 대학생 온라인 리뷰 서포터즈 네리뷰어 6기 모집,네이처리퍼블릭,중견기업,22.8.24 ~ 22.9.4,30명,기타,뷰티/미용/화장품콘텐츠,서포터즈,지역 제한없음,22.9.14 ~ 23.1.31,대학생
101195,2022년 제5회 환자안전주간 행사 국민의 안전을 지키는 '정확하고 올바른 투약',"보건복지부, 중앙환자안전센터, 의료기관평가인증원",공공기관/공기업,22.8.24 ~ 22.9.13,0명,기타,디자인/사진/예술/영상의료/보건,기타,서울,22.9.17 ~ 22.9.17,대상 제한 없음
101201,[DB손해보험] 대학생 서포터즈 DREAMER 10기 모집 (~9/4),DB손해보험,대기업,22.8.26 ~ 22.9.4,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 기타",경제/금융경영/컨설팅/마케팅,서포터즈마케터,지역 제한없음,22.9.8 ~ 22.9.23,대학생
101216,[쓰담쓰담] (자)신과 함께 모집(~﻿08/28 24:00),쓰담쓰담,비영리단체/협회/재단,22.8.25 ~ 22.8.28,40명,기타,행사/페스티벌창업/자기계발,기타,부산 중구,22.8.29 ~ 22.8.30,대학생
101236,아이엘프유 서포터즈 모집,렉시코리아,스타트업,22.8.26 ~ 22.9.4,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",디자인/사진/예술/영상뷰티/미용/화장품,서포터즈,지역 제한없음,22.9.4 ~ 22.12.3,대상 제한 없음
101238,윈스펙 공기업 취업 서포터즈 40기 모집,윈스펙,중소기업,22.8.26 ~ 22.9.8,200명,파워블로거/SNS,교육,서포터즈,지역 제한없음,22.9.13 ~ 22.9.23,대상 제한 없음
101239,더아로마샵 화장품 서포터즈 아로마리 5기 모집,(주) 겔로이인터내셔널,중소기업,22.8.26 ~ 22.9.30,50명,"파워블로거/SNS, 사진/영상/디자인 툴",뷰티/미용/화장품,기타,지역 제한없음,22.10.3 ~ 22.10.18,대상 제한 없음
101241,효순효식 이모티콘 제작 서포터즈,라이프프랜드(주),중소기업,22.8.26 ~ 22.9.18,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",디자인/사진/예술/영상콘텐츠,서포터즈기타,지역 제한없음,22.9.28 ~ 22.11.30,대학생
101246,대학생 홍보대사 핫페퍼스 7기를 모집합니다!,페퍼저축은행,금융권,22.8.26 ~ 22.9.18,0명,기타,경제/금융체육/헬스,서포터즈마케터,지역 제한없음,22.10.4 ~ 22.12.2,대학생
101263,trimm 라이더 2기 모집 (舊 trimm 서포터즈),레이시오 유한책임회사,중소기업,22.8.26 ~ 22.9.6,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",체육/헬스,서포터즈,지역 제한없음,22.9.13 ~ 22.11.14,대상 제한 없음
101272,<대한민국 메타-NFT 1000만명 양병설 두번째 프로젝트! 전국 대학생 1만명 대상 무료 NFT 대방출>,(주)코리아크로노스,비영리단체/협회/재단,22.8.26 ~ 22.9.2,10000명,"컴퓨터 활용능력, 휴학 중/시간 투자 가능",교육경제/금융,강연멘토링,지역 제한없음,22.9.3 ~ 22.9.3,대학생
101291,2022,(주) 캡슐미디어,-,-,0명,모두 지원 가능,,,-,-,-
101292,2022 경남코리아컨텐츠랩 1인크리에이터 양성교육 2기 수강생 모집,(주) 캡슐미디어,중소기업,22.8.26 ~ 22.9.16,0명,콘텐츠 기획/제작 경험,콘텐츠,강연,"경상 거제시, 거창군, 고성군, 김해시, 남해군, 밀양시, 사천시, 산청군, 양산시, 의령군, 진주시, 창녕군, 창원시, 통영시, 하동군, 함안군, 함양군, 합천군",22.10.4 ~ 22.11.18,대상 제한 없음
101295,2022년 경남콘텐츠코리아랩 별별창작소 콘텐츠 스텝UP!하다 콘텐츠 실무교육 2기 수강생 모집,(주) 캡슐미디어,중소기업,22.8.26 ~ 22.9.23,0명,기타,콘텐츠,강연,"경상 거제시, 거창군, 고성군, 김해시, 남해군, 밀양시, 사천시, 산청군, 양산시, 의령군, 진주시, 창녕군, 창원시, 통영시, 하동군, 함양군, 합천군",22.10.4 ~ 22.11.21,대상 제한 없음
101297,디지털 광고 마케팅 릴레이 특강,한신대학교,비영리단체/협회/재단,22.8.24 ~ 22.8.29,00명,기타,교육경영/컨설팅/마케팅,강연,지역 제한없음,22.8.30 ~ 22.9.6,"대학생, 직장인/일반인"
101302,[정부전액지원] 초!고도성장 AI엔지니어 부트캠프 4기 모집중,에이블런,중소기업,22.8.22 ~ 22.9.19,50명,기타,과학/공학/기술/IT,강연,지역 제한없음,22.10.4 ~ 23.3.31,대상 제한 없음
101307,기후변화청년모임 BigWave 2022 하반기 정기모집(~9.8.목),기후변화청년모임 BigWave,비영리단체/협회/재단,22.8.24 ~ 22.9.8,00명,"휴학 중/시간 투자 가능, 행사 기획 경험",환경/에너지사회공헌/교류,기타,지역 제한없음,22.9.26 ~ 23.2.28,대상 제한 없음
101313,공기업 직업교육 수료증 4개 획득! 에듀퓨어 공.취.가 서포터즈 32기 모집♥,(주)이밸류마크,중소기업,22.8.26 ~ 22.9.8,200명,파워블로거/SNS,교육,서포터즈,지역 제한없음,22.9.8 ~ 22.9.20,대상 제한 없음
101314,한국꿈재단 런치위드히어로 2기 서포터즈 모집,한국꿈재단,비영리단체/협회/재단,22.8.26 ~ 22.9.12,5명,"멘토링/수업 진행 경험, 타 대외활동 경험",교육콘텐츠,서포터즈멘토링,서울 영등포구,22.9.19 ~ 22.11.18,"대학생, 직장인/일반인"
101315,제18회 전국 청소년 저작권 글짓기 대회,KEB하나은행,-,-,0명,모두 지원 가능,,,-,-,-
101319,칸 라이언즈 x 서울 _ 영 라이언즈 서포터즈 8기 모집,칸 라이언즈 한국사무국,중소기업,22.8.26 ~ 22.9.6,15명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 외국어, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌콘텐츠,서포터즈기자단,서울,22.9.21 ~ 22.9.23,"대학생, 직장인/일반인"
101322,"[교육봉사] 마음책방 대학생 교육봉사자 모집(~8/31 / 동천역, 안양역 부근)",피치마켓,비영리단체/협회/재단,22.8.22 ~ 22.8.31,4명,멘토링/수업 진행 경험,교육사회공헌/교류,봉사단-국내,"경기 만안구, 수지구",22.8.22 ~ 22.8.31,대학생
101345,제7회 커피 29초영화제 서포터즈 모집,한국경제신문 / 29초영화제사무국,중견기업,22.8.23 ~ 22.8.28,30명,"파워블로거/SNS, 사진/영상/디자인 툴, 기타",디자인/사진/예술/영상,서포터즈,지역 제한없음,22.8.30 ~ 22.9.23,대상 제한 없음
101348,부산관광 글로벌 서포터즈 부산프렌즈 2기 모집,부산광역시,공공기관/공기업,22.8.22 ~ 22.9.4,80명,기타,여행/호텔/항공,서포터즈,부산,22.9.1 ~ 23.2.28,대학생
101350,광양시 중마장애인복지관 2022년 제1기 홍보서포터즈 추가모집,광양시중마장애인복지관,기타,22.8.25 ~ 22.8.31,0명,"파워블로거/SNS, 기타",정치/사회/법률콘텐츠,서포터즈,지역 제한없음,22.9.1 ~ 22.11.30,"대학생, 직장인/일반인"
101352,KT&G복지재단 제61차 아름드리 꿈그림 벽화그리기 일반스탭 모집,KT&G복지재단,비영리단체/협회/재단,22.8.19 ~ 22.9.6,0명,기타,디자인/사진/예술/영상,봉사단-국내,서울 중랑구,22.9.17 ~ 22.9.24,대학생
101355,국립호남권생물자원관 섬모아상생봉사단 1기 모집,국립호남권생물자원관,기타,22.8.17 ~ 22.8.31,0명,기타,환경/에너지,봉사단-국내,전라,22.9.1 ~ 23.12.31,대상 제한 없음
101358,"제5회 전주국제단편영화제 자원활동가, 관객심사단 모집","(사)문화콘텐츠연구소 시네숲 / 전주국제단편영화제 조직, 집행위원회",비영리단체/협회/재단,22.8.19 ~ 22.8.31,10명,기타,디자인/사진/예술/영상,봉사단-국내,전라 전주시,22.9.28 ~ 22.10.3,대학생
101361,자양종합사회복지관 경로식당 / 밑반찬 배달 자원봉사자 모집,자양종합사회복지관,비영리단체/협회/재단,22.8.23 ~ 22.9.18,0명,기타,요리/식품,봉사단-국내,서울 광진구,-,대학생
101379,유학생을 위한 과제 첨삭 봉사자 모집,국제청년센터,비영리단체/협회/재단,22.8.27 ~ 22.9.7,0명,"외국어, 기타",교육기타,봉사단-국내기타,지역 제한없음,22.9.15 ~ 22.12.15,대학생
101381,‘2022 서울워크’ 자원 봉사자 모집,국제청년센터,비영리단체/협회/재단,22.8.27 ~ 22.10.5,00명,"콘텐츠 기획/제작 경험, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",사회공헌/교류기타,봉사단-국내기타,"서울, 인천, 경기",22.9.3 ~ 22.10.10,대학생
101389,포토그래메트리를 활용한 실감형 디지털 리소스(3D 에셋) 제작,한국메타버스산업협회,비영리단체/협회/재단,22.8.25 ~ 22.9.8,15명,"사진/영상/디자인 툴, 휴학 중/시간 투자 가능",과학/공학/기술/IT,멘토링,지역 제한없음,22.8.25 ~ 22.9.8,대상 제한 없음
101394,[추가모집] 2022 세계무형문화유산포럼 랜선 서포터즈 모집,세계무형문화유산포럼 운영사무국,비영리단체/협회/재단,22.8.29 ~ 모집시 마감,00명,"파워블로거/SNS, 타 대외활동 경험",문화/역사,서포터즈강연,지역 제한없음,22.9.5 ~ 22.9.23,대학생
101396,블록체인 기술사업화 실무 프로젝트,한국취업센터,기타,22.7.15 ~ 22.8.29,30명,기타,과학/공학/기술/IT기타,멘토링강연,"부산, 울산, 경상",22.8.30 ~ 22.11.4,대상 제한 없음
101400,"[무료교육, 특전제공] 채용연계형 빅데이터 교육_기업멤버십SW캠프",글로벌소프트웨어캠퍼스,중소기업,22.8.29 ~ 22.9.18,24명,기타,기타,기타,지역 제한없음,22.9.19 ~ 23.4.27,대상 제한 없음
101401,[SBA서울산업진흥원] 청년취업사관학교 UXUI/3D그래픽 교육생 모집 (전액지원),SBA서울산업진흥원,공공기관/공기업,22.8.29 ~ 22.9.18,00명,기타,과학/공학/기술/IT,기타멘토링,지역 제한없음,22.9.26 ~ 23.1.20,대상 제한 없음
101408,엔지닉 반도체 빡공스터디 28기,엔지닉,중소기업,22.8.29 ~ 22.9.16,300명,기타,교육과학/공학/기술/IT,멘토링기타,지역 제한없음,22.9.19 ~ 22.9.30,대상 제한 없음
101414,[토익스피킹] 공식채점관의 무료 토스 인강 체험단 모집 (~9/12),토커비,중소기업,22.8.29 ~ 22.9.12,00명,기타,기타,기타,지역 제한없음,22.9.13 ~ 22.9.17,대상 제한 없음
101417,[한국산업인력공단] K-Move인도취업연수과정 8기 연수생 선발 (서울지역),한국산업인력공단,공공기관/공기업,22.8.29 ~ 모집시 마감,00명,기타,경영/컨설팅/마케팅,멘토링강연,지역 제한없음,22.9.26 ~ 23.2.8,대상 제한 없음
101436,국내·외 유통 대기업 현직자와 함께하는 루키들의 직무캠프 9기: 마케팅편,루키즈 캠퍼스,중소기업,22.8.29 ~ 22.9.7,15명,"컴퓨터 활용능력, 리더십, 타 대외활동 경험",교육경영/컨설팅/마케팅,멘토링마케터,지역 제한없음,22.9.13 ~ 22.9.15,"대학생, 직장인/일반인"
101443,2nd H.eco Awards | 제2회 헤럴드 에코어워드,(주)헤럴드,-,-,0명,모두 지원 가능,,,-,-,-
101446,"[고용노동부 IT취업교육] 프로젝트 기반 핀테크 서비스 자바 개발자 9, 10월",아이티윌 부산교육센터,기타,22.8.29 ~ 22.9.22,30명,컴퓨터 활용능력,교육과학/공학/기술/IT,강연기타,부산 부산진구,22.9.22 ~ 23.3.15,"대학생, 직장인/일반인"
101449,국제청년센터 런던지부 청년 설립단원 모집,국제청년센터,비영리단체/협회/재단,22.8.29 ~ 상시모집,00명,기타,문화/역사사회공헌/교류,봉사단-해외기타,해외,22.8.29 ~ 23.1.15,대학생
101453,[국립중앙도서관] 1인 미디어 아카데미 <지식 크리에이터 양성과정 기초반>,(주) 캡슐미디어,중소기업,22.8.29 ~ 22.9.18,16명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상콘텐츠,강연,지역 제한없음,22.10.5 ~ 22.10.28,대상 제한 없음
101456,유아성폭력예방인형극 자원봉사자 모집,굿네이버스 경기서부지부,비영리단체/협회/재단,22.8.29 ~ 23.1.3,00명,"휴학 중/시간 투자 가능, 타 대외활동 경험",교육,강연봉사단-국내,지역 제한없음,22.9.1 ~ 22.12.31,"대학생, 직장인/일반인"
101459,[하안종합사회복지관] 어르신 자서전 제작 활동 자원봉사자 모집,하안종합사회복지관,비영리단체/협회/재단,22.8.29 ~ 22.9.28,20명,기타,사회공헌/교류기타,봉사단-국내서포터즈,경기 광명시,22.9.17 ~ 22.11.30,"청소년, 대학생"
101466,커리어 플래닝 「내가 디자인 하는 JOB」,디노마드,기타,22.8.26 ~ 22.9.18,20명,기타,교육,강연,지역 제한없음,22.9.25 ~ 22.9.25,대상 제한 없음
101468,♥로컬크리에이터 대학생 여행기자단 ＜여담기자단 4기＞모집♥,스마트관광신문,중소기업,22.8.29 ~ 22.9.16,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",여행/호텔/항공언론/미디어,마케터기자단,지역 제한없음,22.10.1 ~ 23.3.31,대학생
101469,2022 디지털기반 섬유패션 아카데미21기 교육생 모집,부산섬유패션산업연합회,비영리단체/협회/재단,22.8.29 ~ 22.9.15,0명,기타,교육경영/컨설팅/마케팅,서포터즈멘토링,부산,22.9.20 ~ 22.10.13,대상 제한 없음
101472,MBC Drama Creative Staff 6기 모집,주식회사 문화방송,중견기업,22.8.26 ~ 22.9.9,0명,기타,언론/미디어디자인/사진/예술/영상,서포터즈멘토링,서울 마포구,22.10.19 ~ 23.1.31,대상 제한 없음
101476,"[국립중앙도서관] 청년 북튜버 특강 <청년, 북튜버 시장에서 살아남기>",(주) 캡슐미디어,중소기업,22.8.29 ~ 22.9.21,200명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상콘텐츠,강연,지역 제한없음,22.9.28 ~ 22.9.28,대상 제한 없음
101479,제2회 열 줄 소설 공모전,컴퍼니에스에스(주),-,-,0명,모두 지원 가능,,,-,-,-
101490,2022 충무로영화제-감독주간 자원활동가 모집,중구문화재단,비영리단체/협회/재단,22.8.16 ~ 22.9.16,00명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",문화/역사행사/페스티벌,봉사단-국내서포터즈,지역 제한없음,22.10.27 ~ 22.11.2,"대학생, 직장인/일반인"
101508,[수강료0원] K-디지털 트레이닝 | 프로그래밍 게임개발 양성자 안내,(주)JJENC / 예일직업전문학교,중소기업,22.8.29 ~ 22.9.30,30명,"콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",과학/공학/기술/IT콘텐츠,강연멘토링,"부산, 대구, 울산, 경상",22.9.23 ~ 23.4.13,대상 제한 없음
101509,제3회 국토교통부×스타트업×청년재단 '커피챗' 참여자 모집_모빌리티 서비스,재단법인 청년재단,비영리단체/협회/재단,22.8.28 ~ 22.9.1,30명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 기타",교육창업/자기계발,강연,서울 종로구,-,"대학생, 직장인/일반인"
101510,AI인터뷰 무료 체험 및 개인별 맞춤 진단 안내,서울글로벌창업인재허브,기타,22.8.29 ~ 22.12.16,00명,기타,창업/자기계발기타,기타,지역 제한없음,22.12.16 ~ 22.12.16,대상 제한 없음
101514,"?2022 콘텐츠 창의인재동반사업 오픈 특강 ""문화콘텐츠 산업의 변화, 트렌드 따라잡기"" (22.09.16)?",(주)알비더블유,중소기업,22.8.29 ~ 22.9.16,0명,기타,교육콘텐츠,강연멘토링,지역 제한없음,22.9.16 ~ 22.9.16,대상 제한 없음
101515,자이 온라인LIVE 요가 서포터즈 모집!!,주식회사 자이,중소기업,22.8.26 ~ 22.9.4,00명,"파워블로거/SNS, 기타",체육/헬스뷰티/미용/화장품,서포터즈마케터,지역 제한없음,22.9.13 ~ 22.10.16,대상 제한 없음
101523,가장 쉽고 빠른 주린이 탈출! <주식 기초 과정>,한국증권인재개발원,중소기업,22.7.29 ~ 22.9.20,00명,"파워블로거/SNS, 멘토링/수업 진행 경험, 휴학 중/시간 투자 가능",교육경제/금융,강연멘토링,서울 서대문구,22.9.26 ~ 22.10.27,대상 제한 없음
101524,2022 인천포크페스티벌 서포터즈 모집,(주)몬스터레코드,중소기업,22.8.29 ~ 22.9.12,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 타 대외활동 경험",행사/페스티벌,서포터즈,인천,22.9.19 ~ 22.10.16,"대학생, 직장인/일반인"
101525,"""깨비시장 가는 날 [차없DAY]"" 행사 차량통제 자원봉사자 모집",목3동 도시재생 현장지원센터,공공기관/공기업,22.8.29 ~ 22.9.2,4명,기타,문화/역사행사/페스티벌,봉사단-국내,지역 제한없음,22.9.3 ~ 22.9.3,대상 제한 없음
101574,2022년 PH 시민리포터 모집,포항문화재단,비영리단체/협회/재단,22.8.29 ~ 22.9.7,15명,기타,경영/컨설팅/마케팅,서포터즈,지역 제한없음,22.9.1 ~ 22.12.31,"대학생, 직장인/일반인"
