인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
76612,스칸스킨 공식 앰버서더 1기 모집,오퍼스아시아,중소기업,22.1.17 ~ 22.1.30,50명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력",뷰티/미용/화장품기타,서포터즈,지역 제한없음,22.2.9 ~ 22.3.22,대상 제한 없음
76617,2022 산격3동 도시재생 청년 서포터즈 모집,산격3동 도시재생현장지원센터,공공기관/공기업,22.1.10 ~ 22.1.26,4명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험",콘텐츠기타,서포터즈기자단,대구 북구,22.2.1 ~ 22.4.30,대학생
76621,[온유] 취준생을 위한 취업 멘토링_BM아카데미 1기 모집,주식회사 온유,중소기업,22.1.10 ~ 22.2.2,100명,기타,뷰티/미용/화장품창업/자기계발,서포터즈멘토링,지역 제한없음,22.2.3 ~ 22.3.10,"대학생, 직장인/일반인"
76623,에버랜드 마케터스 5기 모집,에버랜드리조트,기타,22.1.17 ~ 22.2.2,12명,기타,콘텐츠기타,서포터즈기타,지역 제한없음,22.3.5 ~ 22.8.31,대학생
76624,2022년 경기도민기자단 모집,경기도청,공공기관/공기업,22.1.4 ~ 22.1.19,70명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",콘텐츠기타,기자단,경기,22.1.26 ~ 22.12.31,대상 제한 없음
76625,외교부 서포터스 20기 모집,외교부,공공기관/공기업,22.1.7 ~ 22.1.24,30명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 외국어",언론/미디어콘텐츠,서포터즈기자단,지역 제한없음,22.3.4 ~ 22.9.2,대상 제한 없음
76626,부산광역시 영도구 SNS 서포터즈 'YOUNG도 인싸' 제3기 모집,부산광역시 영도구청,공공기관/공기업,22.1.17 ~ 22.2.4,20명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",콘텐츠기타,서포터즈,부산,22.2.8 ~ 23.1.31,"대학생, 직장인/일반인"
76628,2022년 진주시 학생 웹툰 작가단 모집,진주시,공공기관/공기업,22.1.14 ~ 22.2.13,5명,기타,디자인/사진/예술/영상기타,기타,지역 제한없음,22.3.1 ~ 22.12.31,대상 제한 없음
76633,제4기 기획단 꿈꾼,인천서구시설관리공단 검단청소년센터,공공기관/공기업,22.1.17 ~ 22.2.11,10명,멘토링/수업 진행 경험,교육사회공헌/교류,서포터즈멘토링,지역 제한없음,22.2.26 ~ 22.12.10,"대학생, 직장인/일반인"
76641,"공부하는 집사, 댕냥노하우 리뷰 대회!",주식회사 탑인터큐브,중견기업,22.2.25 ~ 모집시 마감,00명,파워블로거/SNS,콘텐츠기타,기자단기타,지역 제한없음,22.1.17 ~ 22.2.18,대상 제한 없음
76648,"[인재양성 HR연구소] 비대면 제약바이오 기업탐방 (01/25, 화)",인재양성 HR연구소,중소기업,22.1.18 ~ 22.2.3,00명,기타,교육,강연멘토링,서울,22.1.25 ~ 22.1.25,대학생
76653,[영남일보] 희망인재 프로젝트 17기 희망멘토단 모집(-1/31),영남일보,기타,22.1.1 ~ 22.1.31,0명,"사진/영상/디자인 툴, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 행사 기획 경험",행사/페스티벌사회공헌/교류,봉사단-국내멘토링,지역 제한없음,22.2.1 ~ 22.8.1,대학생
76654,대학생 ESG위원회 3기 모집 공고,파이브세컨즈,중소기업,22.1.11 ~ 22.2.2,40명,기타,기타,기타서포터즈,지역 제한없음,22.2.10 ~ 22.6.30,대학생
76673,시사일본어사&시사중국어사 대학생 기자단 모집(~2/13),시사일본어사,기타,22.1.10 ~ 22.2.13,10명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 외국어",여행/호텔/항공언론/미디어,기자단,"서울, 경기",22.3.1 ~ 22.8.31,대학생
76675,cjdt,서울특별시립청소년활동진흥센터,-,-,0명,모두 지원 가능,,,-,-,-
76677,2022년 청소년활동 볼런테인먼트 '무궁무진6기' 절찬 모집중,함지골청소년수련관,비영리단체/협회/재단,22.1.19 ~ 상시모집,10명,"리더십, 휴학 중/시간 투자 가능",디자인/사진/예술/영상사회공헌/교류,서포터즈봉사단-국내,지역 제한없음,22.1.19 ~ 22.12.31,"대학생, 직장인/일반인"
76682,2022 인천미디어크리에이터단 모집,인천시,공공기관/공기업,22.1.18 ~ 22.2.14,15명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상콘텐츠,서포터즈기자단,인천,22.3.1 ~ 22.12.31,대상 제한 없음
76688,"[9기 서포터즈 모집] 미디어통계포털 서포터즈 '스탯메이트'를 모집합니다!?(feat.방송,미디어,통계 관심있는 사람들 모여라!)",kisdistat 미디어통계포털,공공기관/공기업,22.1.19 ~ 22.1.27,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험",언론/미디어디자인/사진/예술/영상,서포터즈,지역 제한없음,22.3.1 ~ 22.12.31,대학생
76689,2022년 동작구 청소년참여위원회 위원을 모집합니다!,동작청소년문화의집,공공기관/공기업,22.1.14 ~ 22.2.14,15명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",정치/사회/법률사회공헌/교류,봉사단-국내기타,"서울 관악구, 금천구, 동작구, 영등포구",22.2.26 ~ 23.2.25,"청소년, 대학생"
76690,국립대학 육성사업 대학생 홍보대사 7기·8기 모집,국립대학 육성사업 발전협의회,공공기관/공기업,22.1.17 ~ 22.2.3,28명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",언론/미디어디자인/사진/예술/영상,서포터즈,지역 제한없음,22.3.1 ~ 22.8.31,대학생
76703,test,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
76706,링커리어링커리어,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
76708,dsfadsfadsf,이태석컴퍼니,-,-,0명,모두 지원 가능,,,-,-,-
76713,유트랜스퍼 서포터즈 2기,(주)유핀테크허브,중소기업,22.1.19 ~ 22.2.6,00명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",경영/컨설팅/마케팅콘텐츠,서포터즈마케터,지역 제한없음,22.3.1 ~ 22.6.30,"대학생, 직장인/일반인"
76714,[한국핀테크지원센터] 10기 핀테크 기자단 모집,리컴나인,비영리단체/협회/재단,22.1.17 ~ 22.2.14,10명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험",경제/금융과학/공학/기술/IT,기자단서포터즈,지역 제한없음,22.1.17 ~ 22.2.20,"대학생, 직장인/일반인"
76721,2022년 대학생멘토단 진로스토리텔러 10기 모집,시립마포청소년센터,공공기관/공기업,22.1.19 ~ 22.2.4,00명,휴학 중/시간 투자 가능,기타,강연멘토링,서울 마포구,22.2.26 ~ 22.12.31,대학생
76724,초록우산어린이재단 대구아동보호전문기관 2022 온라인서포터즈(3기) 모집,초록우산어린이재단 대구아동보호전문기관,비영리단체/협회/재단,22.1.19 ~ 22.2.13,15명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",사회공헌/교류,서포터즈,대구 중구,22.2.26 ~ 22.12.31,대학생
76730,2022년 구립잠실청소년센터 자치동아리 모집,구립잠실청소년센터,공공기관/공기업,22.1.18 ~ 22.2.21,45명,기타,문화/역사콘텐츠,기자단서포터즈,서울 송파구,22.1.18 ~ 22.2.21,청소년
76732,[무료/세미나] 국비지원으로 배민&마켓컬리 개발자 되는 법 A to Z,에이블런,중소기업,22.1.13 ~ 22.1.26,100명,기타,과학/공학/기술/IT,강연멘토링,지역 제한없음,22.1.27 ~ 22.1.27,대상 제한 없음
76741,ㄴㅇㅁ,이태석컴퍼니,-,-,0명,모두 지원 가능,,,-,-,-
76743,234234,이태석컴퍼니,-,-,0명,모두 지원 가능,,,-,-,-
76744,ㅁㄴㅇㄹㅁㅇㄴㄹ,이태석컴퍼니,-,-,0명,모두 지원 가능,,,-,-,-
76747,2022년 구립잠실청소년센터 활동서포터즈 모집,구립잠실청소년센터,기타,22.1.18 ~ 22.2.21,15명,기타,문화/역사교육,서포터즈,서울 송파구,22.1.18 ~ 22.2.21,대학생
76751,[KOBACOx라카이코리아] 아동학대 예방 캠페인 / 착한의심 이벤트 “귀 기울여 주실거죠”,유브레인커뮤니케이션즈,-,-,0명,모두 지원 가능,,,-,-,-
76757,2022 군포시청소년재단 사회적가치혁신센터 꿈이지 대학생 멘토단 모집,군포시청소년재단 사회적가치혁신센터,중소기업,22.1.17 ~ 22.2.18,0명,기타,기타,멘토링,경기 군포시,22.1.17 ~ 22.2.18,대학생
76758,세이브더칠드런 영세이버 13기 모집,세이브더칠드런 서부지부,비영리단체/협회/재단,22.1.14 ~ 22.2.6,0명,기타,기타,서포터즈,대전,22.3.1 ~ 22.12.1,대학생
76760,9기 서포터즈 모집 - 미디어통계포털 서포터즈 스탯메이트 모집,정보통신정책연구원,공공기관/공기업,22.1.19 ~ 22.1.27,0명,콘텐츠 기획/제작 경험,콘텐츠,서포터즈,지역 제한없음,22.3.1 ~ 22.12.1,대학생
76767,2022년 사이언스타임즈 리포터 모집,한국과학창의재단,공공기관/공기업,22.1.13 ~ 22.8.10,2명,"취재/인터뷰/기사 경험, 휴학 중/시간 투자 가능",언론/미디어과학/공학/기술/IT,기자단,지역 제한없음,22.2.7 ~ 22.12.31,"대학생, 직장인/일반인"
76772,2022년 서울시 대표기획단 '블루브레인' 11기 모집,서울특별시립보라매청소년센터,공공기관/공기업,22.1.19 ~ 22.2.16,200명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌사회공헌/교류,서포터즈,지역 제한없음,22.2.17 ~ 22.3.19,대상 제한 없음
76773,[해외문화홍보원]제14기 대한민국 바로알림단 모집(~2.15(화)),문화체육관광부 해외문화홍보원,공공기관/공기업,22.1.21 ~ 22.2.15,70명,외국어,언론/미디어문화/역사,서포터즈,지역 제한없음,22.3.17 ~ 22.12.31,"대학생, 직장인/일반인"
76774,2022 토목공학 UCC 경진대회,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
76782,히어메이드 1기 제로웨이스트 SNS / 블로그 온라인 서포터즈 모집,히어메이드,중소기업,22.1.21 ~ 22.2.22,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",환경/에너지유통/물류,서포터즈마케터,지역 제한없음,22.3.1 ~ 22.6.30,"대학생, 직장인/일반인"
76784,한국법무보호복지공단 대학생 위원회 하람 4기 모집,한국법무보호복지공단인천지부,공공기관/공기업,22.1.19 ~ 22.2.2,00명,사진/영상/디자인 툴,교육사회공헌/교류,서포터즈멘토링,"서울, 인천, 경기",22.3.1 ~ 23.2.28,대학생
76802,[퀸즈스마일] 페스티벌 서포터즈 1기 모집,주식회사 퀸즈스마일,중소기업,22.1.20 ~ 22.2.6,8명,"콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 행사 기획 경험",행사/페스티벌콘텐츠,서포터즈마케터,지역 제한없음,22.1.20 ~ 22.2.6,"대학생, 직장인/일반인"
76804,2022년 특성화사업 미래인재 서포터즈 모집,서울시립성동청소년센터,공공기관/공기업,22.1.19 ~ 22.2.11,15명,"콘텐츠 기획/제작 경험, 기타",행사/페스티벌과학/공학/기술/IT,서포터즈멘토링,"서울, 경기",22.3.5 ~ 22.12.24,대학생
76810,[아시아교류협회] K-water 장학회 2022 서포터즈 모집(~2/10),(사)아시아교류협회,비영리단체/협회/재단,22.1.20 ~ 22.2.10,3명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",행사/페스티벌콘텐츠,서포터즈,지역 제한없음,22.1.20 ~ 22.2.10,대학생
76812,제15기 국가보훈처 온라인 서포터즈 모집,리컴나인,공공기관/공기업,22.1.19 ~ 22.2.10,00명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험",문화/역사,서포터즈기자단,지역 제한없음,22.2.14 ~ 22.12.31,"대학생, 직장인/일반인"
76817,사회복지 SNS 마케팅 <다올누리 서포터즈 1기> 모집,사회적협동조합 양주도우누리,비영리단체/협회/재단,22.1.12 ~ 22.1.26,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 타 대외활동 경험",경영/컨설팅/마케팅콘텐츠,서포터즈마케터,지역 제한없음,22.2.1 ~ 22.5.1,대학생
76820,[군포시청소년재단 당동청소년문화의집] 청년서포터즈 모집,군포시청소년재단,공공기관/공기업,22.1.20 ~ 22.2.12,00명,"멘토링/수업 진행 경험, 휴학 중/시간 투자 가능",교육사회공헌/교류,서포터즈봉사단-국내,경기 군포시,22.1.20 ~ 22.2.12,대상 제한 없음
76838,해피머니 SNS 콘텐츠 크리에이터 <해피크리에이터 1기> 모집,해피머니아이엔씨,중소기업,22.1.19 ~ 22.2.20,12명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",경영/컨설팅/마케팅콘텐츠,서포터즈마케터,지역 제한없음,22.2.24 ~ 22.12.31,대학생
76843,2022년 성동청소년센터 서포터즈 별마루 3기 모집,서울시립성동청소년센터,비영리단체/협회/재단,22.1.20 ~ 22.2.10,10명,"멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험",콘텐츠,서포터즈,"서울, 경기",22.2.15 ~ 22.3.2,대학생
76847,2022년 서울특별시립청소년활동진흥센터 청소년 서포터즈단 [기간연장],서울특별시립청소년활동진흥센터,기타,22.1.21 ~ 22.2.13,20명,"멘토링/수업 진행 경험, 타 대외활동 경험",행사/페스티벌교육,서포터즈봉사단-국내,서울,22.2.16 ~ 22.12.31,"대학생, 직장인/일반인"
76848,[2022년 커리어투어 장학금] 너의 길을 응원해! (~2/6),(주)커리어투어,중소기업,22.1.20 ~ 22.2.6,4명,기타,창업/자기계발기타,기타,지역 제한없음,22.1.20 ~ 22.2.6,대상 제한 없음
76852,아트인사이트 에디터 25기,아트인사이트,중소기업,22.2.1 ~ 22.2.22,35명,기타,언론/미디어콘텐츠,마케터기자단,지역 제한없음,22.3.1 ~ 22.6.30,대상 제한 없음
76856,[SOVAC AMBASSADOR 3기] 대학생 홍보대사,파이브세컨즈,중소기업,22.1.18 ~ 22.2.13,50명,콘텐츠 기획/제작 경험,경영/컨설팅/마케팅사회공헌/교류,서포터즈기타,지역 제한없음,22.2.22 ~ 22.6.30,대학생
76860,2022 제니셀 비즈니스 서포터즈 1기를 모집합니다!,(주)나래씨앤에스,중소기업,22.1.17 ~ 22.1.27,00명,파워블로거/SNS,경영/컨설팅/마케팅뷰티/미용/화장품,서포터즈마케터,지역 제한없음,22.2.7 ~ 22.12.30,대학생
76861,코코포레 서포터즈 코코프렌2기 모집,(주)코코포레,중소기업,22.1.24 ~ 22.2.6,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",뷰티/미용/화장품,서포터즈,지역 제한없음,22.2.14 ~ 22.3.27,"대학생, 직장인/일반인"
76864,[하나누리 목도리 남북을 잇다 시즌10 : 비대면 목도리 뜨기 봉사,사단법인 하나누리,비영리단체/협회/재단,22.1.20 ~ 22.7.31,0명,기타,교육사회공헌/교류,봉사단-국내서포터즈,지역 제한없음,22.1.20 ~ 22.7.31,대상 제한 없음
76879,한국소비자원 제6기 소비자안전모니터 모집,한국소비자원,공공기관/공기업,22.1.19 ~ 22.2.6,50명,기타,언론/미디어기타,서포터즈,지역 제한없음,22.2.7 ~ 22.12.31,"대학생, 직장인/일반인"
76890,"[도봉청소년누리터위드] 청소년자치활동단 청소년운영위원회 ""위드유"" 신규 위원 모집",도봉청소년누리터위드,비영리단체/협회/재단,22.1.20 ~ 모집시 마감,15명,"리더십, 행사 기획 경험",행사/페스티벌콘텐츠,봉사단-국내기타,"서울 강북구, 노원구, 도봉구",22.3.1 ~ 23.2.28,"청소년, 대학생"
76895,2022년 세종광역치매센터 SNS서포터즈5기 모집,세종특별자치시광역치매센터,비영리단체/협회/재단,22.1.17 ~ 22.2.2,6명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",의료/보건콘텐츠,서포터즈,지역 제한없음,22.1.17 ~ 22.2.2,대상 제한 없음
76905,유튜브스튜디오 독일어 콘텐츠 기획 인턴,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
76915,IT팀 QA 인턴,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
76928,[무료 온라인 코딩 대외활동] 코뮤니티 모각코 2022년 2월 참가자 모집,주식회사 휴몬랩,중소기업,22.1.20 ~ 22.3.14,00명,컴퓨터 활용능력,교육과학/공학/기술/IT,기타멘토링,지역 제한없음,22.2.4 ~ 22.2.25,대상 제한 없음
76930,Technical Service Ride / Facility Technician 인턴,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
76935,청년 비영리단체 통감 2022 상반기 리크루팅,통감,비영리단체/협회/재단,22.1.19 ~ 22.2.6,00명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 리더십, 행사 기획 경험",행사/페스티벌사회공헌/교류,기타,서울,22.2.18 ~ 22.8.18,"대학생, 직장인/일반인"
76936,2022 토목홍보 디지털 포스터 경진대회,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
76939,올포원 펀TV 먹방 유튜브 영상 챌린지,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
76942,해외신사업팀 비즈니스 애널리스트,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
76950,쿼타북,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
76957,2022년 청소년참여플랫폼 소프트 [멘토단] 모집,시립마포청소년센터,공공기관/공기업,22.1.20 ~ 22.2.12,00명,기타,기타,멘토링서포터즈,서울 마포구,22.1.20 ~ 22.12.31,"대학생, 직장인/일반인"
76963,"[고용노동부] 인사 담당자의 업무, 미리 경험해 보고 싶다면? <2박3일 실무경험 프로젝트>에서 찐하게 실무 경험 해 보기!(~02/03)",고용노동부,공공기관/공기업,22.1.21 ~ 22.2.3,40명,기타,경영/컨설팅/마케팅콘텐츠,마케터강연,서울,22.2.9 ~ 22.2.11,"대학생, 직장인/일반인"
76978,[대한민국교육봉사단] 2022년 상반기 청소년 멘토링 프로그램 '씨드스쿨' 교육봉사자(T) 추가모집 (~2/2),(사)대한민국교육봉사단,비영리단체/협회/재단,22.1.19 ~ 22.2.2,00명,"파워블로거/SNS, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험",교육,봉사단-국내멘토링,지역 제한없음,22.3.1 ~ 22.12.31,"대학생, 직장인/일반인"
76979,청소년종합지원센터 청소년협의체 추가 모집,서울특별시립보라매청소년센터,공공기관/공기업,22.1.29 ~ 모집시 마감,00명,"콘텐츠 기획/제작 경험, 타 대외활동 경험",행사/페스티벌정치/사회/법률,서포터즈기타,서울 동작구,22.2.5 ~ 22.12.31,"청소년, 대학생"
76986,[SGI서울보증X기후변화센터] 지속가능한 미래를 만들 'SGI Youth+ 1기'를 모집합니다! (~02.13),(재)기후변화센터,비영리단체/협회/재단,22.1.17 ~ 22.2.13,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 타 대외활동 경험, 행사 기획 경험",경영/컨설팅/마케팅환경/에너지,서포터즈,지역 제한없음,22.3.17 ~ 22.8.11,대학생
76991,[기후변화센터xCOSS] 다시 돌아온 '톡톡_Talk Talk! 탄소중립-에너지편'에 여러분을 초대합니다! (~01.24),(재)기후변화센터,비영리단체/협회/재단,22.1.17 ~ 22.1.24,00명,"취재/인터뷰/기사 경험, 리더십, 기타",과학/공학/기술/IT환경/에너지,강연멘토링,지역 제한없음,22.1.24 ~ 22.1.24,대상 제한 없음
76994,굿네이버스 인천서부지부 NGO 봉사단 2기,굿네이버,-,-,0명,모두 지원 가능,,,-,-,-
76995,굿네이버스 인천서부지부 NGO 봉사단 2기,굿네이버스 인천서부지부,비영리단체/협회/재단,22.1.13 ~ 22.1.28,00명,기타,사회공헌/교류,서포터즈봉사단-국내,인천 서구,22.3.1 ~ 22.12.16,대학생
77007,실무경험을 위한 합숙 펀딩캠프 2기 추가모집,리빙랩하우스,중소기업,22.1.21 ~ 22.4.18,5명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",경영/컨설팅/마케팅창업/자기계발,멘토링기타,지역 제한없음,22.2.4 ~ 22.3.4,"대학생, 직장인/일반인"
77014,[국비지원] (빅데이터/인공지능/프로그래밍 등) 대학생 취업역량 향상 실무 교육 참여자 모집,더조은아카데미,비영리단체/협회/재단,22.1.21 ~ 22.12.31,00명,"휴학 중/시간 투자 가능, 기타",과학/공학/기술/IT창업/자기계발,기타,"서울, 부산, 대구, 인천, 경기",22.1.1 ~ 22.12.31,"대학생, 직장인/일반인"
77020,[청년인턴 추가모집] 「의義로움을 이利로움으로」 - 사회혁신조직 커리어 탐방대 1기 (~22.1.25 마감),사단법인 씨즈,비영리단체/협회/재단,22.1.21 ~ 22.1.25,12명,기타,경영/컨설팅/마케팅,기타,"서울, 경기",22.2.3 ~ 22.8.3,직장인/일반인
77021,그린메이트 18기 모집,락앤락,중견기업,22.1.24 ~ 22.2.6,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",경영/컨설팅/마케팅환경/에너지,서포터즈,지역 제한없음,22.2.25 ~ 22.5.27,대학생
77031,윈스펙 공기업 취업 서포터즈 25기 모집,윈스펙,중소기업,22.1.24 ~ 22.2.4,200명,파워블로거/SNS,교육,서포터즈,지역 제한없음,22.2.7 ~ 22.2.18,대상 제한 없음
77033,"[인천청소년문화센터] 청년멘토단 'WITH, UP!' 4기 멘토 모집",인천청소년문화센터,비영리단체/협회/재단,22.1.4 ~ 22.2.4,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 리더십, 휴학 중/시간 투자 가능, 행사 기획 경험",교육사회공헌/교류,서포터즈멘토링,"서울, 인천 남동구, 경기",22.3.5 ~ 23.1.31,"대학생, 직장인/일반인"
77037,2022 갈현청소년센터 청소년 프로젝트 사업 대학생 멘토 모집,갈현청소년센터,공공기관/공기업,22.1.21 ~ 22.2.7,30명,"멘토링/수업 진행 경험, 타 대외활동 경험",교육사회공헌/교류,봉사단-국내멘토링,서울 은평구,-,대학생
77044,[슈나이더일렉트릭] 유니버시티 앰버서더 LiOn 4기 모집,슈나이더 일렉트릭 코리아(주),외국계기업,22.1.7 ~ 22.2.4,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 타 대외활동 경험",경영/컨설팅/마케팅과학/공학/기술/IT,서포터즈기자단,서울,22.3.1 ~ 22.8.31,대학생
77047,굿네이버스 인천본부 NGO봉사단 12기 모집,굿네이버스 인천본부,비영리단체/협회/재단,22.1.19 ~ 22.1.27,0명,기타,교육기타,봉사단-국내,인천,22.2.7 ~ 22.12.31,"대학생, 직장인/일반인"
77048,시흥시능곡청소년문화의집 2022년 서포터즈 로망 3기 모집,시흥시능곡청소년문화의집,기타,22.1.25 ~ 22.2.11,0명,기타,기타,서포터즈,경기 시흥시,22.2.26 ~ 22.12.31,"대학생, 직장인/일반인"
77049,제주더큰내일센터 탐나는 인재 6기 모집,제주더큰내일센터,기타,22.1.19 ~ 22.2.9,0명,기타,기타,기타,제주,22.1.19 ~ 22.2.9,대상 제한 없음
77050,포뮬러이코리아 FORMULA E 대학생 서포터즈 모집,포뮬러이코리아,중소기업,22.1.21 ~ 22.2.7,0명,"사진/영상/디자인 툴, 외국어, 기타",콘텐츠기타,서포터즈,지역 제한없음,22.2.17 ~ 22.8.31,대학생
77052,법구공 제2기 SNS 기자단 모집,대한법률구조공단,공공기관/공기업,22.1.24 ~ 22.2.6,00명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험",언론/미디어정치/사회/법률,서포터즈,지역 제한없음,22.1.24 ~ 22.2.6,대학생
77053,2022년 D.Base 청년 서포터즈단 모집,도봉동청소년문화의집,비영리단체/협회/재단,22.1.20 ~ 22.2.24,0명,"사진/영상/디자인 툴, 기타",디자인/사진/예술/영상기타,서포터즈,서울,22.3.1 ~ 22.12.1,"대학생, 직장인/일반인"
77056,"[Wendy]""야, 너두 투자 잘할 수 있어!"" 체험단 모집",하이퍼인텔리전스,-,-,0명,모두 지원 가능,,,-,-,-
77057,"[Wendy]""야, 너두 투자 잘할 수 있어!"" 체험단 모집",하이퍼인텔리전스,중소기업,22.1.21 ~ 22.2.18,20명,"파워블로거/SNS, 기타",경제/금융기타,기타,지역 제한없음,22.1.21 ~ 22.2.4,대상 제한 없음
77062,[쌍문동청소년문화의집] 청소년운영위원회 대학생(청년) 서포터즈 모집 ~2/28(일),쌍문동청소년문화의집,비영리단체/협회/재단,22.1.22 ~ 22.2.8,20명,타 대외활동 경험,콘텐츠사회공헌/교류,서포터즈멘토링,서울 도봉구,22.1.22 ~ 22.2.8,청소년
77070,그린블루 영상 크리에이터 12기 모집 (~02.09),조인어스코리아,비영리단체/협회/재단,22.1.19 ~ 22.2.9,00명,기타,기타,기타,지역 제한없음,22.3.1 ~ 22.8.31,"대학생, 직장인/일반인"
77072,[?모집기간 연장?] ⭐️대학생 진로멘토단 <꿈나르샤> 모집!⭐️,성남시청소년재단 중원청소년수련관,동아리/학생자치단체,22.1.23 ~ 22.2.10,20명,"사진/영상/디자인 툴, 멘토링/수업 진행 경험",교육사회공헌/교류,멘토링,경기 성남시,22.2.22 ~ 23.2.28,대학생
77074,ESG/CSR 관심있는 청년들 모여라! CYI 2기 스탭 모집,CSR 청년 협의체 CYI,동아리/학생자치단체,22.2.11 ~ 22.10.5,00명,"사진/영상/디자인 툴, 타 대외활동 경험, 행사 기획 경험",환경/에너지사회공헌/교류,멘토링강연,지역 제한없음,22.2.23 ~ 22.12.31,대상 제한 없음
77084,[무료교육] 청년장병 취업지원_세스코 (2/15~2/16),(주)맥시머스,외국계기업,22.1.24 ~ 22.2.9,00명,기타,교육,멘토링기타,지역 제한없음,22.2.15 ~ 22.2.16,대상 제한 없음
77105,(모니터링단) 2022 생명존중 미디어 모니터링단 모집,울산광역정신건강복지센터,비영리단체/협회/재단,22.1.24 ~ 22.2.18,6명,"취재/인터뷰/기사 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",언론/미디어,서포터즈기타,지역 제한없음,22.1.24 ~ 22.2.18,"대학생, 직장인/일반인"
77106,굿네이버스 인천서부지부 NGO 봉사단 2기,굿네이버스,비영리단체/협회/재단,22.1.13 ~ 22.1.28,00명,기타,교육사회공헌/교류,서포터즈봉사단-국내,인천,22.1.13 ~ 22.1.28,대상 제한 없음
77107,2022 연중 청소년 응원 프로젝트 제1편(꿈 편) : 창작시 공모,교보교육재단,-,-,0명,모두 지원 가능,,,-,-,-
